,B Cell,Epithelium,Myeloid,Stroma,T Cell,rho_Spearman,rho_Pearson
CID003373-1,0.0613482005460452,0.47490212977273377,0.06948455308326706,0.14222812600980375,0.2520369905881502,0.8928152944804193,0.7891007566405327
CID003374-1,0.007460025968301141,0.7905797297439555,0.04194347878769995,0.0716567846354922,0.08835998086455121,0.9065876152832675,0.6366386060319553
CID003375-1,0.03734557438246124,0.7712460415360282,0.04876917456355209,0.11800287360024342,0.024636335917715108,0.9320451584889275,0.6184382693841248
CID003376-1,0.04012052051916263,0.7434632690033183,0.06508643212159752,0.10844312494483688,0.04288665341108472,0.9303061224489795,0.56330592990228
CID003377-1,0.05547766915969729,0.5520741083546333,0.20100692144649132,0.08497733474375802,0.10646396629542,0.8271276595744681,0.5736833727378614
CID003378-1,0.0552917951059574,0.7935276965381325,0.009028807347960847,0.057451723856744956,0.08469997715120434,0.9218008017267961,0.6606289485616934
CID003379-1,0.017941133581568427,0.7220189946738753,0.06074255549698723,0.06288727861335369,0.13641003763421536,0.8583369518019974,0.600632808434236
CID003380-1,0.07628107149630543,0.6415648338239792,0.05269039037138712,0.05773898551253435,0.17172471879579385,0.9388775510204082,0.6557075836923959
CID003381-1,0.08148748851010829,0.22172928899276745,0.08385115115487869,0.07175613186381297,0.5411759394784326,0.8708371877890843,0.7243839769856506
CID003382-1,0.13091976488405624,0.2932900995531473,0.09269841321868534,0.15180675695353765,0.3312849653905735,0.901595744680851,0.8302536884453228
CID003383-1,0.1698051160230221,0.41029852403164213,0.04329236587164924,0.20869442398203097,0.16790957009165552,0.9691706469821972,0.7992667976959836
CID003384-1,0.09630938367475324,0.7327529521021062,0.012330311966196595,0.076007754352792,0.08259959790415194,0.968469387755102,0.5849422184612757
CID003385-1,0.039767477162795356,0.8155899964550327,0.01574701366922324,0.08155451629796069,0.04734099641498804,0.9459990749306199,0.5722179648820156
CID003386-1,0.2414198822766099,0.01802135808615744,0.19340141518492815,0.07736181408528772,0.46979553036701677,0.9383412939643944,0.7651065393186351
CID003665-1,0.11449365542359614,0.4727699491486997,0.07007917804666207,0.12117000124011089,0.22148721614093123,0.8843214756258235,0.7865064147151841
CID003666-1,0.025815355356810947,0.7334687806328153,0.07463553809305352,0.1293358269739559,0.03674449894336435,0.8672525439407955,0.6785479327668438
CID003667-1,0.22839070755430727,0.05650648823324134,0.07524575745618552,0.36198608856045433,0.2778709581958116,0.9246634824142423,0.7981554777342075
CID003669-1,0.2729899429494141,0.10083381358606913,0.09814100634674362,0.29603072026459454,0.23200451685317858,0.8754239901325933,0.7945228201081125
CID003670-1,0.28146953617592313,0.0751570174245671,0.0005858845596835376,0.3068312171729781,0.3359563446668481,0.903050437934159,0.8526717033979685
CID003671-1,0.3099450373244201,0.1185120787961801,0.2419547278322332,0.10113458498890164,0.228453571058265,0.9148936170212766,0.7548228730238938
CID003672-1,0.34473138334840414,0.1383213100774821,0.06004683308216516,0.06604386362675271,0.3908566098651958,0.9393877551020409,0.7925765611493673
CID003673-1,0.043346322851828475,0.8415167140310377,0.023413828498854938,0.022179210487195195,0.0695439241310837,0.9179331306990881,0.5534740837684404
CID003674-1,0.3413310159296047,0.2502967566772437,0.15710683963303854,0.0802113259019421,0.17105406185817099,0.8938341293964395,0.7128352230733825
CID003675-1,0.10077770379810383,0.6349901904970713,0.05074797759652695,0.10200934382684854,0.11147478428144939,0.9215306122448979,0.6024381091104218
CID003676-2,0.08558008715397407,0.5786698364054282,0.05021851421562867,0.13702256086584083,0.1485090013591282,0.9079591836734694,0.6307546760659248
CID003677-1,0.15941352383379065,0.19030226190652996,0.06702887292788008,0.058608531997181544,0.5246468093346178,0.8832653061224489,0.7613596274685418
CID003678-1,0.023554900559870275,0.6582027676483215,0.0701780633042751,0.02600561731044006,0.22205865117709309,0.898061224489796,0.6455931241534105
CID003679-1,0.3087749325398738,0.21300858118941504,0.07985760876097828,0.059659734471126484,0.33869914303860627,0.9439795918367346,0.8428886242842674
CID003680-1,0.04115668961138715,0.5770670725360659,0.04092928956957897,0.07023414005758692,0.270612808225381,0.908418131359852,0.6682760475628019
CID003681-1,0.06023704129126309,0.8168249238373588,0.014098218315707501,0.042068394736512596,0.06677142181915799,0.9212244897959184,0.5787923341314586
CID003682-1,0.06172721077568967,0.8344540394687757,0.002504568853999578,0.02667545070002465,0.0746387302015104,0.890909090909091,0.5874117910684047
CID003683-1,0.026874582012276316,0.7252613890786602,0.01310158745591422,0.20887732008224016,0.02588512137090909,0.8911887141535615,0.6360748392421379
CID004696-1,0.08779964300479784,0.202962258919602,0.03538186237691853,0.12267648387055476,0.5511797518281268,0.8898550724637683,0.6977219407157541
CID004697-1,0.051184797404410703,0.13660239474011607,0.11149166188399652,0.24988979139611336,0.45083135457536333,0.890263644773358,0.6733166027919869
CID004698-1,0.23848685979246345,0.23876569553578597,0.05313021006634999,0.14759152833287267,0.3220257062725279,0.9218708827404479,0.8237852162727313
CID004699-1,0.16443898391519818,0.5419729155213484,0.009658960349441982,0.13665695431759983,0.14727218589641164,0.9520120259019427,0.6923579604362788
CID004700-1,0.023886832052141576,0.5603372006818239,0.006866900519134129,0.19591230659776285,0.21299676014913752,0.9522664199814986,0.673151388307759
CID004701-1,0.182821759560048,0.38143799786516286,0.007157446510392472,0.26087693298134285,0.16770586308305385,0.9414893617021277,0.7762627488622734
CID004702-1,0.04802403800787444,0.6472594021394773,0.00993390500429648,0.23172402168530642,0.06305863316304532,0.9569842738205365,0.696672145648264
CID004703-1,0.24953119429364712,0.31990599082881027,0.04226433213573571,0.16314879193390233,0.2251496908079046,0.9242857142857143,0.8117655119063297
CID004704-1,0.20408393032160096,0.2898464647802078,0.0018066391978082653,0.2569848478309399,0.2472781178694431,0.9335714285714286,0.8079844002968796
CID004705-1,0.05866147360307848,0.4478591914046875,0.15049947982597406,0.10924688385319585,0.23373297131306411,0.8827551020408163,0.6360543238315732
CID004706-1,0.04309124444032182,0.5027581055319295,0.07210131396746101,0.13156741562624946,0.2504819204340382,0.923265306122449,0.6625733664867867
CID004707-1,0.18025814456320993,0.4324521706991176,0.050707771267150564,0.14026973357976927,0.19631217989075264,0.9309183673469387,0.7434161758438136
CID004708-1,0.14811532493719595,0.2698794956144492,0.029618319602127154,0.03542912049998781,0.5169577393462399,0.9552497687326549,0.7674963860493511
CID004709-1,0.3002421782890109,0.17646293506105754,0.06623732465265467,0.19575913659881788,0.261298425398459,0.957857142857143,0.785630297738867
CID004710-1,0.1645865965096698,0.2951987005890687,0.059574543713814945,0.1753258028229482,0.3053143563644984,0.9521428571428571,0.7867820288928554
CID004711-1,0.1738915205445301,0.2696399898926687,0.03469091344668383,0.19026229553580734,0.33151528058031005,0.9329591836734694,0.8114136925415983
CID004712-1,0.1558985546507801,0.49149161718762263,0.04218179562782709,0.020822038683280784,0.2896059938504894,0.894195189639223,0.6938004692200423
CID004713-1,0.14787692710356376,0.555918820332822,0.009471740734391972,0.13802214809378724,0.14871036373543503,0.9495918367346938,0.6567534504836919
