,CD209+ moDC,CD83+ CLEC9A+ DC,CD83- CLEC9A+ DC,CLEC10A+ DC,IL7R+ Activated DC,Mast Cell,Memory B cell,Monocyte Inflammatory,Proliferating myeloid,Resident Macrophage,CD4 SELL naive,CD4 TRM,CD4 Tfh,CD4 Th17,CD4 Tph,CD4 Treg,CD8 Effector,CD8 IEL,CD8 SELL Naive,ILC3,MAIT,NK,Proliferating T cells,gd T cell 1,gd T cell 2,GC-like B cell,Memory B cell,Naive B cell,Plasma Cell,Plasmablast,Arterial Pericyte,Blood Endothelial Cell,Fibroblast,Glial Cell,Inflammatory Fibroblast,Myofibroblast,Pericyte,Post-capillary venules,Proliferating Stromal Cell,Smooth Muscle Cell,Enterocyte,Enteroendocrine Cell,Epithelial M Cell,Epithelial Progenitor Cell,Epithelial Stem Cell,Goblet Cell,Tuft Cell,rho_Spearman,rho_Pearson
CID005868-1,0.001274908454061588,5.5350569318081946e-05,5.74402730411793e-05,0.001473352468431144,0.0037174704085580048,0.00022877813916329228,0.0367527485372931,0.0013740247573501418,0.060021887250182614,7.756980051336675e-05,0.07140541057001046,0.0005331612547561522,0.0007324450241178804,0.00015278352273910504,0.0014047752385618168,0.09261065572613754,0.003005131327316816,0.00029037468837882495,0.0027088836240452127,0.011535793931905139,0.002281266493860842,1.4290961652801415e-05,0.0006920882815190486,2.2491167531560017e-05,6.441946693635842e-05,0.00047780089671082724,0.011312537160555624,0.005035667681755152,0.08344315534277508,0.09339174122027814,0.0037536027152953633,0.0938879191412865,0.000306928041395252,0.002572729361467471,0.01040000420278042,0.00020753208032215842,0.00022840993990995317,0.043564499891421436,0.05852710215341775,0.006302335889175285,0.010281714114162987,1.1146309087898674e-05,0.09335375859382,0.08438653528344069,0.09360951326707857,0.008935880236973904,0.0035219845395073864,0.7588366072788183,0.38035108717481525
CID005874-1,0.019456823199582248,4.1710338693334994e-05,7.722948470882741e-05,0.00010124547338444984,0.0027944638090756785,0.0002190973669219082,0.035383678418596964,0.01329086555181432,0.014402414752299354,0.00018665382547568396,0.05577446693838989,0.05091178622050415,0.00033574931604260977,0.008125036189749534,0.00032781506521766104,0.05262951674480725,0.044288322016040535,0.01282234897958265,0.05570061079399842,0.0463876518526166,0.05232388116237941,0.0014566356568040998,0.0017587754879569409,0.014273398452837564,0.0027920026880721063,0.008619378522201423,0.05108117498687276,0.05464315527034409,0.020650975515133015,0.03936465231975564,0.011137729335962937,0.02394809974469455,0.05550447849161687,0.0114348067027978,0.00798302898885563,0.0009021616928737705,0.003552666095922277,0.0001390481763568267,0.015380294294288171,0.002995295729497017,0.0555415896914626,0.0006518365012725598,0.051772033670313314,0.04336702466525177,0.05134132192664502,0.00014265726138114242,0.003984410630948616,0.7320770519262982,0.4531963015843241
CID005875-1,0.0026245763061540886,0.00016550570356482292,0.0015652474295266084,0.00015522632124311165,0.008524037876386394,2.305405473598834e-05,0.04938348721105897,4.971090182013806e-06,0.025304700665227973,7.282738418989582e-05,0.05346273458555794,0.025888670011484257,0.05258559685897884,2.1700428640552708e-05,0.013842665815698523,0.053247729155952404,0.0016342999455284009,0.012451624301050715,0.05158605741215203,0.05343673311920506,0.04625170390480438,8.33192074791608e-06,0.019869979793478168,0.03800412759339618,0.0006756930634945945,0.03147972740373828,0.04530839204769949,0.05348329425191497,0.04628787690146223,0.0501580938324539,0.010730032509700919,0.029991428459176316,0.02641915008465246,0.008233687263825968,6.3767848411242945e-06,0.001639610871607736,4.4444515075895296e-05,0.005816646016674027,0.030536205823635205,0.0011032316452910648,1.5270040397561575e-05,0.003974729151651259,0.05274111207197025,0.03113689802351894,0.0505010251964374,0.00011452191147927785,0.009486963240355925,0.7712410537536166,0.4592521357911723
CID006320-1,0.029324635973260724,0.0004681865149350761,0.00041541932025901526,0.00019733037286028207,0.00870297026103233,8.444575853595406e-05,0.04315228199515748,0.01631072330715322,0.012052254766207861,0.00037134521388849776,0.05864682028029308,0.003675602304370932,0.007015463712189188,0.002147378089779958,0.001391404010928276,0.058696197857180804,0.005889676947882291,0.0006536525629597095,0.05351452138171432,0.058736384159075984,0.05596947630434866,0.0006892202900125059,0.004546622001869886,0.058519903381937806,0.0016024149556662075,3.7036253109892924e-05,0.05853849207177605,0.005165061723218772,0.04414047020881256,0.055694138038413485,0.033833293920850174,0.058736689502709286,0.016593971503354607,0.03290872253501342,0.0008203929443997023,0.0005219339953281283,0.0023543078897391213,0.021800355247335774,0.04012168005902904,0.00979195187305916,8.532131510298e-05,5.141119187219953e-05,0.05821716101501097,0.003874525656357647,0.0589441567274632,4.35814319480433e-05,0.014951013172595453,0.720047175449641,0.45296079967436054
CID006322-1,0.013188201960864005,9.729759954236579e-06,8.405434047538086e-05,0.00012540745398859575,0.004673839386283673,0.00029830685830256257,0.0433178389606378,0.0009183821287964085,0.038608396300916815,0.0002454391974445809,0.06447515313814732,0.0002917422871040827,0.007995846999741863,0.00013599218673059538,0.0003045430013751246,0.065284464295634,0.023601896326856817,0.0006509241509336918,0.04864720226156509,0.0470665223776198,0.029645840783526438,0.001044715437326374,0.006923053626054801,0.006140571256774442,0.00022379316216152278,0.0006201350697779049,0.05481388043511065,0.04876637882814002,0.05233830219626335,0.06223485286141591,0.010332148099047103,0.0162799347524614,0.06536268210326991,0.025108216549580124,1.0341791723338846e-05,0.003710455587307737,0.00011703716592210357,0.0016629683448829448,0.02723033610291093,0.0003243703206182432,0.026422637247821977,0.0011047075032328021,0.06439425404837962,0.06359143403244599,0.06419229049055919,0.00024315231024755842,0.007237626519665244,0.7332424311992203,0.4147811539026387
CID006328-1,0.018787404729326385,4.721381753157298e-05,9.118748743539552e-06,0.00011539083516851648,0.004309950377502874,0.0022815818461402347,0.04710194391224501,0.001112827808590395,0.005921363371691531,0.00020217450220285128,0.08097425027018769,0.0020542250253726426,0.012109044098216672,0.00015187209371456332,0.0005560205798340273,0.08162511271139221,0.0014013010182331261,0.002001275072484978,0.07624261864056231,0.02893814065285963,0.011755753317702866,0.0002837323978179787,0.0018135154847486901,0.006051335929653356,0.0001815915727676462,1.6314114676005215e-06,0.05154270161872378,0.00821488701896745,0.06885373706369702,0.01797090263834243,0.042110555131295045,0.07339099118456555,0.08164278318367149,0.014157491577439264,0.00021962888340057435,0.009964109186449053,0.0007002064625138714,0.0685551303747948,0.010744171725403458,9.412389800168074e-06,1.416554164649483e-05,3.0430772186745663e-06,0.08049113979990725,0.0004939568683245092,0.07458089359520056,5.078233867013119e-05,0.010258920113809784,0.7331829881503559,0.4354273491342121
CID006331-1,0.04643365309279926,4.656580130507573e-05,0.0006995728097461232,0.0005499545373846048,0.002507428244901468,0.0006819306987924294,0.04763790205125279,0.003824841724763939,0.0404629783221571,0.0228818745904117,0.0475279332319306,0.011658680835578212,0.04651167107354906,0.0061072465218064784,0.002715963198129587,0.047344507768917736,0.04708329673226456,0.023019150490903438,0.04222079719465247,0.04655748025462101,0.04755954304637191,0.016413041825511874,0.008241644912018295,0.04511419952165632,0.025033748867274663,5.457124887574411e-05,0.047728370634025664,0.03339728929642648,0.045358600997402895,0.04751507531056351,0.0018069221400280196,0.01200179399062864,0.007805495127403016,0.010651976737928781,9.076526895516534e-05,0.0024940307915797106,2.9240791903071124e-05,0.00462806815548632,0.01885632562430821,0.0005722993375155881,0.0037896450655496437,0.0012367235099454564,0.045397415348777434,0.04728681561447001,0.032337647589134655,0.00019482811121659073,0.007930491959174684,0.7339017762513048,0.4414223710747893
CID006336-1,0.020191812551781277,0.00012309761715907516,4.685215039779055e-05,8.325462210231572e-05,0.007938679326136209,0.004071791356445894,0.05109415137296073,9.572334269221632e-05,0.01220460266399486,0.00010558898896264547,0.05468312271134122,0.004181287450178578,0.0026044252486628577,0.001208495773521595,8.91281325506302e-06,0.05485183447238983,0.033598704480041416,0.05250931124341817,0.05124216752142298,0.04960081604800729,0.042680083939939856,7.090147972913069e-05,0.0034056883790145455,0.04575753858243955,0.0005675648779983643,0.0010341843515061715,0.05283468173154191,0.017406491704583717,0.05397432759575832,0.04812909169161705,0.027367870052702498,0.012398290083931842,0.05451021462944895,0.02488034922619305,0.0031849218087673325,0.01986279079533885,0.00023792769775699715,0.0005770298593094545,0.01934570720345696,3.6626503611058236e-06,0.009792982662397014,0.0027105558020170495,0.05457479452124837,0.03874993976134268,0.053538252466957155,5.547639373131205e-06,0.011953977050396771,0.7475433154667573,0.46952283821295326
CID006340-1,0.017226986514052318,0.048060770739823115,0.04800454729128397,1.8630060875543345e-05,0.007488940447480814,0.00014856947105559325,0.04287487620159123,0.048421562301052,0.0004407545845852649,5.503160635938272e-05,0.04831323977585845,0.008734152710645636,0.01997947728330661,0.0014928588910990458,2.937127397154152e-05,0.048342162050279434,0.03990837628892244,0.02447898779671821,0.02877595728832943,0.03907011338646038,0.04465221359315699,0.011460665036131771,0.001566912695740594,0.03760354530493906,0.00011181568902945877,0.004629845018629596,0.04819547575660732,0.04326617219620736,0.04289174284177709,0.03994675651855746,0.0009405619001655578,0.0403651066980336,2.9011448640337483e-05,0.014071894908258935,0.012532411133210622,0.00034900782750047236,0.031588934918601326,0.014455139770020747,0.014846128302653111,0.0011398547554217712,0.00014140485947461938,9.790187689150895e-07,0.04570045459293562,0.025801450710642895,0.04475421797829642,8.367155445975733e-07,0.007092093847303159,0.7398108467563175,0.40419674199117983
CID006468-1,0.0003874585540767939,0.06784633043501288,0.06396960501933921,0.001042010070211173,0.00026895099325115266,4.036795927958299e-06,0.04506177991132489,0.0004345251788011468,0.023573747964749783,0.0002116555761519066,0.004742101666067944,0.00871999353100309,0.010666801507031252,0.00032265550950343974,0.0007790756212717784,0.06378554904393845,0.001378806787241903,0.0032329934301649696,0.06307713691529918,0.009237459704876914,0.0005155975975468308,7.713980869280642e-06,0.01068205148632983,0.06380039081224512,0.00011502166000611082,0.0065588439773978085,0.0677742346084478,0.06793621717728213,0.0658774407699883,0.06402189111725771,0.0023969787451033923,0.06309275640728089,5.927725827469285e-06,0.0025810974736797505,0.0004947548445448857,1.1395148678002622e-05,0.0010154691017195561,0.0005358475872427101,0.015689728048452062,0.0007168208821548961,0.017015502990726156,0.0017406806360931485,0.06793045541126022,0.037840090095969454,0.06686137884713315,9.859004531894009e-05,0.005940448606198509,0.7951926728698153,0.3662394269517245
CID006469-1,0.0032820488304539765,3.0245201997056734e-06,0.0003679451269176937,0.00017440780220614113,0.003563444964186987,0.012783542900005569,0.04495929439833972,0.0005941806853582559,0.04547041261942588,0.0017414330979647003,0.004081523581817534,0.04961587890687097,0.03554619387394783,0.0013864437334590593,0.02739413339078732,0.013926674005424418,0.0020526863413395397,0.05241129691907407,0.05360895200353555,0.01716456669438534,0.05267557327922297,0.0005447771158331321,0.05315566916009961,0.04152734103411803,0.00237154848078991,0.003997630347973774,0.05460100479904816,6.459729014019548e-06,0.0540433637880391,0.05482551110018208,5.495128055748114e-06,0.00025353476624518804,3.3203268958955334e-05,0.02444829370464692,0.0006974822369268474,0.0002992107827322914,0.00015056182299098852,0.007789763214041556,0.030674299078475957,0.00032680432804916,0.00011072951083192062,0.0040809899218278555,0.05385781640257,0.05434298068349643,0.05146545426716054,0.044633766986314306,0.03895265066665422,0.7793199436792957,0.461558946886766
CID006478-1,0.02003442288903777,0.00010547555538216719,0.00011797148066847091,2.2628453845870547e-05,0.00787898420979411,0.0016909709469252225,0.04587240932711396,0.004435205693170914,0.015308223736052281,6.538853797278507e-05,0.0502529736082029,0.045065294647118295,0.001620156244938748,0.026978802057836756,0.0006076866555585534,0.050780258077348046,0.007035100984668586,0.011406036866625413,0.050730858659716924,0.047959494017450414,0.050205645463377725,4.0755847085288946e-06,0.01493383202711558,0.020210580935118225,0.00014941672274136378,5.8165624337271565e-06,0.048362481072027855,0.017266004097314814,0.05064503094666565,0.04873136943896258,0.0435462684198471,0.050541822800409815,0.020507172491502138,0.016830825713740807,0.0007109051260033723,1.3341820814680998e-05,0.030334111904182542,0.00562747520294438,0.025581986177532448,0.0009060807762960076,1.3218661223959058e-05,2.9144746795232584e-06,0.04555022165793091,0.048611388478244734,0.05063270864436289,3.550354507068812e-05,0.02207145860531974,0.7699227480687016,0.47333011523891755
CID006480-1,0.03797918909952475,7.836752668528778e-06,3.6169073215826426e-05,0.0019299092204968695,0.008843776916189264,0.00022515967608230134,0.04163164433394225,0.00012388230605887493,0.03811359957797397,0.011639208062845944,0.011075625944593544,0.029933465556474102,5.3126673780704264e-05,0.005917189414924946,0.003027720764439318,0.050976281274222726,0.050891292531985766,0.05008309689570133,0.027305140419654535,0.03415078867883064,0.05205039108780553,0.05119130672190074,0.0013865606204591639,0.050794853268228427,0.0012388270589741253,0.00014943318002918124,0.03351117446274413,0.047382896311464445,0.052244795480071965,0.051538585149093624,0.006698803193061872,0.05036079990260522,5.6697376563279225e-05,0.052075666516927833,0.00026134439549948884,7.972277455674807e-05,0.0010149704505643044,0.021265619558432848,0.020711921299903173,5.741027032217354e-05,1.4979566502679812e-05,0.0008891312226001641,0.05120575840871857,0.02971260371571627,0.007731480331388658,9.249050910080253e-05,0.012337673993158497,0.7454335304656046,0.46228155670055227
CID006484-1,0.03578119788201076,2.3648852531078625e-05,0.0004165029141000171,0.0004546210673212965,0.002192555495853766,0.004109106429572611,0.04681535526815288,7.554746281582133e-05,0.017913535223251995,0.00024344720836570993,0.05501261481054317,6.756153937859265e-05,0.05954167730204647,0.00013957569214380786,5.75399622406914e-05,0.061002589146195135,0.05669256204206648,0.017251984589803926,0.06079961765931169,0.01329562480507516,0.00509004919725547,0.0021433331498570624,0.007412210768006979,0.05064035716739511,0.00047183430816001814,0.00782687982747135,0.04233453646872838,0.05650102857933334,0.05202361059162497,0.057455925231698485,0.007950104261958614,0.060175510033252534,1.45569223986672e-06,0.05970285825602852,2.5908847129226382e-05,2.5614368071146884e-05,0.007941484671412686,0.00039987163217314976,0.009412931730548985,5.482709832360927e-05,0.0030416111658973137,0.0002886983383762654,0.06162439623337297,0.025913283127030375,0.03009650503162067,1.1042678669687418e-05,0.01954726619158215,0.8203500122073625,0.4888702021286737
CID006486-1,0.02641861425109269,0.0022960622566146377,0.002245701317947819,4.5121972609518054e-05,0.0033351312981482655,0.0028398368545290193,0.02427505954854845,0.003283272760340155,0.016910751105771945,0.002357295159244838,0.05351537342356201,0.058195660579566925,0.00014874909609596443,0.005438819199502236,8.84341014323485e-05,0.06132884038680619,0.0003438871810617158,0.06259050582266326,0.06259529006692477,0.061506696759270715,0.06275555493411081,0.00040465506499232806,0.0005062524639815325,0.06201474834547755,0.004928798999345564,0.0003530928387711612,0.048429494890626854,0.0002138090380848623,0.058356017522191335,0.05523591882908836,0.014427821033617103,0.02915315373253926,0.00012070299011269405,0.03499663577297999,6.0381635130204773e-05,1.4190168088908113e-05,0.001200518897406923,0.021817649273902052,0.012241402962711208,0.00023247876536927462,4.908108631234339e-05,0.004227519317453261,0.06253529921293219,0.0011108948133684467,0.05932811694646804,8.845771966698865e-05,0.015438249603537497,0.767302182554564,0.5084156526705897
CID006493-1,0.022039786719046103,0.000298198786242423,0.0009771397416031295,0.00031983111840648115,0.003823087560490631,0.00031685377069457746,0.04695854385971335,0.0006625135563239206,0.008967029029126983,0.001209817665723814,0.054448679523361646,0.029586541217794173,0.0008236379517864305,0.0294161493768409,0.0006841356674849306,0.05512139095606467,0.009693358817282198,0.05623292096033082,0.04782091526280945,0.04661487396051189,0.01605335817530704,0.0010457848738791393,0.010472635481952625,0.053934568186051,0.00025345064949493413,8.958723982306713e-05,0.05659766737716022,0.05542146000511741,0.05626868485404733,0.05305956345550641,0.04886668007079042,0.0006953141481256766,0.019325736353327492,0.02500196764565434,0.0004329246324881961,0.0011624785341702846,0.01456667728380729,0.01008558016751698,0.022811251091483027,0.001154067210299939,0.00011231185676453704,0.003479968875828502,0.05297367253467862,0.010083772906983767,0.0565710400743979,5.510623258656063e-05,0.013409284581118716,0.749987249681242,0.4230088882229097
CID006494-1,0.0348601505553398,1.7897218416890865e-05,0.00027323636189369974,1.8461941665540498e-05,0.002677249504298843,0.00454950337106014,0.0480414918713588,0.0004786794510992054,0.012122123396508902,5.254739585778268e-05,0.05586955480930306,0.0543800953894392,4.42162751846836e-05,0.009951189422304678,9.031030886126556e-05,0.05353426368349103,0.0003221304356096942,0.019686853128228276,0.04873025765166615,0.04561283544598528,0.05580034468696229,0.0013567139121873036,0.003619756765143231,0.049230984617504005,0.00047008523088485385,0.012153005185027257,0.04546171781544992,0.05146317522252747,0.053421316399038195,0.04550203007195189,0.05405045145918413,0.02577185259496732,0.023810713306314256,0.05310837068828825,2.0760375445231457e-06,0.0009235465412842411,0.009807521560689508,0.005392459562622964,0.004322942218812002,5.40208401223209e-05,7.109838065015131e-07,0.0025030666577622986,0.05340385259723302,0.0006016392410853026,0.045054044101627715,0.00011172463626010827,0.011288829448146067,0.778897472436811,0.4629664964742096
CID006494-2,0.002334006198945516,0.0016334705064890045,0.0028172766443996665,7.637255279245907e-05,0.0015658242780214572,0.002702457941670978,0.05272375011625929,0.0005411380599112571,0.032816811452480374,0.000917532605549691,0.0642512060211656,0.002365239968271947,6.0125239571561954e-05,3.970576149059499e-05,0.0002968199718041769,0.06519266298153192,0.0015740743787060613,0.004926556875752696,0.06481877565382016,0.03721121528329955,0.04820253325338285,0.0007641371461580839,0.016298441646211224,0.005809121292276499,0.00033550019428249544,0.012267714059372598,0.06435644206251163,0.06292400795716219,0.055824952724367584,0.030353117381919783,0.048900974349866656,0.010466464611804963,0.000968694508190002,0.04162819935951654,0.0018586079713437621,0.0008429347932039448,0.0005524871551123961,0.013229718999476376,0.044305429723514395,0.0018059226685471779,4.9499043500993547e-05,0.003576185512913863,0.06414191797506923,0.059839574338032143,0.0640786842113301,7.057722473727248e-05,0.007683137344261357,0.7357455210972252,0.4143953542852956
CID006515-1,0.0002043451565321614,0.0001396279730789397,0.0005819448592367867,0.0001335894145309868,0.0038461654194286744,0.0003082222411656695,0.03700989810770944,0.0024710672255769664,0.035046432013820246,0.00034749817218612307,0.06045568443228474,0.059949479610991716,0.002692798843028755,0.01538921234624406,0.0005504741818536066,0.06036242174670415,0.05912755583397013,0.009584727921823466,0.060758386190161336,0.027061176197881707,0.060049634454736274,0.018078427796993292,0.006899421931287357,3.086739749623387e-06,2.031117235876381e-05,0.0002475818769820533,0.04491055158128565,0.06031254168645741,0.0004927321637767886,0.032967822294269734,0.04292770792943178,0.0593097791731686,0.0003534252476058626,0.006080070202426973,0.0002408408955858183,0.0005793424546202545,0.00025579101356869527,0.016048964010651028,0.029207509719709143,0.0013338158457863508,0.00010060014718936319,0.0005464791140160746,0.06044529704684086,0.05881614694746649,0.0577905110641877,0.0006718265611029982,0.005289073040535433,0.7782594792142531,0.47386770947737133
CID006527-1,0.05594060450914035,2.163065529798265e-05,0.00043468044920016915,0.0007214577078519497,0.003374938642702772,0.00018379602196522016,0.03840982782508738,0.0012623606265348647,0.001244612138519794,9.595292615175566e-06,0.04185905912670647,0.0026514867192197287,0.04957496094341487,0.0005355543750917554,0.024416716191596206,0.060094959227612196,0.0006074704867189068,0.059922734532201434,0.0589289856885127,0.05986183468767085,0.06097968661320607,0.00020717264332904213,0.0002499288169383415,0.007343496166548626,0.0005090417014726765,0.00013588740113695482,0.02256931380064285,0.014414269609079062,0.0022466970175177682,0.0005649180298016469,0.04923272828735751,0.03311515473488426,0.024812394948264115,0.05472328842345759,0.001416277400039112,0.004211657755799535,0.06103801078653012,0.028423627105305334,0.007204588100218073,0.06039871132086899,6.280910001836813e-05,0.0007798767263763424,0.06105469055234418,0.0013588692304871215,0.029178674459763493,5.754371954093827e-05,0.013653419701411006,0.6796379992563959,0.45003151420392595
CID006542-1,0.02308037267126545,0.0001055246648626078,2.9888887533204468e-05,5.6266909244199104e-05,0.002131884675037054,0.0003038108307856707,0.034583352557969904,0.00013296944355740945,0.018709532739119974,0.0014218003269114334,0.05626144414035713,0.04037429271535036,0.05322155943009339,0.050882312423917504,0.017529756615509342,0.04623393116470577,0.0004471629278372401,0.004237625570612368,0.05725156682189655,0.04809421897031834,0.008540925508838872,1.7160013008945207e-05,0.005917614351613615,0.03844797592707566,0.00040098407631165,0.001063160502097926,0.054272109770478784,0.056221926607061976,0.056366704403352556,0.05136072487493616,0.002601704586322311,0.03719398601210013,0.0018182468428394843,0.027754305812553486,0.00044247325186127167,2.447759734998464e-05,0.0001397652809620269,0.016374226950858578,0.014574140755529251,0.0009825438637421355,0.00011019846557438124,0.0014275504375489874,0.05680414974742761,0.038518042160285336,0.05728800172264443,0.0023101712874158717,0.013937454703323589,0.818908445852852,0.4534672915462712
CID006544-1,0.029803784008918366,0.002280386028588272,0.0009120363229981735,4.26246383930637e-05,0.001288308677594496,0.00042288236885813405,0.052876205105599726,0.0007890819241562183,0.03740538383742322,0.0008726914861886259,0.06033475292359631,0.007033955274824893,0.0016957303520223623,0.0005449405073401529,0.00012678182901634054,0.06407143244284881,0.0014936690316219837,0.06433135529741829,0.06406457205859492,0.04075575001221785,0.03256754689959548,0.0066573204059208226,0.001846238115149957,0.015417801433816752,4.923641639718875e-05,0.0005731639483194702,0.01534507216121172,0.05597262385733187,0.02461008966382029,0.0009455367093336966,0.04728043295098694,0.06096364104975259,0.0017213634990323856,0.04649262290143159,1.3417963658147287e-05,6.76766922587461e-05,0.0001352140119470085,0.009289225639963093,0.02991897809537104,3.4057179187932344e-05,3.6136233569914557e-05,0.00016632486397419452,0.06205912747717409,0.0505864329571887,0.06397378328501324,7.533632215641301e-05,0.04205527513821637,0.7810711282315601,0.5031903693935946
CID006548-1,0.016207832512990128,2.3183739875439816e-05,1.5340189878955328e-06,9.885609426270522e-05,0.004279918473165715,0.0007163299398536075,0.03675377418315573,0.004787520067676628,0.01177093469617252,5.9466638439186185e-05,0.07233105104474029,0.004684915788615718,0.0003982965988624018,0.00019353909249415164,0.00028920467105347103,0.073549922636685,0.06604442610108158,0.01172277269072133,0.06277893955118816,0.02513517481153796,0.019032261118802237,0.004193504340633893,0.005985510856494936,0.019898445385426664,0.0001244458195985604,0.00015168786638127872,0.07222557381648569,0.07217772905707714,0.06995700109994915,0.05972013874643253,0.008689930522997503,0.07295110018463193,0.00011005579495546936,0.00996572955641342,0.0004183126056398021,8.628036920955293e-05,0.0012838529960205144,0.07215832260388783,0.007325085946418874,0.0023699515571415477,0.00012877210134481246,0.00010066439258722068,0.0691042253451441,0.0003313938053606952,0.03417244741381624,8.950979746810387e-05,0.005420473548120817,0.7936968424210605,0.47724231681279994
CID006551-1,0.03407462152186042,0.00034925943955544926,8.437327392443245e-05,0.00022033394853309708,0.0022468579791093566,0.00552928418038153,0.03693794837492351,0.012480701565691952,0.002000103481137101,8.306767871154237e-05,0.06292462566056764,0.04302016119142974,0.0004662436683054527,0.028068315807720907,0.0005100419342055097,0.06191336074118439,0.032068004911258344,0.028990368346494627,0.059513559046547954,0.03755185794333688,0.031165309957760994,0.0003364187646061998,0.00021571146552661026,0.039299312079359154,0.003994272941248069,5.403188237610815e-05,0.053521371612402426,0.00039819667302016046,0.0001341604776157838,0.038087579522967374,0.05367139861912614,0.0672722845393911,0.0023272476413415417,0.049439397941563566,0.0010163441904096101,9.67552708015766e-05,0.004533158067921835,0.062245207878748265,0.004562679491230622,8.02111512778459e-05,4.3493726787487965e-05,1.4883133581239211e-05,0.062303682060099654,0.0029542913775966032,0.06789226782508366,7.256142287132866e-05,0.005234679590405549,0.7205995272688426,0.47269540652886277
CID007329-1,0.009595797134873392,3.6555177801041426e-05,0.00023842918976762093,4.5937363818908435e-05,0.007267709413596445,5.974622800847704e-06,0.020162302144329253,0.002617683020051431,0.03367908922704691,0.0016691021172535717,0.014753659245740474,0.03694397888682667,0.001171967276081827,0.0006009169043702212,0.0006983480355368499,0.07667722737787376,0.011496107704390147,0.014245524322812524,0.03788047714748214,0.014108707982410549,0.02293882043747638,0.0006824092393371442,0.03217645599928591,3.6533768855281806e-05,0.00016457332430301201,1.1706552812792524e-05,0.01948494516634381,1.0135272225287992e-05,0.076447590008062,0.07696321840834201,0.05330952157901816,0.07252416458091264,0.005190648951294656,0.01439444748290686,0.003985664961605064,6.815175536028493e-05,0.0045820375433336,0.07688723495671376,0.07240469892630381,0.0001389284322794634,0.0002332533817378646,0.0004438635244710762,0.0770428232947235,0.07422507287333945,0.028580657930541428,6.479641251235158e-05,0.0031121509410377136,0.7521144540290343,0.4521613884698765
CID007330-1,0.010494229559245716,0.0009991661365664215,0.0005807676297225341,8.378178530855823e-05,0.0015030746121303838,0.007339127055070126,0.03351233796815573,0.004284961435465692,0.03332159851351338,0.00018451162936775553,0.045828427249069235,0.034056191199616496,0.052744054894536735,0.002030968044499783,0.0008297567680750789,0.049939819450213196,0.013660008984788603,0.05174566688269491,0.04206245577463606,0.054101423858176186,0.028816850303972654,0.0015447317578886912,0.030618955036717223,0.05412603791081977,0.0004484163784106677,0.015198744788369523,0.05429795005187583,0.00148648316188528,0.04628878509624969,0.05399790382631012,0.0011099478416697719,0.054196854097719065,0.0030995565939744727,0.026940803161023926,0.0006018046776120269,0.00016691573870347256,8.100196654957216e-05,0.006357214093309594,0.04952604878341548,0.00032040532490952296,8.035947694407855e-05,0.0028717321726531185,0.05121711905541365,0.04285679101430096,0.02669433043419352,1.6026834142235088e-06,0.007750325140841529,0.6538836073281323,0.3165143321810482
CID007338-1,0.023501145625407015,2.347526248787649e-06,2.1321393223486837e-05,0.00012303612224001776,0.004259176490689767,0.0002901466974591027,0.038516373870539904,0.013679136955728389,0.034571544900594185,0.00016304764864607897,0.06585791918297036,0.009932390774161944,0.000502348988778913,0.0020270292137177705,1.637400448342418e-06,0.06739806361910287,0.06437020098059111,0.00032908323054196777,0.033218395774779266,0.050719631502557504,0.04845282184003342,0.001276026762730485,0.0005107595018385937,0.04935936660048265,0.00044503184984603917,4.680801861791894e-05,0.03913717965062447,0.04712437704761342,0.05002890544201847,0.06517346217693228,0.03249186221181475,0.006481876949097728,0.008694332069832915,0.029563126989960567,9.114258169910413e-05,0.0008444570003469447,0.0004772946555206021,0.010156895969797837,0.03132165213866518,0.0018457991532679918,0.00014501634516306475,0.0007171668238127698,0.06614941445100256,0.02357912864660725,0.06770235420497787,0.005074232158258609,0.003625530861009548,0.7542138740098292,0.4107709917610315
CID007346-1,0.014318275217986651,0.0008274655715977389,0.0007767402373789023,1.894357206754806e-05,0.002591406564316484,9.761771021397527e-05,0.052662876958657415,6.335570766792404e-05,0.05046556294503587,0.00010896524731837891,0.04430403338169415,3.722467579719603e-05,0.054061123988383544,0.00020691324982945305,0.0019406586134333812,0.057756810435470665,0.022196663901516707,0.001673882573813765,0.042900727870698,0.04277495840305174,0.008600118632575595,0.00016571521078913317,0.01705402516031682,0.037527876632921564,0.0003073649749555581,0.0007956667031563177,0.04481967547561377,0.0002128446051012695,0.05707329462941774,0.05766304402059955,0.008367925868504645,0.03644812954683523,0.05798016634225594,0.00923298760021348,0.00011027711126763123,0.0006190634306941246,0.0004699545028730469,0.011566079154842377,0.02510160417053505,0.00026214095176623864,0.055961401480354576,0.00035072102075950996,0.05785705633438294,0.05766649005040281,0.056363127997437194,0.00024513426432065015,0.007393907301177455,0.754580417712729,0.43745340893108353
