,CD209+ moDC,CD83+ CLEC9A+ DC,CD83- CLEC9A+ DC,CLEC10A+ DC,IL7R+ Activated DC,Mast Cell,Memory B cell,Monocyte Inflammatory,Proliferating myeloid,Resident Macrophage,CD4 SELL naive,CD4 TRM,CD4 Tfh,CD4 Th17,CD4 Tph,CD4 Treg,CD8 Effector,CD8 IEL,CD8 SELL Naive,ILC3,MAIT,NK,Proliferating T cells,gd T cell 1,gd T cell 2,GC-like B cell,Memory B cell,Naive B cell,Plasma Cell,Plasmablast,Arterial Pericyte,Blood Endothelial Cell,Fibroblast,Glial Cell,Inflammatory Fibroblast,Myofibroblast,Pericyte,Post-capillary venules,Proliferating Stromal Cell,Smooth Muscle Cell,Enterocyte,Enteroendocrine Cell,Epithelial M Cell,Epithelial Progenitor Cell,Epithelial Stem Cell,Goblet Cell,Tuft Cell,rho_Spearman,rho_Pearson
CID004703-1,0.03530600864004424,2.7453485622306954e-05,9.79226663466293e-05,6.542669776846781e-05,0.0019455965524797754,0.007066632652653209,0.0472418046609612,0.014140213722138792,0.026614731553532847,0.0008356798014807082,0.0326974771313207,0.04183904300547686,0.04929261134185713,0.019932295066954535,0.049463287447907636,0.049145983780696186,0.03754624732182014,0.0002527626510160636,0.011851131043776717,0.005608139981836768,0.03341628915493605,0.0009993947433085616,0.007859958761732623,0.00012458298395666079,0.0003349173345594371,0.001202723735400399,0.04825586523507991,0.024481527271325347,0.04787064194461527,0.049201952943815665,0.039191266939909375,0.03991967170957659,0.04456214296935598,0.004827254618231035,0.014612718569536288,0.0030213628755666705,0.009506126369479635,0.00103502945636412,0.03885871033720741,0.002662772859640809,0.00658724055171832,0.0002739697889172027,0.04989499661449969,0.04718481820646527,0.036745975832322794,0.006335257618245857,0.010062381368542046,0.7144963283883782,0.49133210768481383
CID004704-1,0.02643382924689652,9.584000917764804e-05,0.00025548998262221983,0.0004753402156606823,0.009134868403320706,0.00030878255508579743,0.03467874838975889,0.0024167838404576276,0.03827060643268628,0.00041713710807540576,0.06341602806277741,0.0010121143728781235,0.02734314478029414,0.0026187416665502715,0.0025174467443738113,0.06417671708174151,0.029408236647307035,8.302225577584264e-05,0.06426753472815722,0.038842058816849975,0.008061139531380247,0.001302557217229241,0.0031299398848621427,0.0006302297428481779,0.0004542840949141134,0.0001717160446046253,0.05573414489611322,0.006758468903285554,0.05727334023662738,0.06436843414729655,0.03529960999913925,0.025427181372296832,0.06353825500812499,0.027927553294882466,0.0072018598349424074,0.010667559509868104,0.0007671256643180848,0.0011962768225568282,0.05061544985979078,0.00030637929066784685,8.254801865948577e-06,0.008402423084182445,0.05660399800669062,0.008829343156649043,0.06461721123706127,0.024185274476634412,0.010349518540720398,0.716567142340291,0.44068736429566036
CID004705-1,0.008961441122797105,0.00010068666652464218,5.2854909159648715e-05,0.026714461012523207,0.0014690708529295346,0.011802056683801097,0.03806065253874033,0.004377738919130791,0.04878898560089923,0.0003382632769321958,0.03296229925030189,0.056403114549488806,0.006181196311862008,0.05359833143526135,0.0009001538650751447,0.05859064278115237,0.01132098091786292,0.022220712184814063,0.05509805833674793,0.02876414582618763,0.055398581627075595,0.0013831591851376857,0.0001935466749861548,5.786503661598313e-05,0.0004946451555210624,8.052920633696984e-05,0.05847576252684556,0.029722378597612408,0.06012306477832514,0.05896270413205839,0.0005111389076925731,0.014984075075423516,0.01813229034374282,0.0036157216691862434,0.0012134982836720812,0.003859855638170594,0.0005955103916989809,0.003454670443726276,0.026612809954233735,0.0019659986816267594,0.06004079362423537,3.3656903155807605e-05,0.060440497295684556,0.04503947257521116,0.00950965283747845,0.0019030469463662911,0.016489226465988008,0.7439504657778769,0.5024446223997722
CID004706-1,0.01484960548664465,6.0210568505512666e-05,5.573797103585208e-07,0.000594327709203472,0.001382265586163936,0.006778872102569609,0.03989252432747065,0.004034869395412414,0.049912026665292236,0.0009034849256491285,0.027079208548517718,0.06493072300043044,0.0021026782078793537,0.014396560991501672,0.0016225467197475152,0.06609127976684519,0.010285996336537725,0.0003028866748000434,0.052848903065056275,0.019561634095509803,0.047173730564800384,0.00028606137268070785,0.0016854162023448764,0.0027266040165941597,0.0009843915072636528,0.00023766302467447513,0.04804385987814593,0.013922358737553058,0.06577971337283217,0.06523897045842916,0.00039660503280242464,0.044439918521072666,0.02913168137156502,0.007040014719925312,0.0009621150506299613,0.0026950314428503034,0.000180851159248978,5.421172889320966e-06,0.03350392479726951,2.7644794502238357e-05,0.06416968859417131,0.0005059410656035973,0.06035519038541032,0.048952058777113554,0.06633667473133897,0.005635033531993656,0.011952274162846388,0.7468003247731323,0.48425584005096645
CID004707-1,0.03434711439651376,0.05306101628796799,0.053347264226461466,0.0005091515912564913,0.0013305216177360712,0.0066945422134659606,0.028008937811563984,0.0033036684204683637,0.014104424757795993,0.002655982330373781,0.05282895584859396,0.05200145979741164,0.03902747663816791,0.0038339352217973658,0.0020973934035150178,0.05307676491668312,0.019645443887677787,0.00018094193659167794,0.05346342846019568,0.01745118282081283,4.5274457989469e-05,0.00013697359535799883,0.00618081640200481,0.00011300765877958782,0.0001136155994539888,3.640470255700548e-05,0.04794829093523306,0.030664355209960536,0.05192884102441839,0.05301249358506319,0.006931371333132513,0.03319250955527047,0.0014469907485686695,0.0038841859769460684,0.015889937719132798,0.002435843644251883,3.4972892141660457e-05,0.0027021621225313433,0.04259247586385565,0.006795250552202761,0.0534501301985419,0.0005330871411984179,0.051052500224682995,0.051978239622561644,0.034188747210571684,0.0015835254040954675,0.010158390034445176,0.7265765985465541,0.4032917995818103
CID004708-1,0.0003249047154367018,0.00011215164093985953,0.0032849359124229494,2.8258349708747065e-06,0.0037949635221796027,0.0005716078197797311,0.05624053788696482,0.00052664926090845,0.031164643473230093,0.0002056421488845004,0.027336707099322358,0.05161368078379873,0.004791428425570631,0.05228784284755969,0.05094130344300714,0.04107679271109822,0.0017823786506799182,0.05413978062559938,0.043327376041386936,0.006903265175652792,0.01685345346765313,8.450989239322008e-05,0.02688201350617152,0.05258602850714223,0.0005792576059010304,0.014230700356585045,0.051077217510228985,0.010769771753694502,0.055836118104321576,0.05639986870051483,0.005483033615049473,0.006406058460327791,0.005174881100563764,0.00524236280312504,0.0011523381309257097,0.0005124475125104314,2.718423185017595e-05,0.001443932096915749,0.013647915879126912,0.0026040612512487596,0.05654011218565723,0.012050873460815906,0.03746708607683571,0.056202232280205114,0.0566293372153648,9.700543282717065e-05,0.023590780842651128,0.7295667298755408,0.47492563470015625
CID004709-1,0.04745200078115974,1.0845641791359029e-05,0.000390721801710169,0.0004718688670577753,0.0024464899426803505,0.00025656664186873157,0.05579699819301673,0.002561754411093357,0.007989669094861615,0.002958115519529665,0.05311055860068725,0.05333399916257152,8.020826652542452e-05,0.00967609296550878,8.191234068968936e-06,0.05681855535765413,0.00048812176276786726,0.0014851844699777066,0.05641184897278618,0.055197521624212244,0.055643842640964794,0.0036291739194730167,2.234722108178169e-05,0.05661115309197039,0.0021968119198020786,0.00012989653317781275,0.056641991214315984,0.033659470136775775,0.05688221440385821,0.054554043122497474,0.03199787043494026,0.02884282896081416,0.037219602856436475,0.04608590641347846,2.146598020475186e-05,6.882011525394764e-05,0.0006947610349704237,0.006508378599380967,0.007129126712018749,0.015153775771575506,3.4438323475858226e-05,4.245902122523533e-06,0.05660041727571283,0.004525066663112858,0.01718399023987916,5.7305091906847144e-05,0.02095574210926921,0.7921058075956849,0.47501074222209483
CID004710-1,0.02213698706604814,0.0011131202120720786,0.0009721275772325102,0.00014249860104568562,0.007938725282118569,0.0007863434414202011,0.04833736695380527,0.0002181470978813643,0.023583198061326173,0.0005335849497959496,0.05377797961656994,0.05088557387573564,0.00012471853219435307,0.0020935300242283157,0.00018283116507108118,0.05509142120782585,0.01749385165843831,0.020033003805202333,0.050171815428793586,0.049607884383748586,0.04241605946424825,0.0006550101993529529,0.0026146513999725893,0.04919859158208455,0.001073677982094362,0.00041345276459281134,0.04168819324105122,0.028087249670695858,0.052295619686406676,0.05370917390680834,0.043724718863697005,0.019089410060146503,0.05320054468904006,0.03856904266174591,4.911377490397868e-05,2.3725032813733153e-05,0.0013180668038996872,0.02295812915832131,0.021831704318681637,0.001181714427578326,0.0007649454351043635,0.002294407720796254,0.05410565242611166,0.006255664954755973,0.043154890478116464,1.2723094348745003e-06,0.014100608046990754,0.7460175103606972,0.48205596258186034
CID004711-1,0.021225605329414535,0.00014321809228175068,0.0001295253239274396,0.0009750532420342298,0.0011950577937924283,0.0003900902379087633,0.04352671927948479,0.0026724159738347477,0.030908926627791107,0.0003420990532041187,0.05633395816532056,0.05526694828703551,0.00027829360845128836,0.03986449694130471,0.00020123596046370818,0.05660216680285529,7.569241139117219e-05,0.05498007672267804,0.04117811113732304,0.023112236996881877,0.05620683207514024,4.548410003094425e-06,0.005881420513491577,0.053402784525925256,2.9099279264650234e-05,1.2141760301819423e-05,0.051096835832234906,0.01628632300127174,0.05616066586565061,0.056520318243661626,0.009845196126836039,0.02442149175522625,0.033923282540850176,0.005614760668014959,2.3357680217522384e-05,0.0018022043220495172,0.00013957614390144074,0.0007353194222813024,0.029706200158439274,0.00606494720946254,3.790825335346948e-07,0.01701023384837398,0.05611342730177411,0.029763918221289792,0.05622424151329175,1.3565902370052281e-05,0.003595000608763323,0.7219658900563423,0.4509828230176546
CID004712-1,0.000507083335833502,0.00033217420998183354,0.0003788097720902677,0.001135692377700137,0.0033199728366581985,0.006651656523503627,0.05504719694162826,0.00019727519930304825,0.0614324168074031,0.0047092557761611855,0.05412731855057317,0.04568227618492799,0.01066529099383832,0.0006284659767014445,0.00011639957996187195,0.06666390110111217,0.0033238909194880646,0.006322286777962623,0.0677857499780464,0.010757148932221391,0.004891462237586142,0.0001265678414029992,0.00014939088064486964,0.01749192411643813,1.3076085514662539e-05,0.0008424287027703004,0.06673082414546143,0.06484865730116476,0.06660191715742281,0.04407370867574029,0.00833347650299374,0.01787052489868152,4.922972271384402e-05,0.003246077626755432,1.1339234741067883e-05,3.951577924454297e-06,0.00029571772008518145,0.010611849859964537,0.011832012490046586,0.0055505737294796985,0.049632474727522385,0.005361797352268619,0.06744491680430552,0.06643898142400613,0.06755029779715435,8.337200447919828e-05,0.02012918660763456,0.7724039557252029,0.43078965405080694
CID004713-1,0.020331706862609444,5.7520879813214326e-05,4.9281594351783994e-05,8.139300462992689e-05,0.003123574762063149,0.0016480211412219234,0.05477279252127456,0.0006059715273450941,0.029026146718028844,7.970927198137602e-06,0.05755882202042302,0.03134189424602662,0.0005530593809810039,0.0006767596050964934,0.00021614852937791983,0.0597767761634712,0.005360112293446633,0.0032549555050098693,0.044271534270157335,0.057867870508151086,0.03774066273949406,4.439526975295795e-05,0.0006749386812747174,0.056625454844608195,6.521977678112884e-05,0.0005883491176117819,0.059023836255185834,0.004941511223125386,0.05903641073668147,0.05973071089690437,0.0072577058220917616,0.025497464497392052,0.05935082645655475,0.04427423779878841,4.532140524416065e-06,0.0010985548931464195,0.0001640569296507715,0.0014583698797967803,0.020964837037226524,7.190882321293765e-05,0.05253721282689758,0.0010074750962977832,0.059975506489935694,0.046009878478400615,0.01554280780827623,0.00017085812048159881,0.015559964899228654,0.7835933027542388,0.49776166772310737
CID004714-1,0.0019288280014236473,2.9050074426592583e-06,6.5177844255682e-06,1.724439881967783e-05,0.0030144421597651577,0.0005577785424713488,0.039983815943955885,0.0007573985013055816,0.04226977891826589,5.979964905243959e-05,0.0654128108042836,0.008756263913677889,4.705161566406218e-05,0.00030683428802931017,6.586321537631902e-05,0.065939864571316,0.003943971455914602,0.01412631771215545,0.06583116703528823,0.03783935742071507,0.05560480637741301,3.564164872555907e-05,0.03633881044655758,0.032189144330967645,0.0017711983966415235,0.0007827641306554938,0.05909633076335004,0.00047261578327695264,0.06400034896868284,0.06466047908729476,0.0031006451969522886,0.010121242733877319,0.02737399250811066,0.01956032349624628,0.0003485867983440025,0.0018895112932717428,0.0007800817402740016,0.001079364336202694,0.04445981972417391,0.0017535940491717188,0.018998672448636653,0.0031862403876162164,0.06574201594039962,0.0639085503694695,0.06535073092728413,0.0036699177149597845,0.0028565594620957005,0.7667396684917124,0.4125401499364565
CID004715-1,0.004218581046050259,4.8843422952993165e-05,5.488793428749015e-05,0.00028190872522205996,0.0006070038978293721,0.001739730603983116,0.04731029699603941,0.013638002103380415,0.046520639938953307,0.0005262609273630994,0.06875031097463745,0.012027246013814588,0.00019570180987386735,0.002069130111413666,0.0009030016592106169,0.07499265005242958,0.001542225319249009,0.0007479925264102421,0.013971555407712376,0.01323429562690839,0.007119101273887556,0.00017102347014651476,0.06878305162810348,0.00019677271526598197,0.00010928689393766208,7.098477929232363e-05,0.0035962035764860734,0.0008865504965609359,0.08076803386166925,0.08088462244983612,0.0005966966794048728,0.029858890312426535,0.012765347245635097,0.004713057901836652,2.7167519022685916e-05,0.0011148899359428195,3.871761765434128e-05,0.0015032162086458846,0.046466345076389776,0.0004171068490200121,0.0033030894163369054,0.04023619798300222,0.0808707527236648,0.08075873896308247,0.07625183138993077,0.07191624745953894,0.00319581047555784,0.6930982483677319,0.3645252618214556
CID004716-1,0.023776593160388326,1.3022563524600842e-05,0.00012722874750798713,6.943800911248775e-05,0.002167261023370626,0.0008497636443528765,0.043152914953402635,0.00036319897470705873,0.02374893123357293,0.000932718732336296,0.05950372366030746,0.0267850501371221,0.05463394906931792,0.0005481544051607333,0.0028478820977103207,0.06516956684748215,0.002742936567299552,0.00039359879745229283,0.03773657161545649,0.02567462217060759,0.02433055034377928,0.00017837355524698422,0.04513101269865431,0.034535579252657225,5.211732737759188e-05,2.3793661069718054e-05,0.04919296851729521,5.3523916268352704e-05,0.04607297216486695,0.060389629240962694,0.02731787539326571,0.01736648089829734,0.04173974395857375,0.0072286761755094315,1.5497494339960772e-05,0.0038615422582060003,0.0001265649025766339,0.000607674491711928,0.03397569905257544,0.0010872772986622787,3.2691310325848415e-05,0.03418214343951498,0.0666353040046567,0.0657606720915042,0.06637727778529437,1.7977201196254773e-05,0.002469255155418615,0.726915172879322,0.41751149124254106
CID004717-1,0.01706786584420935,0.0006219862393369973,0.0019740836085859604,1.8714600212502183e-06,0.004690762329585328,0.0034522593553096325,0.031006916047061323,0.0003376693162344225,0.03166354552835635,0.0019029474102779187,0.006882115116621717,0.047426779988952235,0.009948721506341941,0.009738664073853352,0.04359228550775577,0.06281085377587452,0.02333112218467806,0.039221711111169094,0.06461874069154576,0.03336161207924485,0.027307037274725898,0.001809561831217325,0.009991055067126418,0.004146910334202951,0.0013275642770214124,8.502517973203532e-05,0.04075839452665016,0.00010861587393536784,0.0627415589961716,0.06008711433742826,0.015090469818246908,6.890124905921856e-05,0.01996236398953344,0.0034015277293365995,3.250840447555887e-05,0.00039917863084254496,0.0001451261677295858,0.001790292022973082,0.02610718808363285,0.0006168445405121412,0.06596165822500333,0.0007188773725210914,0.0643113636405272,0.06248246063846414,0.06603029377017337,0.02161084307378369,0.009254751769958144,0.7383752511576881,0.46520654405708095
CID004718-1,0.01394940154187212,0.056887203758496006,0.05761601984028846,9.264008039853179e-05,0.0009041078105324471,0.0010252428855198096,0.02554359494997001,6.952099913757752e-05,0.028749407605505584,0.00012197755522554741,0.043292807813017815,0.0037426766464412923,0.033611579577059694,0.0016335033383391552,0.0022390293142617503,0.05721912170203957,0.00392551482557665,0.013195213320938865,0.04116590580467741,0.025787546115443566,0.00411562929444153,0.0013842119146350608,0.05628373903258027,0.021100297244131018,1.1556455154878533e-05,0.0004317887063051951,0.041604816321165625,3.469424192535866e-05,0.05761356948776675,0.057837067923937745,0.01849770898625611,0.001230746980736723,0.01233542329196134,0.02098580725625709,0.00019152079457045737,0.00898643014257866,0.00113727845124836,0.00015991497662112142,0.038058620436725685,1.932854338917863e-05,0.05789001524314353,0.0032824345315317603,0.05201792332038815,0.057099758972920786,0.049333774684961466,0.021368203164730093,0.006215724115194005,0.6780397765793191,0.305540148884774
CID004719-1,0.016768897967940885,0.0001376579615307784,0.0006119533701558809,0.0001489480948044206,0.00010167740271426918,0.0002788656716580952,0.05896319319430975,0.00014546382836740313,0.03474084939773316,4.0181131664969374e-05,0.04241627833040673,0.008217976917775089,0.060969099489628635,0.0036658151924979544,0.00025981047687739615,0.06266916709395835,0.002047333896690468,0.0007266831741989143,0.035728622016536496,0.04109446169571479,0.029100450709974066,0.00015418385652820395,0.030804827025555228,0.0018779488967174502,0.0002801487056632604,0.001198577090200715,0.041873183897006935,0.00021496459370138704,0.05336687980296241,0.06093387889735361,0.04140285262279639,0.0047197623418279554,0.06147178754766198,0.04245171510992228,1.3249293045181515e-05,0.0007967118550157491,0.0008780126610070099,0.00029693677692095734,0.04568124686417265,0.00014848904212416835,0.01245040967376737,0.0034563597087565053,0.05961571049490504,0.06338512229207825,0.062310420112425435,0.002461623210462801,0.008921610612282655,0.6918725944106654,0.38050110940102444
CID004720-2,0.004539837357477094,0.00013346455031290903,0.0001157450373815484,0.0002401902231722115,0.0037080439327835026,7.648712310317751e-05,0.04429936584856565,0.01365103955532549,0.02284198233749154,0.00035957035844993616,0.03998383136833909,0.06081475510938087,0.00013131700026377592,0.01709551824599349,0.00014332090826813331,0.06180235674425305,0.019560266314620958,0.010941571804724935,0.01346847896873511,0.06282779294267943,0.059606443702092074,8.426511835889669e-05,0.012021378585410724,0.0005396085953620846,6.0975467401283135e-05,0.000254811907670301,0.0634922394214457,2.2437594559578483e-05,0.06055661389400458,0.06242349027577171,0.05337916802108956,0.00012334058391057416,0.06339998890415457,0.03317212322033435,1.064696628745937e-05,0.0002040811362207711,0.00020165689320684113,0.004470525308466607,0.023460739359295196,0.0020087370640975676,0.00032640115889598814,0.003517793281043683,0.06324236558320043,0.047754932487281736,0.06318391828191823,0.00014594167083137335,0.0056004397863662,0.7281878141196487,0.49615154422963426
CID004721-1,0.04600757269921067,1.7367020888646808e-05,4.582160136672789e-05,3.2796118722516683e-05,0.016879761779398195,0.0031118680032666142,0.0304412932559083,0.06535534929770051,0.015656133528183038,0.013899758062324866,0.06505595828839336,0.05449512178268556,0.000683696933811519,0.00807501030635681,0.0003599578599203404,0.06576319585447489,0.0354536886814966,0.005068105779438891,0.025630939232013445,0.03377800340694501,0.0449144529494562,0.009639874728129553,0.0021536747510916597,0.00431563324063278,0.0005064620331254862,0.0007216510675029207,0.049000379638215914,0.0004102490343316575,0.06495475103759366,0.06559005328404498,0.042188476898583065,0.0016876108587852263,0.018932502665471557,0.0011770713042129337,0.0010190002004596215,3.1950243385557873e-06,0.0014885843337352803,0.027472888299253227,0.011497718450913727,1.6037358161683677e-05,0.06545581926689142,1.5160532343435948e-05,0.06534025110070522,0.0004201336882295041,0.02694770478637053,0.00011652288875020304,0.00820274108616316,0.7432008275454411,0.42236760411695995
CID004722-1,0.007338111894345313,0.0005128190551027281,0.00016129892525031532,0.00014360022737369634,0.0005944988766807625,0.004891273632705738,0.048771733582135116,0.0001189086464438745,0.02323288438828609,0.00018657414289243105,0.008341837741253782,0.0006101006318860003,0.024301615406434145,0.00021074643896269762,0.0004874899029249048,0.07401229769021155,7.53816024461578e-05,0.0215147864806521,0.027407101794513264,0.03107629392523275,0.04888974872170781,3.0766619430157615e-05,0.019136029710011444,0.029011481337459333,7.483105159154622e-05,0.0047444413136971605,0.04659589826398791,0.00010892104263388646,0.07972038485781224,0.0792994514700684,0.00014375514175983404,0.016982967528985284,0.021426462281549315,0.023527599667285452,2.347095030742079e-05,0.0026813681512862695,0.0029303665236252124,0.00013245521953446308,0.0334113144984449,2.3207429611079136e-05,0.07605020415274567,0.0012219114610915638,0.07916182954538492,0.07852897333893175,0.07917039046138473,0.0006762368927799174,0.002306177381158957,0.7498736458127321,0.45846932228830717
CID004723-1,0.020232000783425786,0.0016121312603665464,0.0007984590359942777,0.0002304025562959498,0.0037246563952459356,0.002308746003579635,0.03933369889228575,8.713885088847753e-05,0.017183597933973744,1.6750253643643827e-06,0.017079505350381417,0.00787945441607286,0.05900103806980581,0.0011242086212963555,0.005096055328717178,0.0763397534691559,0.010052196878379263,3.564260404966307e-05,0.005627498127632661,0.04072941507415063,0.014131663080581442,0.0001385632669117912,0.019432640372529418,0.0017087303348251818,0.0014253568185437486,0.001284974458361055,0.04605845540642905,8.181593449584007e-05,0.061142084783224374,0.07595900479252568,0.018467978375819993,5.7321583920128666e-08,0.0718800642843941,0.030718207370882263,1.9690059613583136e-05,0.001557422093161758,0.0015725995322452267,4.206302871888085e-05,0.030656576189231042,0.00012282395931617688,0.07632928441794053,0.0018749672160503744,0.0761397468527453,0.07665269445459924,0.07458545295823184,0.000535885231910681,0.009003922728065255,0.7302588701081164,0.41114379609821994
CID004724-1,0.01944469416909172,0.0018204244681303185,0.00022877814124903998,4.1503032949953876e-06,0.0010158239249622514,0.001869867427803031,0.03704788069152632,7.241144616678999e-05,0.039619517730432985,0.00010905310478525094,0.01745572285028394,0.00714085676314386,0.06435788853499715,0.00027142671024458224,0.0015943587142986265,0.06845529155403768,5.751039448924296e-05,0.0016060221261691712,0.052790200322065876,0.028560490313946047,0.013721653358607415,4.088241840483205e-05,0.04782970739029381,0.0014018761444453843,4.8351947977418174e-05,3.596522081206474e-07,0.040572302284844076,2.4354627675736064e-06,0.06695681681213655,0.06813386935444138,0.007489111427302029,0.009886387694360869,0.06714205478168762,0.007970070964196994,0.002394533851989752,0.014447166639918305,0.006462275325590144,3.772223036611111e-05,0.03236815218960916,0.0007306411113193147,0.04085986462810348,0.018611719648863267,0.06778755064196688,0.06858535587454151,0.06782926066332128,0.0014852302013960755,0.003682277608221674,0.6914135900357801,0.404399516005836
CID004725-1,0.013769987020158862,0.0011406928495871899,0.00017934142659638852,0.0003945675821611217,0.001840361807127127,0.0007729123974462644,0.03345275083434197,0.009685396595693136,0.03637542649541252,0.0024100638973325603,0.0541378275784425,0.054727091705237076,0.0002649170444529879,0.025016011674404627,0.0007767946978137471,0.05755309957047209,0.04576612702924309,0.021689406285331735,0.055969651917522636,0.02487170185006475,0.0574229412635801,0.003206253261918312,0.009536227369845952,0.0015510836603445815,0.0001004225998776589,3.71039251097656e-05,0.05699669860699511,0.057206357487564564,0.057046742737827894,0.058189185606388076,0.00099818457522091,0.029560705233131482,0.001480768003573936,0.00708868224754074,2.42015256395935e-05,1.3237680381889499e-05,1.7412607723997857e-05,0.0016232682168261829,0.03029904556671186,0.0007078266118974762,0.0002588981945470382,0.0011072769087128436,0.05763888687738524,0.05670084496068467,0.05736209912129542,0.008170769257896868,0.00486074563253569,0.7457883848086302,0.536875862381931
CID004726-1,0.011836274938616139,0.000541127810213091,0.0001254258875234541,0.00012479108353953506,0.0008676096742013183,0.00027306814802338273,0.0358506324477806,0.05853437915153231,0.03146848115389819,0.0006496171060206089,0.0014660940136963212,0.020473074407247355,0.00015748227905559154,0.05550698568374558,0.00031464290378849523,0.05384716079907074,0.044927018708437426,0.051105791712593086,0.03734299626870621,0.03154107837918794,0.060965992916678195,0.004456312036499937,0.0013993532224244893,0.011858503272797407,0.0008625021763019625,2.3709632547765625e-06,0.05900941222478002,0.004870155970734076,0.06149511684284743,0.06113616251876577,0.020299375934993147,0.015306963333733065,0.031012142047562835,0.006665960199442054,3.622577879636411e-05,7.883506340771877e-05,0.0004967367841281105,0.0005256522250402314,0.028586726753619254,4.214851988127091e-05,0.05824984309370375,0.0013550732168293566,0.06104430037858465,0.014752353949507729,0.055168405809376,6.754110943706917e-05,0.0033021010999961303,0.7559307659144399,0.5006072131164818
CID004727-1,0.016785100293384585,0.000557707474722026,0.00030918830040117313,0.0003071437653701978,0.0009023102562349942,0.0005950437458998795,0.04458676188182406,0.0003537356915053287,0.04082681311001217,0.0001330389712692941,0.07871019051848133,0.0037487042077099138,0.00014856823252725013,2.088011024535682e-06,4.153813531882181e-05,0.07823430026348925,0.0010864478666319007,0.0013226969105411873,0.015808607430246497,0.018368922953539965,0.0026684647633200727,1.7405434867313224e-06,0.015632903320609907,0.003924960293202832,2.464664386659419e-05,0.00014821335646376536,0.056448451668917037,0.0006332601734654692,0.07076998843547855,0.07734472483958862,0.0037959102255886246,0.0058253039192103576,0.07871120228603712,0.00526632729550202,0.00040007928848194224,0.014126158575261977,0.0005064247297453298,0.000399167548093279,0.029452778779063857,0.0009627009359575421,0.039262923934948325,0.06684851377650045,0.07882404045299259,0.07894983836413758,0.06444068265724257,1.243933540312346e-05,0.0017892458372993651,0.7656243971577512,0.4565384398133785
CID004728-1,0.0005553003797539335,0.0012654809895361057,0.0002953546752664025,0.00013483343969154338,0.0030472256900991265,0.0003946152392734311,0.04576417706489066,3.389690768599355e-05,0.02933803542878432,0.0013318900430670628,0.05211543363571679,0.05264110532172729,0.0026973059282766835,0.007341365106680858,0.00014962952980355406,0.05419111428776203,0.002013196219379802,0.040866429089702505,0.05083403044553448,0.03371974012066385,0.04695303961253253,0.00016951848697491185,0.00862937578723095,0.03097875165653004,0.000586262119377964,0.011200492647351,0.047567843634254814,0.05245888493770112,0.05243439077524695,0.053732692755679,0.008230221964228334,0.03828551678035259,0.020140042596117718,0.010407649918908055,0.00020602692298378502,0.00022823680530197323,2.6951983333582075e-05,0.004799459912907799,0.03453922180133245,0.004917688753379675,0.05299634969657313,0.0066696981815786115,0.0544674409812425,0.053908985576985195,0.019754615165165433,0.0002065441132088693,0.0067739368902246435,0.7580497819801664,0.5323784414251542
CID004729-1,0.02909827694694728,4.683494423586493e-05,0.0001908498857324349,8.858729582699128e-05,0.001793192783226871,0.0007501615384361029,0.05771358739122317,0.00011262658445770805,0.032843414411745174,8.160058888622668e-05,0.07454171182436645,0.00704011021328361,0.001518800957047493,0.00090659567729447,3.9831686510986146e-05,0.07464297254194552,0.005833265723446,0.06232633136964883,0.02001001590457301,0.023297703000525746,0.014306425591659929,1.5995096214872385e-05,0.015052659224513761,0.0038536138748416476,1.9358709424380396e-05,0.0005587279133145884,0.04695438413890106,0.0002700712161253762,0.0703345949608155,0.07390292054934161,0.029707007764493323,0.0005472138402537799,0.06459336632650305,0.011441575391397379,0.00022822227811703343,0.0021235705157714763,0.00018433625466408445,0.0016821917857836256,0.027783162834988426,0.0035116814466320204,0.0014149077662683341,0.013824240113510319,0.07401420272477556,0.07490422956909167,0.07364072576626442,0.00024029829799052056,0.0020138447789823754,0.7284656363699148,0.4350444701417978
CID004730-1,0.017606794596478115,1.406636639315953e-06,3.845578210327688e-05,0.0002616332380571811,0.0013566697098130506,0.0004981769481581483,0.05095441521763605,4.8740350420056405e-06,0.045975184342042584,0.0013280155191165907,0.044793164986910425,0.0067051901622410945,4.928089659101398e-05,1.935575095343395e-05,0.00021865118414239837,0.07847688777141587,0.0014941520288161952,0.029473019555848638,0.06988467412809576,0.013107769975133843,0.008279167513161765,6.82638133497754e-05,0.009290468062542348,0.003954517192848699,8.264505871042539e-06,0.011863120112966053,0.07842746663500058,0.021131172756951373,0.07625250764921378,0.07851913597975776,0.0007014438985707976,0.0037579511451648873,0.03994901626778673,0.003305290093441809,0.007848590324282792,0.006450038488392435,0.000491558758363692,0.0022798979664331704,0.02329276093024452,0.005016472214493805,0.00040865096185172385,0.018452092154331745,0.07896941180804823,0.07655132712901591,0.07888982888117065,0.0001554694049645815,0.0034383428865444364,0.7753746120880745,0.41718488305262247
