,CD209+ moDC,CD83+ CLEC9A+ DC,CD83- CLEC9A+ DC,CLEC10A+ DC,IL7R+ Activated DC,Mast Cell,Monocyte Inflammatory,Proliferating myeloid,Resident Macrophage,CD4 SELL naive,CD4 TRM,CD4 Tfh,CD4 Th17,CD4 Tph,CD4 Treg,CD8 Effector,CD8 IEL,ILC3,MAIT,NK,Proliferating T cells,gd T cell 1,gd T cell 2,GC-like B cell,Memory B cell,Naive B cell,Plasma Cell,Plasmablast,Arterial Pericyte,Blood Endothelial Cell,Fibroblast,Glial Cell,Inflammatory Fibroblast,Myofibroblast,Pericyte,Post-capillary venules,Proliferating Stromal Cell,Smooth Muscle Cell,Enterocyte,Enteroendocrine Cell,Epithelial M Cell,Epithelial Progenitor Cell,Epithelial Stem Cell,Goblet Cell,Tuft Cell,rho_Spearman,rho_Pearson
CID006340-1,0.010879104502048802,0.07777843347233189,0.00044394697306682847,0.0003983046514742771,0.013502038858511112,0.00011311185378274173,0.05980967912153022,0.0013626689585892614,0.0002542283824588486,0.07697049986541281,0.06502709705653295,0.046102562169825806,0.0010397020162378424,5.4355905896510804e-05,0.07623713306421867,2.2401713489479376e-05,0.06521046069947467,0.011033049630960303,0.07998993592166603,0.012645148981095014,0.00038292932427389697,0.016640153366846943,0.00042599466027603053,0.0008390284971969707,0.07902980872465341,0.07939234647013035,0.007985680166420948,0.0012131509127886399,0.02308154242887658,0.007170746393616263,3.484364520457372e-05,0.014619516652457783,0.021404033707999967,0.0003149870545912628,0.019393562999897897,0.014902497556978924,0.004029039646542849,0.0016335204015280739,0.0004744106584106039,0.00019796293384592793,0.0230816093402541,0.00024003754809266874,0.07948275267004033,3.51111884120481e-06,0.005152469321629609,0.7636170575932667,0.4426403954902447
CID006468-1,0.0008209528914757082,0.11195408193635004,0.10623168811248213,0.0015701145525023805,0.001195345081934473,2.0488641991678468e-05,0.0006231751733174878,0.00027826840007408955,0.0003002737075465662,0.0033214127294592466,0.001846550222965808,0.0630746816914043,0.001377015813405153,0.0005442331501179333,1.1142409214364095e-05,5.291039430714049e-05,0.003787071638518572,0.003436857291044168,0.10886205252286636,8.658339331748392e-06,0.0026505109577982795,0.09775573292819903,0.0006436056135420221,0.004996962772228644,0.10540177686288887,0.11212790900232818,2.317315398451329e-06,6.561225263275129e-05,0.00867537799235535,0.11070070217176999,7.427277578587933e-05,0.0011710826878735697,0.00046666625070030266,5.393214898562488e-05,0.0007128504398233806,0.0028624375442399437,0.0005066953001676337,6.340733882493245e-05,0.024612394808008264,0.0017452935288150189,0.00686075841555502,0.00020467558694147063,0.10506882083522383,7.345211220978653e-06,0.003251884558383302,0.7637522031198176,0.3861006690515514
CID006469-1,0.0027448234246858576,0.07730602517005411,0.07703619505351317,0.0002954864947722817,0.007066506100673406,0.01062764623779709,0.0004260170747184851,0.00038927467215206296,0.0002566666735997769,0.029737240994800844,0.0775802933733539,0.07211087393543238,0.0039045269160098905,0.0006091452632501858,0.0010477080966346793,0.00010961509380503214,0.00794731338009358,0.003535253720530146,0.07768018084490406,2.537452262489403e-05,0.07401455660646249,0.0740915476122304,0.0027380539679185806,2.8807936759710717e-06,0.07775488827647681,5.315955132465104e-06,6.128336189711116e-05,0.07648499337357084,0.0005591735615172213,0.010409503945470994,0.0008162006597784743,0.02492710600661367,5.9689270514259156e-05,3.457439625443423e-05,0.0026694968149317097,0.017174865807807665,0.0010906231901804022,0.003094885152471352,0.00010521571561213211,0.004677666943328482,0.02326430289115392,0.00022856402575746807,0.07754912411806436,0.027339504371970514,0.05040981613780238,0.7497631705153424,0.34837906126511786
CID006478-1,0.011322775942809716,0.10544143474344306,0.012216803642465447,0.00011587338818807448,0.012142702028533946,0.0007253095476265087,0.0032554552851777824,0.0008028093199979379,1.2168953257635806e-05,0.048262887558482674,0.10365722003767788,0.013552895898125002,0.026709380372396764,0.0002582710959782576,0.09913808647440969,9.921415753655516e-05,0.003970072009470316,0.007505106338140498,0.10484684733409176,2.8000378051717187e-06,0.00017154074678065598,0.0050053391604471895,0.00031295410723897323,5.3383749114153325e-05,0.09847821694146194,0.0034808957451662975,0.00018347804496498385,0.0748223271913098,0.10124898558506919,0.00815334402187264,0.0077645837816379204,0.008543035267086914,0.0097891877440845,0.00021112191702624044,0.0072963455570595175,0.00020594369366983098,0.007051255635504274,0.0007042588486248612,7.015113874630992e-05,0.0006570919892406037,4.4293514243834856e-05,7.146092603453047e-05,0.10147020781877422,2.1949817733242556e-05,0.010150532891492628,0.7633478572625986,0.396425686191862
CID006480-1,0.015843111697992792,0.06241357904879914,0.06240571180689151,0.0011345929144626389,0.02464282957745686,0.00010437022374258872,0.002091308845262948,0.0005550974801996609,0.00048507721131203036,0.012265112290489062,0.06007332661874073,0.02612857910659163,0.005303426543367409,0.002593062686287269,0.06241547111940068,0.06195612656972514,0.0578960798728397,0.006286346415973142,0.0619287004539622,0.060651314707459256,0.002763498100111995,0.029105522348371327,0.0029762736375457516,0.00021148599850112821,0.061872628823178864,0.060607547962180375,3.75766097754142e-05,0.0013104696495536648,0.010134788117073194,0.037317847489948576,0.00019226798777554954,0.04483084954211312,0.0001676199369974232,8.746105022224023e-06,0.005481252434982951,0.0493804211197145,0.00357298236016446,0.0005656414468127274,2.968423284932848e-05,0.008642317460082096,0.061378025063917145,0.00012856761732073238,0.021582759952936646,1.1626415496920324e-05,0.010516374396617246,0.7727686369021511,0.41631528029905585
CID006484-1,0.007269884007128923,0.07896682238753636,0.07164807040712388,0.0002264286435016972,0.010751402241619351,0.0033958188599840814,1.5892800710252301e-06,0.0010168920752485354,0.0004288644936402345,0.060827467464860556,0.006473386961920808,0.07788902586894365,0.0001664635911523016,0.00015930745280793977,0.07699814386431368,0.012330461279227708,0.06632084572160522,0.0039617450350023075,0.07560920125212604,0.0009306279092222744,0.0008705555990248629,0.01927495905952503,0.0006114848268131785,0.0008683708999580261,0.07892046118122417,0.06866958076276035,0.00113860940749622,0.03865434703537833,0.0011611108688999036,0.07188945298269621,8.472436809310284e-05,0.054450543286138076,2.63800325898175e-05,2.5525884808988935e-05,0.010475933422844575,0.00019855365296636866,0.0004372166475120059,0.0002399937371040253,0.004861261962003666,8.745337735746085e-05,0.0008093291044194282,0.0004720072602222289,0.07767567984635923,4.066258116723401e-05,0.012683353415600639,0.8001017499927067,0.3994133830715032
CID006486-1,0.020420312932573566,0.09861543609566109,0.004768168238917786,0.0008275404281847857,0.008672292519178821,0.0020153741470791435,0.0030365217624631112,1.0001857741054071e-05,0.00017125281303469504,0.0871870940060368,0.09752773894105798,0.001023436304811007,0.0003843616171898487,2.7945508118840332e-05,0.07320693352050478,0.0013273748213559601,0.05430515933845736,0.003991476115031961,0.09786833142564133,0.004721706973617504,0.00014292240396525016,0.08651801205656397,0.0007546968734377726,9.636195309519118e-06,0.09022665894279996,4.614838197052025e-05,0.010379238970923035,0.04393080817901434,0.00874899086720616,0.03198160317045043,6.752752558472948e-05,0.036837323263983035,0.00010039509782762032,2.1884759622775884e-05,0.0029786433164516743,0.016625717284552265,0.0059118532120185745,0.0013011838226665658,1.1898886255805279e-05,0.006195582357622955,0.0013233734911233226,0.0008440717267832144,0.08653631564034521,1.272268830800272e-05,0.00838433151855643,0.7820310837174468,0.41209244206633067
CID006493-1,0.010953536542719997,0.08958469623961995,0.037392678534851044,0.0012247369538382093,0.012968340429139998,0.00011444277323650672,0.001096325356366041,0.0009613407270501581,3.852107718463162e-05,0.08940845423254792,0.08934338992442782,0.02903952543607563,0.012559508222130967,0.0009052444957863908,0.08950679734885761,2.798966658410947e-05,0.0027394104691493776,0.016665065822688868,0.08878877396057273,0.001077886131983169,0.000305538569145297,0.027501051869511232,0.0009891640451961863,5.089706797884454e-05,0.07058324628166039,0.08858993360780433,6.1360056803172296e-06,0.00019130837801576106,0.060972184329914206,0.0001667136458750894,0.015759954992314685,0.014465405000929667,0.012241400198363428,0.003111184635981998,0.004137451318983997,0.006119789019257475,0.00892284831298139,0.002092377556716047,0.00013022209276240693,0.004375002535910357,0.010637221815570615,3.807122094451555e-05,0.0873707952155881,9.38754149332791e-06,0.0068360503966097075,0.7530719980299813,0.3612093706277102
CID006494-1,0.009370547150989974,0.0902669863106026,0.012571203117046728,0.0024107316946850154,0.013165449060263732,0.004501288523897923,0.0006082949192513317,0.0028151615082756746,0.00010055162915900168,0.0031082008650996995,0.08311836654408099,0.040654010204272395,0.0002124842055356198,0.00048167539355807045,0.08211712905442145,0.00031844518609707145,0.016070573701319577,0.011633537444010507,0.08986900913589664,0.00041871793216093295,0.0009061663508086283,0.05938520395932435,0.0012256185185092994,0.00273007862010324,0.09131557475855735,0.09130831764480642,0.0003357190383761352,0.021659937543538097,0.05911637452138479,0.016982549511362865,0.027493320967003514,0.055738953114791066,0.00373495391474125,0.0006858055893567969,0.001264889310175757,0.0030434821573908895,0.0025009036642879355,0.0016599131578408988,8.709338845243454e-05,0.0027048570087680364,0.0007157356398797852,0.0003315689365468913,0.08024167809925893,2.0267271295942337e-05,0.010998673732813607,0.7496755893032556,0.404403931965563
CID006494-2,0.011720643563370584,0.09627514652841884,0.09598610725389053,0.0045059326324515285,0.010970670012093208,0.0026453799982616016,0.0007882432277047777,8.252913264803059e-05,1.4887077203390822e-05,0.09140531760344422,0.09413323122541661,0.050805013096769255,0.00014313503031662127,0.00023930522002018505,0.07584182557938582,7.302067342072011e-05,0.00019960625994851886,0.020471873839656426,0.007073980113372479,0.000105789373458076,0.0014393588016189194,0.000825386593263358,0.0011014269440773067,0.0012026318000200656,0.07208324240840956,0.05948431821019222,0.00013361271455468484,0.012228118903898211,0.060896502962846745,0.006737347753262148,0.003746726415727061,0.04015626795947368,0.00030503938003290847,0.0007975963744232702,8.676301582899012e-05,0.01854916403317366,0.03151679069271593,0.0013308784888141087,6.688365050263082e-05,0.008585408992506274,0.01226300817644847,0.0006559737821365126,0.0953757993162985,1.1830538815362074e-05,0.006938284649707892,0.7417567096054942,0.2860532580697186
CID006515-1,0.0016879361712379738,0.09503677386048769,0.09361065318184539,0.00014223014562442625,0.007965638630082338,6.299779667389183e-05,0.0021378720637672266,0.00027234900286729935,5.600693219854212e-05,0.05815754517397521,0.0773192423225414,0.0002322508041314409,0.014012977811662705,0.00023099204641873663,0.047859726888157234,0.08729486865888311,7.919092636649594e-05,0.004087045563309661,0.0947077471004608,0.0030557952533745054,0.0101279819242543,6.285553125058648e-05,9.69953267649488e-05,5.246385749423579e-05,0.08273583871936221,0.0942450250241512,0.00037693527097234304,0.0012243384104172915,0.002649452875091043,0.0946718402054805,0.00023926261877101293,0.002941172838813404,1.1684122822548163e-05,2.8750382273814682e-05,0.0072477428949011685,0.012427860765319633,0.000963893757255513,0.0016772091353080632,7.747216452341572e-05,0.0008669424061949313,0.003232110212147322,0.00021020101471144116,0.0921541110323004,4.51134802561321e-06,0.0036635078273270973,0.8081143549244999,0.39187132506426714
CID006527-1,0.038869432379305055,0.037740688531448706,0.00013251037230230885,0.0008462297447984411,0.01144449087068345,0.0007868651033913363,0.00452835553694488,0.001201199511712725,4.0380837595667795e-05,0.026545593055329587,0.07539855261812003,0.07855976168091867,0.006861949914604129,0.0011955395893469534,0.007853588142799251,0.000704769545551607,0.00012530654111522543,0.031706890294897844,0.007731614934079198,0.005202414234754574,0.0009677794374729368,0.0008031460110417733,0.0007289878226806578,0.00025798272452346816,0.06129693553111504,0.007750574023999444,3.5308984043863297e-06,0.0007914239265156719,0.07817709573414748,0.07845291876361564,0.07582266197791375,0.05979312358824535,0.02493483011448003,0.014056766811231546,0.07821845824350822,0.050802874006619286,0.001857063821577145,0.0681432904613264,6.756163087081565e-06,0.0015607303444229942,0.0022698948907306686,3.1311183458628795e-09,0.036059259982147554,1.8071202976146e-05,0.019749706947399314,0.6892267606952289,0.4586579610024706
CID006542-1,0.002007443232273069,0.10181345334200459,0.04133890819005233,0.006129098605308689,0.003829003227749647,5.9211450037864924e-05,1.9330505173169392e-05,0.00031989727380828955,0.0009736061057308716,0.085291793896155,0.09443694095315354,0.09485907164303385,0.05114546009699392,0.0006972882656414645,0.007429769026189892,0.00013655782781506992,6.003173824870029e-05,0.05712753446319908,0.008237047290181161,1.8612353967457535e-05,1.1129086782327394e-05,0.028704568940145,0.0003136591018439441,2.9422397599619658e-05,0.10071444049358018,0.09457396851033945,0.0014802449893696508,0.0010243665304859506,0.00020604291271365745,0.05915018347889605,0.00014385744569514036,0.023495499851231717,0.005323024580694261,2.187262742652255e-06,0.00041289218845796884,0.015563507674230712,0.004064809765808716,0.0005822232810688356,8.950582302712978e-07,0.0008790231616844828,0.00013910314113011312,0.00019731643409651574,0.1014860115862651,2.5958513511476574e-05,0.005545604126678413,0.7630091056520094,0.42322813294343686
CID006544-1,0.020267954014689428,0.07351261934767819,0.07364703397373563,0.001328603243322604,0.010885940277125054,0.00028107728667229795,0.0030446045933085726,0.00018189669095627093,0.0001486910591304558,0.056372817930636754,0.06402569840933238,0.03653222679634325,0.0002985055794931299,6.110660284677374e-06,0.060871859979728694,0.0001984985946754507,0.031791194420077565,0.00975874984619345,0.07370556817976479,0.013830439440373229,0.00685157694553207,0.003850438602468478,0.0034746942261403976,0.0007459528238926873,0.07309036304541248,0.07176758831230343,5.760536245609289e-05,0.00022534517707219833,0.06049215854936231,0.0651772063940794,0.002469139085663947,0.04299537067991468,0.0001758867246931689,5.18638312455281e-05,0.00015724647251026344,0.009211577283743711,0.004316089479852836,0.0007746132155625346,5.4362629631958285e-05,0.0014899865249561124,0.006381292495216786,0.00013085943018969166,0.07311475678463157,1.217089389024943e-05,0.042241764706055625,0.7835251529523071,0.42977886611863503
CID006548-1,0.007697263497672246,0.09728456266294383,0.0011553319729339685,0.0014767825398773835,0.009435345968599108,0.0007097975354661368,0.004591354110546828,0.00018999514851452507,1.1676018965209662e-05,0.08868057568556875,0.022156949467943197,0.008042134770687513,0.000449500257307841,0.00043606146974386323,0.08936212943159229,0.004422864584982241,0.04790252419930556,0.0018556908709825405,0.09709587401728306,0.010468919432123882,0.0005469087408851051,0.007273409147795576,0.0003527821599611154,0.0003026010095297751,0.08541977914917882,0.09734334796675313,0.00022628150244496646,0.05361534336749059,0.006331304629238682,0.04901516010949799,1.2668861081728613e-05,0.011274219143370687,0.00034955090457998824,8.846628184728522e-06,0.004140980523346862,0.09624486622034517,0.0016946477550977555,0.0035235497528363505,7.913100955243225e-06,0.00029403933019389356,0.00015921500919760938,2.013708988886469e-05,0.08547760373458543,1.123188014458616e-05,0.0029282786403754075,0.8196308301742731,0.47405144949563294
CID006551-1,0.004817821958982005,0.10710573899986318,1.1203687195751588e-05,0.00020998309873193385,0.007512808581043728,0.005836832466468117,0.006304712987524374,9.788427336789329e-05,0.0006342288171259519,0.0034043927756024334,0.06759118771837515,0.0014497699707318326,0.054604596994748365,4.411729783012823e-05,0.07841068235467673,0.00036871251825810537,0.09325936246832674,0.0002343510044937806,0.10583252253753613,0.003993381577630555,1.3684603194221933e-05,0.001766733392249274,0.00018754996307252908,4.107164403878567e-05,0.07222518192968129,4.69462496773667e-05,1.541568502282296e-05,0.00017081802243249062,0.03334305645918761,0.10709633139479444,0.0024563314289045637,0.03302775563022444,0.0018901614760370815,0.00011300381455659889,0.00030319322839613734,0.09830993535284972,5.725198770364828e-05,0.00012619342287052468,0.00040312896893359497,9.190243531458157e-05,0.0051073051037065385,0.00020252631490299912,0.09855293836712643,4.9961932637333584e-05,0.0026773291039721364,0.7784046055327707,0.39138793333795907
CID007329-1,0.007875957411932092,0.09587143013353434,0.0035808091431205015,0.00036493347748177093,0.020653509454136836,6.924860985972844e-05,0.0051877993140703954,0.0002968737799730368,5.78624612217721e-05,0.00019061644939597787,0.09633451857987947,0.023023373325158934,0.010211469905376165,8.96297667616875e-05,0.09629992348247346,5.127380139919382e-05,0.0035865330936698707,0.005049751985623103,8.101072358191956e-05,0.0010145755328451389,0.0006105811684221123,0.0031713692519217923,0.0014176764354949664,0.00010281100792652681,0.06482601376338777,0.0010933030761301832,0.00011140495072435656,0.08830715106280645,0.07372022756334792,0.09638730776997098,0.005765635625887504,0.014770887965585925,0.0018019063961868763,0.00017122929252287103,8.103199628563029e-05,0.09623429642189006,0.06482954010926689,3.663987354736969e-06,0.00029763146860330473,0.0008538035001032358,0.022847068354218437,0.0004065130008291612,0.09171387188557911,8.417761768273846e-06,0.0005755557522896004,0.7851058053783344,0.4957274319198497
CID007330-1,0.008589200981780008,0.10388888492257083,0.012174647132272698,0.011328935379020926,0.019657782258926972,0.00665594020548479,0.0007200512248180462,0.0003346557003324474,8.866966712806233e-05,0.065303259788345,0.0016777335780796098,0.08215233253421918,0.00032509752674339645,0.0007128035720458161,0.10379419152575525,0.0005418203236837051,0.0024925579070398138,0.06380377543721968,0.1018153752449118,0.004798189484457778,3.922686791902612e-05,0.05638020033655103,0.00011676233957208335,0.004883407784377974,0.10388621134369357,0.00019831413898587738,0.00033265735286493924,0.0011553832176924867,0.0009647349717521583,0.051473816618220494,0.007615390740180706,0.027092803490271915,1.9716926765347414e-06,8.897744944364968e-06,0.00010009429970102307,0.009388052261088391,0.03867810452815172,0.00020615721062174178,5.125786043701716e-05,0.0033025309988122032,0.00019991122538986033,4.346915855228322e-05,0.10033283345697269,1.64176971158875e-05,0.0026754882686185026,0.7135025879531579,0.35076583484028045
CID007338-1,0.012610069616439278,0.12656427490393157,1.334514401575602e-06,0.0004188693874828784,0.012294810218573196,0.0007396729635702172,0.005768192321131163,2.6651438569950114e-05,0.000864883477258862,0.10062994899506512,0.10324824052841042,0.013898937194397734,0.00022794138193575785,0.00019048401696230568,0.08319674137806146,9.608637039507303e-06,0.000571845827416819,0.004647500202640157,0.12270751344646126,0.008045165822325848,0.0002224846921753348,0.029032688918499337,0.0020024043798280923,3.7470715586131324e-05,0.10207946961855853,0.01815045825494598,0.0005369894928480057,0.002286124366403307,0.005298833763113918,0.017826507480405752,0.0052351943981762536,0.01837704201371984,0.008700643796210187,0.0005656057366289894,0.012856600921052213,0.007105283628628102,0.02280439196611858,0.0012488988221799535,0.0002606802324820419,0.0011012118277503756,0.010852808907351455,7.804303185346884e-05,0.12712045988036622,0.007488604775230433,0.0020684121078125527,0.8099744927893012,0.4270436438923402
CID007346-1,0.006865585092767991,0.09631815676632209,0.09630609045967407,0.0076717432056125036,0.004770775074518366,4.145053376676199e-05,0.00012655590932844385,0.00011079241718685745,3.814498818609203e-07,0.009373354639642064,0.07361933506031278,0.0879333460886986,2.0642841376096544e-05,0.00011708761290017126,0.0015424495475149234,0.0005322635568881765,0.005697622881833535,0.014401033602953287,0.09268090000782178,0.0007515559605726038,0.030109374740441442,0.00014044803772029382,0.018911962455941882,0.00023294214134071366,0.09530265089490272,0.00016395967022619204,0.00016523530665128554,0.03696613568644462,0.006832559850121045,0.05857785255757271,0.07451772671009087,0.0065351721157144394,2.135697863196575e-05,0.0001533511079536686,0.0010364549153801575,0.006769500366611987,0.009666939057326657,0.0007486110296040486,0.040743645184382254,0.001985437969817823,0.007827215856466462,0.002177378361947738,0.0952968192152607,6.3931378184004505e-06,0.006229753942056947,0.7054145486809804,0.33798845834298374
CID007352-1,0.0014071083742057758,0.12470026156765157,0.12285137935150618,3.364594835741134e-05,3.056489911199021e-05,2.384431023338613e-05,0.00020647155705012327,1.7437286525497108e-05,7.563200858861818e-05,0.08353053134643502,0.00013033329968107642,0.12199457944516226,4.808940697032054e-06,0.0001250524749483082,0.05099986872449472,1.7796066217903845e-05,5.146422866325494e-05,0.002473451099563617,8.955163414881594e-07,8.639981276932626e-05,0.0006557373052093275,8.442352235636701e-06,7.319110540379829e-05,0.0006270718297999403,0.09511817410239223,0.12448179869385406,5.146865806361864e-05,0.003041057280052532,0.00045617841588078614,0.037912970884037486,4.286396753373061e-05,0.0037398352816324816,0.0012097506027364553,4.301933237860737e-05,0.00754870919738488,0.09117674903229414,0.0041861328359781656,0.002588728643154638,4.970954039805852e-05,0.00041291520895489687,0.0010500634823908893,1.496205714687444e-05,0.11382475588602829,1.0611800156577868e-05,0.0029135762466970913,0.810014039190188,0.3903190174321267
CID007358-1,0.00919751655802279,0.10083506199881634,0.0033176738579233245,4.382245607849471e-05,0.007847946481513445,0.0013414263429071518,0.007902908890500958,1.2359164812587702e-05,0.0003806748137117127,0.04858339079363808,0.09804388821733756,0.09766081559708467,0.0006875056117837634,0.011322547617857,0.0882320290216158,7.222319958726471e-05,0.00023257300229950938,0.003116843558034716,0.0963440448148031,0.0024468183147586314,0.00222745584568547,0.011839773883450002,0.00011622893576256165,0.0009454292137282007,0.09488555334664639,0.09950239991441373,8.244410424398568e-05,4.390834806573282e-05,0.013756892044943186,0.05032972718166257,1.9719837443197035e-05,0.007259607662771853,0.0003830226640564504,2.206411991274139e-06,0.0030062490246030855,0.0141865049334877,0.017371615611288617,0.0006137357437499861,1.8213988660222832e-05,0.0009213998188683613,0.0019366217728382983,2.2404549635033063e-06,0.10000011194144397,0.00010594030314793425,0.0028209266989967694,0.8069299607323395,0.46468336851463377
CID007659-1,0.0006316122808514936,0.1190653614459205,0.06811882307801331,0.0003990489910651457,6.129633449388862e-05,5.5952925225802266e-05,0.04134377204805228,5.429395971411971e-05,4.317110293297007e-05,0.09149246672997703,0.02986697474961639,0.00570177082259164,0.018836948098334416,0.0008172263136766042,0.09875454646924359,3.550225744311886e-05,0.00752642236855335,0.00865588947686482,0.05672414119233856,0.0023291267832853155,0.01104561292774054,0.10061286414013576,2.772627235377967e-05,0.001168262608464598,0.0406606094430239,0.11005089305789523,1.1185102688913818e-05,0.004751804401856524,0.0016607105044684223,0.012961836660692786,0.00032869658385992575,0.003125455250534476,0.0006156058183697338,0.00010672708480337852,0.00042646688105478606,0.023305305846786407,0.0052840535146555165,0.0008849732773241219,3.4274646715193703e-05,0.002606497691393719,0.005006120344830566,4.8627498412706696e-05,0.1199763383296081,0.0025416585034086993,0.002243346180727984,0.7899713822114859,0.38222420424446424
CID007661-1,0.003710768841541993,0.07898714131410939,0.07843503149272672,0.0010903985322752332,0.007227584058301262,4.242164000917663e-05,0.010394262901668026,0.0007210094231200848,0.0004347321219472937,0.04886407390955407,0.06665426161144232,0.012097686984755244,0.0032367949496829983,0.0011388777611102483,0.07918237514762529,0.00454140937275102,0.06165976525969847,0.009045612294034045,0.07910586281184197,0.00362052081366943,0.00037448016514613646,0.0780170185070102,0.010063745242675387,5.013848069197283e-05,0.038958794040484135,0.07424969607349084,5.579206470195995e-05,0.00015298203971648874,0.005290086384508545,0.04803666781446664,0.001312898473533801,0.005212552000739984,0.00023255806244267918,0.0007574237207305301,0.003886238685874592,0.03587845025687358,0.017295512281361294,0.00016548952948462276,0.00011801815045259078,0.0010022337788111492,0.07403218952296539,0.00017963024211979905,0.05262608066049255,1.5985925212912296e-05,0.0018447466541479211,0.772198226075011,0.38957807313438997
CID007664-1,0.022215449804134594,0.092265891860598,0.026751586342474352,0.007392219511042022,0.012361936924379256,0.00017025491237745522,0.00029949544186419247,0.0029617588742549936,0.00010568200415891111,0.00013027470956881174,0.09103071203642933,0.013297044467953949,0.0003146924038995362,0.0010903104151167818,0.06028604761356777,5.621722557575132e-05,0.014229042337023632,0.037103326154988646,0.09224691510814771,0.008258596182953097,0.0008793971888839187,0.0032377318274190913,0.004715141474061572,2.011129927010939e-05,0.09175893620823072,0.00012123699050745628,0.00015428216132833407,0.08989044992020503,0.060100186517283265,0.034261414798340876,0.037945229234815955,0.06008625836289175,0.0012071801468135775,0.0005305949895151665,0.002588468633667553,0.00029248290500201045,0.0033297957739416213,0.003855696840483814,0.003866937695959042,0.0006495660653014811,0.00020321388113496989,0.00573116272378619,0.09227578491578341,4.913232890441231e-05,0.01968215278596018,0.7156013630472025,0.3543730769586253
CID007665-1,0.004500367082381174,0.10932249883626506,0.017856040525717033,2.800755387887532e-05,0.0051892487121180005,8.64924702656092e-05,0.005858430300019917,0.00010099914801182887,0.0003737535692048026,0.015360390364051266,0.1070631092195942,0.10860263554793044,0.008606871596695044,0.02742074437748116,0.1095623397984471,8.748225476414912e-05,0.0004364357643121061,0.01242597457086293,0.0005643494446036445,0.00035156932004030137,0.001450063252514748,0.0012587552584478357,0.002309630159380368,0.0008187949119498071,0.08516491182133858,0.009768382405199382,1.3806137581194816e-05,0.07023228931109612,0.02116658912518299,0.10393292084269787,2.589224781171882e-05,0.006093953983343137,5.8247229084603365e-05,9.400562720571138e-07,0.031233506432144835,0.011629508745845582,0.0015484053314396156,0.0006127209973656449,6.71564675521042e-05,0.000110888151091898,0.007388134466811853,0.0008015015013313885,0.108007233992346,0.0005502647108078661,0.0019577620047178976,0.7888369447449062,0.3906756612995552
CID007666-1,0.004630449707738725,0.1252857547348163,0.0037735543180210146,0.0005129881266593617,0.005620462533765046,0.0005424376061079742,0.010825846213411896,0.00036553875475202254,0.0004240550978191541,0.012349204588501448,0.12383677822411028,0.009060694956177309,0.004652009789724649,0.003231564674101909,0.12089518035325479,8.819926628098714e-05,0.022895001162529665,0.006297575428730135,0.12224755728334215,0.003536455350128555,0.00019007192428403098,0.012630242851650186,0.0011483639144718324,4.587842294462112e-05,0.060149331052867856,0.005608513114020744,7.619659754675586e-05,0.10417057156518383,0.027332224317691355,0.01291333953146852,6.032908050110055e-05,0.00712492755077437,0.008477754236220606,0.00028262314873495796,1.8647821395304143e-05,0.021011097853189626,0.019282030953387458,0.0001639806893007064,0.00013241604483644632,0.0012686314095287996,0.005595407376810681,0.00041314294205604474,0.12521669484854858,0.004178919308665664,0.0014373552739465072,0.7860202822387697,0.3919645321446341
CID007667-1,0.01327070967661668,0.08559881629451484,0.08446009699269891,0.012969773239355753,0.004626102300763754,2.8807085779715645e-06,0.002003767372166117,0.0005959621727949093,0.00010993885846793486,0.08054170583302604,0.013412150378766629,0.004135732244459282,0.007402782742582273,0.00014604208500842755,0.01094402177211876,0.000163944159068911,0.0017489021822513246,0.062101333059955424,0.08372669114069171,0.00022800354102704132,0.0331850711921623,0.08454604289502637,0.0018495511354752797,0.0014699560700048688,0.07779317606086382,0.07216424189538893,0.0003402347903989771,0.0745828688839272,0.018536286282385205,0.002818157076135986,0.0018967746043367676,0.019734139357884026,0.0018391918458709247,0.00011018385960913078,0.00656269753134416,0.003430219894534129,0.0034904994180582996,0.0030432854617879757,0.0009917870455617443,0.0046873484070457,0.027352299116941082,0.0009697272559780462,0.08549014583045504,7.439910574287047e-06,0.004919317423337046,0.7609751859946414,0.39457286576100736
CID007672-1,0.0012541706040684177,0.06536721124404575,0.0003028039457878111,8.723701137843601e-05,0.012195222303626371,0.12826324918257992,0.0018048081196925855,8.83578229685827e-05,3.439127878177415e-05,0.05030334664658507,0.0012220998307781678,0.046835391688730195,3.7531763041718064e-05,4.1832125334025997e-05,0.11087430094067696,9.477697328952581e-05,0.00016032432346284564,0.04302948018268968,0.00017514356582289578,8.125515473047615e-05,4.749572046642881e-05,3.0551515356229235e-05,1.1468967769345141e-05,0.002702719118386384,0.06281723420657288,0.12835102273854085,2.381196714613416e-05,0.0009298088541609391,0.02145453300924357,0.09903720732173904,1.0333358176539525e-05,0.01377317293797942,0.0002030591709371909,4.322819898838302e-05,0.011980655133825964,0.06043244009947864,0.013272699073334965,0.0007057146933059511,6.8708556584999845e-06,3.5316600274736295e-05,0.001683956461196246,8.439744432691077e-05,0.11801594035511087,8.096236483252034e-05,0.002012465125119999,0.7897322770379054,0.4972027948241269
