,CD209+ moDC,CD83+ CLEC9A+ DC,CD83- CLEC9A+ DC,CLEC10A+ DC,IL7R+ Activated DC,Mast Cell,Monocyte Inflammatory,Proliferating myeloid,Resident Macrophage,CD4 SELL naive,CD4 TRM,CD4 Tfh,CD4 Th17,CD4 Tph,CD4 Treg,CD8 Effector,CD8 IEL,ILC3,MAIT,NK,Proliferating T cells,gd T cell 1,gd T cell 2,GC-like B cell,Memory B cell,Naive B cell,Plasma Cell,Plasmablast,Arterial Pericyte,Blood Endothelial Cell,Fibroblast,Glial Cell,Inflammatory Fibroblast,Myofibroblast,Pericyte,Post-capillary venules,Proliferating Stromal Cell,Smooth Muscle Cell,Enterocyte,Enteroendocrine Cell,Epithelial M Cell,Epithelial Progenitor Cell,Epithelial Stem Cell,Goblet Cell,Tuft Cell,rho_Spearman,rho_Pearson
CID003678-1,0.00488155764152741,0.0637324444341884,0.06632523110483853,0.0026641257876151877,0.015652522833528148,0.034883452177857065,0.001555659298355695,6.297262345993858e-05,3.5888726922915714e-05,0.0028934447199101118,0.06530978349413123,0.06606658276970213,0.00710343832836767,0.00010735667968858572,0.019270827174766005,0.0012982986191829163,0.06623242545777881,0.0016791909982714981,0.06613000747497515,0.0013773291515804076,0.06024116023478382,0.005915586103937873,0.011902881191821733,0.0006546404863398476,0.06225011964231028,0.00024725514628712276,0.00010505344108390247,0.06438960756694616,0.008867646833562611,0.012865883500660192,0.005634738423771891,0.002707480063226157,0.0002057091886973747,1.7844990737599965e-05,4.926506209482011e-05,0.004339608432787499,0.005221977451034102,0.0011634570922138116,0.06477019521637055,0.00023377171442568741,0.008645766174130402,0.06312167372621753,0.06322704463775834,3.367547435280353e-06,0.06595572663471759,0.757205096674732,0.38360092014461844
CID003679-1,0.00970418493329694,0.07358276719892337,0.06414369574315341,0.0048320554874217445,0.00702543386808923,0.027667959791000795,1.0860914991872018e-05,0.0006914942269541839,0.00016565355963811944,0.04731395206340595,0.07237364637729309,2.8007978058076994e-05,0.06787743185866248,0.0005307442105604594,0.042422016356647996,0.0005973315998274157,0.07356030320770984,0.01241794155820963,0.0740357697906889,6.388205887113438e-05,0.02049222244587835,0.07338965360941556,0.018250345888190796,0.00017001810506525928,0.0740175390915458,0.002701346764462615,8.511158979983479e-05,0.02833260286217053,0.00042087309542522197,0.024923190342215157,0.0008294236896634971,0.004580205510312951,0.0003491491214168461,0.00016610625853474237,0.009234142311867559,0.009612327474208773,0.000769943071215545,0.0019430710568898242,0.001059660264691773,0.007823809939889558,0.07349670915684298,6.846064177255076e-05,0.041611202036752906,6.595617896141584e-05,0.026561796709405207,0.7740341185097203,0.39228662479342113
CID003680-1,0.013038202411861374,0.12385981003694428,0.05741073558478605,0.0005089347748290716,0.007883553330153963,0.0023282978142889895,8.079688367046737e-05,0.0005946901420649,0.00023276069270400886,0.0001378319142680253,0.0034963667604092498,0.06224705762336664,0.0100372153145184,0.008521712248591266,0.0002604288247593896,0.00031529586472023156,0.005165298127169002,0.001270617454016796,0.10249806880550717,0.0007611119992131581,0.00341094275440948,0.041469863062490106,0.020430730046169188,0.00014654932386288613,0.08769744515089067,0.00018390826745732337,0.00023821465693427062,0.0822620610528856,0.018194680261182445,0.044131059248971746,0.0017124146346936095,0.02100486114716627,0.00010671554460451388,0.00032410434089483767,0.0010260584044242767,0.00300215394646669,0.005342900342003364,0.0015307203632261444,0.12236745370720455,0.01026705604831857,0.0007706837208078889,8.197735984024132e-05,0.1248899383408931,7.561613493334229e-06,0.008751160052866464,0.7541193758031528,0.3895897381612893
CID003681-1,0.0008454016458724869,0.10642573003097465,0.10477229377562083,5.51093223216094e-05,0.006985666056204723,0.016773196264774554,1.5825483728742546e-05,0.00035692356105590804,5.4822056605392965e-05,0.0012451280087512487,0.1061199045365463,0.05035682427668694,9.14072017162994e-05,5.923346032920739e-05,0.0001517897459398539,2.86492714507449e-05,0.018582277054175384,0.012406234820963926,7.205549949469502e-05,0.0029894858271442048,0.004110126389219653,0.002813374713184498,0.007288786570020282,0.00027810899868919856,0.05025535908784885,2.6845537756865355e-05,0.006419545999589373,0.10724525899115907,0.00023808630304007094,0.020976849286712503,0.010781610608715938,0.006818050591180203,0.0014659124173934314,0.0002443154317902023,0.003379651718950539,0.00020843783301676137,0.023790684706317514,0.0003533371529723146,0.10693197814819719,0.0006793209307155307,0.003422020984753674,0.10203235103249023,0.10572444838435355,7.783269232617113e-06,0.006119797012342068,0.7347630458271526,0.27277862526636565
CID003682-1,0.00019872774530441033,0.08296772952005135,0.08057987743287628,7.45890443567121e-05,0.006645961700677992,0.04909918121158526,1.851931967357222e-05,0.0003898115134884806,0.0005413297078373641,0.0037726644760480155,0.06602777521011013,0.012743987441013183,0.00025162861335444574,0.00017868899893892106,2.15584899286788e-05,7.302807609314181e-06,0.0012234998560239163,0.011445176162163246,1.882509157883259e-05,0.0001272613265782725,0.04221459074773204,0.008807108280946229,0.08306076366242784,0.0023684008057698815,0.08240542786409545,0.0006283427646886246,2.8026664127918125e-05,0.06986306762843282,0.012948658540482993,0.009816014422647528,0.003956139375333708,0.0033230598034255585,0.0002088152123464428,0.00014730562929352275,0.00949471952988608,0.010393348713595887,0.02135772661843432,0.00026805584570508686,0.08271367079176503,0.010659427248148567,0.07949180225100626,0.08226805502165868,0.05573713200406394,0.00047312341967160356,0.011033121485115524,0.7019719469898268,0.3423007704145633
CID003683-1,0.0028948197284527485,0.12014435081228264,0.12059928128877734,2.4868867278451092e-05,0.003427103245415273,0.011272812744269205,0.005525271523808516,0.0005598140822905266,0.0007281778789781698,4.8032137731789475e-06,0.0280946202816066,0.003397990480093019,0.0005203407394051248,0.00010296129744129949,4.6362118291913836e-05,2.817774714147617e-06,1.0663049083773508e-05,0.024413360326345713,0.00019267125366596852,0.00024323445219867336,0.00021142216116429223,2.8429683688373285e-05,2.5939691973761176e-05,0.0006721336903136954,0.0058944862983386255,0.004951016917740047,0.00013798100696046182,0.12079131067991365,0.00016319095799137125,0.005278737798632086,0.0455027655478604,0.004560581429410489,4.198456200691067e-05,7.890881008289959e-05,0.002970524412567765,0.0016954191697881025,0.05735823296152726,0.0001744243256948223,0.11847695289256674,0.03687583047652141,0.10768909872302786,0.11133478894532461,0.05270508763269956,8.196142720579065e-05,9.246463882689773e-05,0.6836902781177533,0.2851386574724808
CID004696-1,0.0071720802303104365,0.06821004441854912,0.061669163532862614,6.154086792434635e-05,0.011465407398031192,7.308875356640963e-06,0.004347112224781388,0.00021159534768804686,6.225902027195764e-05,0.015432185907842951,0.06052473767284127,0.027107546081005896,0.05858709230612512,0.004349626127014943,0.06808025857862457,0.0045973068110541715,0.06742270050609842,0.00028731581118958676,0.06822894059712249,0.008276149482888306,0.006104877857718609,0.060945484252533245,0.023700044831144216,3.6815458575368975e-05,0.06531269745254373,8.989571985728036e-05,1.6720250012750465e-05,0.06800568582553432,0.0021299888356809053,0.024848186201753605,4.333571506693834e-05,0.002911961357637906,0.00940038961662929,0.00023492292728816396,0.012895417699701926,0.017819321447265387,0.016149527838636473,0.005677880864967041,0.00013291296231309445,9.765581283938093e-05,0.0684239402073158,0.004113681397869565,0.06769725175072983,0.005292308002755191,0.0018187239160465491,0.7823390468893523,0.38511518762576213
CID004697-1,0.018880215146268618,0.07482887077045736,0.016862609250441394,2.0106599764444388e-05,0.011089295633365399,6.3472404265152585e-06,0.006807667877017178,6.852579291431453e-05,0.0015828683042851321,0.030556283580975115,0.07020600654066146,0.02616870812586534,0.06835899361297038,0.005661578259135218,0.07480435719810848,2.1913036373744994e-05,0.06373610224141507,0.0016831966767922803,0.07487904234860414,0.014322742475990673,0.0005271420333025703,0.06008489231085429,0.005532863851889805,0.00010364642811466612,0.06054366697717864,0.00046704532334449134,0.000778512060645664,0.07472019067632509,0.01858770403784182,0.007497235009850868,0.00017037307134023182,0.004700400157537472,0.025166905161319756,0.0005026820452125123,0.013133565435499085,0.011714340147526025,0.02088343949569968,0.0014407608625232736,2.990416875658944e-05,0.0013704940889140693,0.04622005992632749,0.0008325404214513504,0.07478066306961037,0.00454956933608357,0.005115973191018464,0.7499754894143801,0.36351547009275365
CID004698-1,0.018573206339205242,0.06643583315294489,0.041652151813713414,0.0002906015735728459,0.021493380554001067,0.00012520246875903377,0.006521192909223642,5.8721050140199144e-05,0.00043978024765108743,0.017908855144046866,0.06531364290488191,0.032996181271028005,0.05898805775415454,0.004130668902743872,0.06695500929679891,0.0001466789907522343,0.06306528544890762,7.477813280348343e-05,0.06701613881240605,0.00843289310464533,0.00026559451172334167,0.03344725667124816,0.026616971352005525,0.00026038118732954674,0.06662578755728976,0.006468911949552421,4.159070768465434e-06,0.05717254555358983,0.0005557484040573576,0.05060979391208376,0.00031842274052500276,0.00467814886055002,0.00066129333795657,0.0002242801495560589,0.030711475567405087,0.01467814575141994,0.017542952640728488,0.0015990742593629502,0.0012668098641528036,0.00019152130824184657,0.06669125061695158,0.007262625287559422,0.06723275784166886,0.0010923838918837075,0.003203447840009172,0.7827032455172375,0.4054485102325398
CID004699-1,0.002627392430704176,0.08962215173334388,0.08990601076223431,0.0021666132556077927,0.012506677036092503,0.0005084297053766584,0.0016429048774106543,5.552859700734493e-05,0.00011509670134516674,0.015970967621586566,0.08343969822443206,0.051747739042687646,4.209507825443039e-06,0.0004953745452119571,0.000982745622105576,8.772327147391634e-05,0.004354135280878189,0.00910594709696767,0.03500106151183192,0.0002294163435262921,4.820841272269791e-05,0.07963791691694293,0.06535473334564178,4.856570031486296e-05,0.09011649370811846,0.01658957320027413,0.0001283067925923726,0.02816185811679004,0.029716876345327548,0.0333568760240867,0.07219069926023688,0.02408162680393352,0.0007215175909339962,0.00020006108492372874,0.003956813836812616,0.00018245983546620983,0.008503477285082783,0.003645409958818481,0.028456258946959145,0.0018075048364578836,0.010484117595910574,0.00463521853360045,0.08990874172933054,5.1575150407773116e-05,0.007445285820664577,0.7325999025600456,0.35070881662827114
CID004700-1,0.0020631124667290636,0.13968476580562625,0.10147322868508463,6.388492449406605e-05,0.0010416112694503652,0.0007866044760338317,2.9364853922771183e-05,0.00041021071915818704,0.00013889712894993688,2.618729289100364e-05,0.11704424517056707,0.10661840220277152,0.007375969207365237,5.0493017755020455e-05,0.005649729767278659,0.0004031790341138463,0.0016537997442145921,0.005430988423807098,0.002489095131108729,0.00022281611428856573,9.552564262152363e-05,0.004083173411047702,0.006204781659570208,7.13484210438859e-05,0.0505182196187299,0.00027149728069569357,0.0001576195182175624,0.0499606593981552,0.029310998261080946,0.050488031203357646,0.022229725280187594,0.008303706711370462,0.0006945979132224518,0.0034159909351032447,0.0002453057210827687,0.0006834452331528936,0.013395648089078541,0.002319281746334612,0.0021934660143139947,0.00014884106765176405,0.000570388861045763,0.12411151490022805,0.1375882406134952,2.4732471005287418e-05,0.00025667459259671115,0.7502806923929187,0.264167325908894
CID004701-1,0.008660187825316756,0.1499923533171722,0.0002860343383152168,0.0004632103778078955,0.008481858309833556,0.003957524994194715,0.00018784414537951667,1.3023707729790924e-05,0.0005195299055823856,0.003089055872924436,0.14931289235461956,0.02879819337507044,0.0004133907842077745,0.0003604316416094887,0.0609354317570197,0.0007317962728776855,0.009336507186476153,0.011087727482003186,0.012578921652284192,0.0015158862983207168,0.00011595913096648658,0.0010905544975817005,0.0002518121257792558,9.89769653269444e-05,0.09214480351759557,0.0027887934063664348,0.00554935128758587,0.0007723111941482487,0.08310656563089439,0.0039085003509015575,0.14949364964178427,0.020592137362348672,0.0011226650524448906,0.008887265463534147,0.0012777503674478092,0.0013793354585415795,0.00025395986594448306,0.0034678405165013545,0.014931066178260906,0.00020136043514211923,0.006274868784962568,0.0008169020880355611,0.14859212543682243,2.135290844454796e-05,0.0021382907338930437,0.7191185516890126,0.3813678527356761
CID004702-1,0.0028726381104784778,0.10919727003283944,0.10925883280733673,0.00026168255853126936,0.0034045874145441834,0.0008893050155802306,0.000471844670383076,0.0007663674475716438,5.103711540858995e-05,1.2680179019525026e-05,0.1090876634801482,0.0068697633991228885,0.0032218086585652653,0.000760164293883308,0.00013543981588741574,0.000321515775833555,3.5204096181190064e-05,0.007117029930996682,0.00041418713925048077,0.0006383943808091553,0.00010383365180301118,0.0006791052096065886,5.8998653250053036e-08,0.000614592958152244,0.04276849298737893,0.0012389711691007841,0.0001338784856423435,0.10907758739075522,0.045532505426662165,0.00037817829841077147,0.08935044384463027,0.0023514701639572714,0.00012099830613189621,0.0019277449891726224,0.0008152986723842334,0.002655110804690949,0.025882341612969362,0.0037454164613445356,0.00219402238448714,0.020003998345514553,0.09660822559281936,0.08975662303781368,0.10822116384608181,3.849772321536798e-05,1.4023316250330263e-05,0.6853856227805808,0.31341729849824107
CID004703-1,0.022188498145675733,0.0744257820143568,0.012972408747302284,1.8922475830946818e-05,0.009683760325828664,0.004483495889755233,0.004182354932909974,0.0011026993136938263,0.00011603684452500818,0.00020488124071169346,0.0747409467340679,0.07481008919163559,0.05884746634194766,0.003013165683197498,0.07501545667119114,5.5580242899470875e-05,0.07212335198219523,0.005355580804447574,0.07446945476693362,0.011034617322475834,2.3366829424838896e-05,0.00012409182298158775,0.0025611878116743505,9.7021828379853e-05,0.0750032361124451,0.008743741463534448,0.000205733448111176,0.03631976015301572,0.030422651206273146,0.015258066438938072,0.008195117701183785,0.0046618263967893765,0.03653611830805022,0.0053351048532847955,0.003176253899758186,0.008774329157451721,0.018827110710965284,0.003440239021255486,0.012936882025100306,0.0003190518560080301,0.06862557421872673,0.0005495251445872467,0.07497161387840699,3.227779471973927e-05,0.006015568247351973,0.7435169977943927,0.40202361552583077
CID004704-1,0.005093673676666495,0.08207937322621994,0.029455237138385215,0.00027274693764008735,0.01949403877674707,0.0008398566258333635,0.0024818443721366774,0.0008176192504428898,0.00022382948991135198,0.010401247712218552,0.07863720481610689,0.07762735596810588,0.027198857561821534,0.000181984501230351,0.0799986103593621,0.0001389859534679906,0.06775147903770509,0.0040882283269144505,0.08119911781492554,0.0003326944186951888,0.0004193087971608069,0.000394978392291009,0.0003807346055501682,0.00029098066072876796,0.07973763126495895,0.0014825979448107776,0.0005549649750601994,0.009214142277738516,0.03202262781652502,0.0071332966913183,0.0747141088086756,0.018304133441072318,0.01323031514400491,0.003035788129462859,0.00468615288683572,0.0014655090181032325,0.02825293032886204,0.003616201285940003,1.959287087504311e-05,0.005444114106102775,0.05451958486430584,0.0004665515570771611,0.08118682912263334,0.003334897183619081,0.00777804186175082,0.732693211173586,0.3483834253177365
CID004705-1,0.013954136169900657,0.08174641350249158,0.005415387650595579,0.03320272812602182,0.0069628455061832685,0.006723789023232093,0.002932877358424775,0.000172619580009382,0.001083102223393688,0.056920979443418944,0.08169828255156436,0.006094141901581684,0.08111224637614654,0.004333702474619483,0.0805420804239803,0.001102473678371605,0.0631970693726215,0.009542342241544695,0.08076967878794938,0.00015296663117696382,0.00012516396880555013,0.0002211686141017257,0.00014250033490379965,6.068289332592071e-05,0.07245585351264192,0.009516414023984166,0.021662860637580397,0.03154882163708369,0.011547404434797145,0.004208351070910462,0.008650952057446756,0.0024699957231148,0.018884928753682882,0.0053261888789337564,0.0002764564059322247,0.004877753965994832,0.011082018482811113,0.0008730598988228735,0.08182260093361977,0.00011015613961191577,0.02201683554678796,0.00767624133126695,0.061848515632678236,4.888123886609521e-05,0.004886330859066559,0.7180842451517869,0.4147734824994279
CID004706-1,0.013623629144220797,0.0798586879733245,0.03915828314343918,0.004484181727950259,0.005188366076679244,0.0035185412214509514,0.0020270473612646065,6.303826536618359e-05,1.0167606044614032e-05,0.054764555270578545,0.0793777683688195,0.021183532120249152,0.03604575022791491,0.000451190898146173,0.07969599113597751,0.0003189227752347741,0.07947448700232254,0.006926086110165208,0.0796336825233275,0.0016261960778261224,0.00027388943586430134,0.00017270268675434388,0.00014335278003979528,3.4760034303951816e-05,0.07441916003255201,0.0023096145456401544,0.00016822041587954018,0.007786868603506537,0.015311918925260211,0.020537113875294784,0.00906287091543635,0.007633074781028096,0.014610047264550305,0.0026245437059483974,0.00010459208528519296,0.0055008184840356165,0.016149614357547446,1.2829224464273913e-05,0.05931207561988046,0.0008459538164602641,0.019469742668595254,0.07014970223716153,0.07965052783038243,0.0010647669887443511,0.0052211336550820105,0.7360480156418076,0.36879364915325463
CID004707-1,0.01625677236380337,0.08047949508084908,0.04742336761751834,0.00012033317288630354,0.00816864788600286,0.0025359786638322985,0.0019362303248812132,0.000961830900627389,0.0009604059580410716,0.06664705380150221,0.07962672850930187,0.0464382109180308,0.024245542449990998,0.00015747627491968194,0.08168248692266752,0.00043518855862003807,0.07612060394002133,0.003785336625386528,0.0807930493501344,0.0004848141014649231,7.587111171858875e-06,5.7954788344693956e-05,0.00031866841623951067,2.3403247765064907e-05,0.08099068954097673,0.013299223915754619,0.006318749926895877,0.016789011915143714,0.006435206210543748,0.02519157431599572,0.0014784635979989964,0.0029616783264111183,0.020372225060706226,0.0012960954962398694,9.17232803215794e-05,0.006581904067072929,0.014695161854163955,0.008482248339049356,0.04451062322190339,0.0002932694464763451,0.04832239188086815,0.0017235014212146247,0.07653392332397178,0.0004415475379191675,0.0035236203363687886,0.7618727862744591,0.39096997217748664
CID004708-1,0.012343864379174056,0.08829078370525562,0.06866645217779617,3.329753153824182e-05,0.0140113430657452,0.0003972075714049651,6.866554976426304e-05,0.0015466556317479145,0.00011948139383424885,0.01329056627848375,0.08643862322127395,0.08809291701294074,0.01801609335175609,4.3505346523134566e-05,0.028940738577292957,0.0003969022068695684,0.04018068321562246,2.034774010224607e-05,0.08637464879191989,0.0020741323818568923,0.04473682430867436,0.026440435057891877,0.005331020088873991,0.0008125341429843247,0.08828249544999359,0.005439543599252751,2.7913945800162166e-05,0.016026473886818212,0.0004766345819534218,0.022413238264437092,0.006679815870911853,0.005842635626530954,0.0017910005952126188,0.001006230616460911,0.0030646427433108268,0.006145586917532455,8.1238417998393e-05,0.0036545318142789853,0.08789856975444613,0.013885990197626001,4.2117402267523e-05,0.00036927834225285335,0.0881786104895326,1.540634937162918e-05,0.022010322404684163,0.7469922164863537,0.3705704847661069
CID004709-1,0.0227570722622464,0.06932598340392923,0.03686810675035421,0.0004943723334532687,0.024881968281408578,4.8329621548829824e-05,0.0020660139842613038,0.00047686237494755075,0.0002740087678872744,0.06955543201822491,0.06941978760792024,0.022996155633787988,0.026271344751520865,0.00029724676925831485,0.06964724889895263,0.0023337046236968167,0.0692618926351362,0.010852017552820885,0.06920693805879947,0.00013085042018601877,0.00029177723349316725,0.05659024249615213,0.006004287701892696,9.273322355443173e-05,0.06917987019370883,0.0651571404899605,0.00022892260285133775,0.014335833314862587,0.0036975833437794432,0.036085843514339806,0.03321286205346605,0.036739874979392434,0.00023444517398576032,4.433043635209094e-05,0.007412454469683937,0.015750862589668235,0.0001628948752791023,0.014694794861201661,0.0017808737631381897,0.00037069280075919934,0.012355007527486165,3.78695459052085e-05,0.03550593360120476,1.1108530020500705e-05,0.022856423927520745,0.7548603040304961,0.3802421916332406
CID004710-1,0.014933859021233419,0.06562736432911297,0.06371838325154498,2.0424453769375797e-05,0.01983569388362922,0.0006201378485491474,3.1771530580028295e-05,0.00038932257979592996,0.0004982785992818048,0.06330075745331983,0.06526119120622619,0.027411255946005277,0.004465347899415748,0.00048813690062695416,0.06559033486406222,7.101838625606177e-05,0.05070256273061507,0.009670789314163052,0.06559079712800896,2.3819742904388227e-06,0.0001637445923615227,0.05842489389874422,0.017804424411704944,2.6641893936780758e-05,0.0656193987569081,0.036779029846415415,0.00142021730461478,0.0007610686733367976,0.024444859513114217,0.05588992559138504,0.04942212809176705,0.022224774003040813,0.001468799459194657,0.00022140402575765057,0.005173127444921197,0.01592367452706849,0.0061283362340169316,0.002377933472455428,0.005349244687990122,0.00455618652495053,0.03304221184148742,0.00034950028298762784,0.0611448729391353,1.6883109340682976e-05,0.013036909572877725,0.7575181217394146,0.38621655666589727
CID004711-1,0.003926474184489921,0.08564048629362714,0.08582449588428859,0.0003632065597813392,0.014479065694803627,0.00034369749895952454,0.00195795656294369,1.0951433332839994e-06,9.69655913100827e-05,0.08232339349085153,0.08356703036142643,0.018640870130740516,0.002099865445846272,9.856671746331619e-05,0.056664383486443516,3.0053636166167037e-06,0.07927751118234821,0.0047255897682077315,0.08534125291447181,0.0001963994324110862,0.0029886403260215425,0.01731590117246082,0.010582537378577152,0.00014476130824844414,0.08348038982376246,0.006768007764807218,0.000573100982221614,0.005649464436740156,0.005234886236669355,0.023029688203671753,0.06142899396132874,0.006552396645674956,0.0001479308133499106,0.0006939806672940141,0.004092522477680381,0.008577260523406802,0.01234304932162108,0.004772953888927989,5.4702836289597975e-05,0.013537294697142262,0.04101202790139567,7.768452999892156e-05,0.0819474209411731,1.7687324897318798e-05,0.003405404129274485,0.7309102662043839,0.3825667072593084
CID004712-1,0.00024173111775885087,0.10762520987255712,0.0817241993556981,0.005788188607346345,0.003132697303503475,0.0029667695851654154,8.50996461223789e-06,0.0005085113905189979,0.0006065855435622269,0.10785747086182329,0.0773974212468226,0.00025279659380343607,0.00021989239112102168,1.5072052898420074e-05,0.04417957610893055,0.0002006438695558264,0.04080012771911083,0.0019688134673813778,0.10625507767804444,2.730860292574639e-05,0.0015461869325152239,0.008833585474761374,0.003652498906841116,0.000232270474597568,0.07786933759682926,0.10670245378781079,0.00021306551996741629,0.002644563285595187,0.0008314118444078209,0.025918533502805235,5.33084080286571e-07,0.0013574424527345922,8.657272271108015e-06,3.145457873625961e-05,0.002283489421882952,0.013839805042163925,5.917192915335431e-05,0.0027026782670522176,0.03898582923050394,0.002439293720362073,0.007669524943350153,0.0006245821598880282,0.10817979356854282,4.9069199281662055e-05,0.01154816447072529,0.7490041787322315,0.3865483229676021
CID004713-1,0.023060856789867305,0.08501159252850014,0.08116474994261887,8.818737693297915e-05,0.015813723116856745,0.0007003708027249122,8.716628585964905e-06,0.00012719109013524857,6.237049112704229e-05,0.020329332602543024,0.08476001526195458,0.04891256931157239,0.0020716962277624812,0.0002408057736418552,0.002091700019037995,4.033016622817019e-06,0.0006125975379760922,0.05303400937223464,0.0006050457982581415,0.00020288485340671557,0.002213583177990799,0.020040854065466823,0.07657864616955579,3.5505789084386265e-05,0.08468376667151858,0.0027934870787546945,1.2444012288325874e-05,0.0824752763578766,0.02509544462965485,0.012218261737154274,0.08413429894853344,0.03593685835337161,0.0016948134642474986,4.353477744294829e-05,0.002600960588950053,0.002448866306261812,0.0066512387690411115,0.003178120881819946,0.06208495937294546,0.0016880534044829952,0.02112318114715407,0.00021307675719289284,0.040090742000616936,8.50514495109367e-06,0.01305307185128296,0.7026072427039828,0.34680920464850096
CID004714-1,0.0074936485636282945,0.0766061375575065,0.07653742778929692,0.003451022914720124,0.010868267277104566,0.0011130426576797026,0.000806497713745548,0.00030607325767835806,1.2378092931752228e-05,0.05734513417018457,0.07145329922850524,0.02683895651219623,0.0004388612616510477,9.286511506805606e-05,7.318197220835313e-05,3.1258991797572805e-05,2.8610489872657337e-05,0.029909959972149562,0.000519189646871381,4.84025851544162e-06,0.028743867858081015,0.0017155142258192687,0.0631113101249075,0.00019027927047017887,0.07656978837218421,0.005909226366082554,0.0002570578487211629,0.03427171975770758,0.0030292890434499968,0.010562222516063332,0.060969597324125026,0.02128697013235867,0.00027973932867156597,0.001407446158591778,0.0055447930009417685,0.0026729877117480467,0.05997265367828266,0.00045412553861535565,0.040537685332565784,0.007206298880441703,0.06413911981511981,0.07595555504902314,0.06518404248687756,0.001281191224338644,0.004816865511499985,0.7201147519261221,0.373722702468833
CID004715-1,0.0037622439204998723,0.12183283889273366,0.13218183980143408,0.0001514739949762552,0.0002442746612989377,0.0011607658531766077,0.008340465734165192,0.0010068618430351102,0.00013812023570432882,7.82155941459422e-05,0.08379785038964142,0.0001874177675359346,0.00042090505129763276,8.08498773717584e-05,8.366064507838198e-05,0.00013052654292841656,7.837455445431606e-05,0.01972522301790162,1.13170327507064e-05,2.4528368514167786e-05,0.00035224653100195905,0.00029825342453825324,0.0003634790729852904,0.0020537194016195023,0.0007273064970341338,6.334682285914684e-06,7.211822727984027e-05,0.13190079438862998,0.0020857617334626654,0.014750690685065583,0.018733314100933554,0.006174879249711858,7.186332010323399e-05,0.00013407924702601626,0.00023476053634940533,0.005415190792436714,0.0648568794828647,2.33398196480839e-05,0.015602424167232376,0.042831479262282306,0.13088772472303883,0.13232587060569911,0.055427475979936365,0.0006365452309044126,0.0005957150592855604,0.6809138347568268,0.28980819639398925
CID004716-1,0.004070832292149345,0.10711305056907514,0.1076420215827255,0.004004822693896784,0.006632090959052715,0.0011594141849218885,0.0007311009132813714,0.0002643802518245728,3.3332514297746573e-05,0.0022307062561831665,0.0991824246255862,0.023065849848718956,0.0004624321651630819,8.441507369668342e-05,0.00020816372023975006,7.210097577128051e-05,0.000548280847451838,0.02608693630269818,5.311354093294933e-05,0.0002306730918243665,0.0028926901825083984,0.00035539415930972294,0.024639655339402277,0.00016029928518720128,0.07627223998625977,1.4962054000958953e-05,0.000185509699948453,0.046424758579542764,0.00045842235345024585,0.044031082878697586,0.09104880623621481,0.009625180113840542,0.0001470810122773168,0.0007676684977274212,0.006823680875110023,0.0048848941086872535,0.03755656386210318,0.0044808957323331875,0.007432592768021243,0.04530827168888817,0.1077076794907428,0.002182751627524484,0.10146672057333389,1.0543805295762412e-05,0.0012455126801009858,0.684472250438637,0.34481030610746277
CID004717-1,0.012431529219958834,0.08321388505251313,0.042106060675852416,0.0022774004216366077,0.006381427464165115,0.0012051816492111356,0.0005301608893559561,0.005610628398158412,8.046207942089608e-05,0.02079106063900758,0.08209908072704873,0.07657222643415655,0.08068400998074979,8.240896192723463e-05,0.00541034003249721,6.80416562456748e-05,0.03027307968144985,0.008328711838322652,0.0826741549650113,0.00042491373466288615,0.0058501830192438315,0.0030332796728957936,0.002787741928021944,0.001964288598820499,0.05268880781002564,0.001449464753276492,0.0031186842791106613,0.08324455158864641,0.019496365334558313,0.004843348003228576,0.01153850895487515,0.0029536604957868303,0.0052468866254589235,0.0008478696310669765,0.00656773453961341,0.0029887122106501754,0.0004785830871588134,0.00047014967124527556,0.08304235267118802,0.0005128125495447406,0.009297186577150902,0.06751537414844597,0.08327533443795897,0.00015272054850838952,0.00539063436216729,0.7558517277862556,0.4064807121556995
CID004718-1,0.008047940250658981,0.12789229755004516,0.12798759844849328,0.0007028809532250168,0.00244568864687214,0.0008181886770055645,0.0004688563336164187,0.00011611046617862821,0.0007737159510007588,0.00010614516029358763,0.02751909066298378,0.0312529715369614,0.0006491736753360032,0.00016300270091403632,0.0032463048744762624,3.9619311608635814e-05,0.0021732243985733844,0.004186228741282031,0.0006994490873349048,9.321630062582657e-05,0.03512219090862715,0.04669553868018902,0.07300821491246831,6.092432062018446e-06,0.04177534080130659,0.0011274197339372707,0.0009445726854959769,0.06558511320442491,0.027114335723487235,0.0014261586523964085,0.008220132087438988,0.019075803871288207,1.0813389260777232e-05,0.00027413601025398507,0.0030810681641953025,0.0008595021937774892,0.02751538620097918,0.00010258586218690761,0.1280982146294182,0.0041336314258850725,0.004658776878215118,0.1278868932056433,0.039118454438758235,0.00013577649416629046,0.004642143686652127,0.7111397187902295,0.32234574700092355
