,CID005093-1,CID005215-1,CID005217-1,CID005219-1,CID005222-1,CID005224-1,CID005225-1,CID005416-1,CID005418-1,CID005420-1,CID005422-1,CID005424-1,CID005425-1,CID005614-1,CID005616-1,CID005618-1,CID005620-1,CID005844-1,CID005845-1,CID005860-1,CID005868-1,CID005874-1,CID005875-1,CID006320-1,CID006322-1,CID006328-1,CID006331-1,CID006336-1,CID006340-1,CID006468-1,CID006469-1,CID006478-1,CID006480-1,CID006484-1,CID006486-1,CID006493-1,CID006494-1,CID006494-2,CID006515-1,CID006527-1,CID006542-1,CID006544-1,CID006548-1,CID006551-1,CID007329-1,CID007330-1,CID007338-1,CID007346-1,CID007352-1,CID007358-1,CID007659-1,CID007661-1,CID007664-1,CID007665-1,CID007666-1,CID007667-1,CID007672-1,CID007676-1,CID007681-1,CID007688-1,CID007694-1,CID007697-1,CID007704-1,CID007707-1,CID007825-1,CID007827-1,CID007829-1,CID007845-1,CID007847-1,CID007849-1,CID008109-1,CID008114-1,CID008122-1,CID008457-1,CID008459-1,CID008460-1
Non_switched_memory_B_cells,0.042917599551859045,0.08050803499307282,0.06965051202555399,0.05997348662476063,0.05184166588861851,0.026163351181834826,0.019460311528680423,0.03035180273339637,0.0,0.004628022566154965,0.05407008745512542,0.047186013865960504,0.053968337776232236,0.05689394922240358,0.03193744736139142,0.05904716101365632,0.05168050752978993,0.03303219301729755,0.10901959872552675,0.04686603878882663,0.026314509860012415,0.07197102594474307,0.0602373012725697,0.030691575365395556,0.04835459863806448,0.030618460722363006,0.05382345115451107,0.04506619321302472,0.0741066215074789,0.08714114527579953,0.04661022654479416,0.04002247589639884,0.037812821244623485,0.07801589514322843,0.026897700413110053,0.04823814725402266,0.05114214525945456,0.03723263565825076,0.04472405058290413,0.00787038399093418,0.08466078129496307,0.04091986477883364,0.07508245939699482,0.027514323306993764,0.038751308404553625,0.0,0.031228397315573288,0.03189418209118728,0.055073502379668085,0.06643328614021074,0.05264752032595534,0.05656437745522401,0.021076380733494084,0.054973132202226806,0.0560043779925897,0.06503921368017293,0.07132323426971128,0.036864688744202755,0.05431404414806033,0.019768397931534915,0.03969489411077875,0.03646830417484508,0.04836260305603845,0.08479154256978591,0.04413484205323206,0.09191260414617247,0.06454713061961438,0.0525636045995686,0.08831385481419317,0.07450782717553987,0.08750686669387085,0.08038187052993681,0.0273290965505164,0.029146175150413102,0.044367303156504785,0.04555303877506792
PDC,0.015120684432554266,0.011148418368574801,0.014401114494329155,0.013428663161345892,0.01299094489726418,0.024337571012752055,0.01478178311800727,0.011675326078742764,0.0024608354657569575,0.011211445345211969,0.01659803410519244,0.018834607827696113,0.006040999576364587,0.01628784879592388,0.01981670540822476,0.01599035767131006,0.011853116686167845,0.0022489525286771136,0.0012283365544126523,0.013223197871720452,0.0195368943000984,0.014054806624962057,0.016862791963688405,0.013864530933463794,0.01600881928780062,0.016794773097667075,0.015897168273387736,0.01112051932779673,0.011950722385174651,0.017063690970210044,0.015411737637045448,0.016992573160593445,0.015431750124066383,0.015120617627492972,0.01818173030998527,0.0121613918287767,0.017886922204528873,0.01711678371587495,0.018828752176273594,0.011487965244159652,0.014795022085639197,0.015605245456377401,0.013020462416317626,0.011724193922503017,0.01727107397529166,0.01577624470869742,0.014321115919911984,0.012727594263307013,0.01721675636254117,0.01309334302424707,0.016330355864559165,0.011981796804082526,0.0029057696608866886,0.014431426227004227,0.01919907126772349,0.01473022261767432,0.009855803075369722,0.017698194193349837,0.02342051202588289,0.0020665288367513993,0.022580784259555647,0.012851339330889661,0.019352134277957976,0.01891217469788435,0.01747924107456817,0.016860144486178355,0.016170868695605023,0.012583144005194979,0.01440080976864614,0.014728863383740213,0.02285677645284701,0.012774868612251501,0.007620041501107194,0.015874933165086015,0.01484962947542082,0.012470539327580741
Plasma_B_cells,0.009011147821532882,0.010367351712638742,0.008450791321623238,0.011043129413905423,0.011076187130516557,0.008537693715888674,0.011370533494980508,0.011677112163882761,0.01356707613163211,0.00564272881275862,0.009126711520780697,0.011695805876759245,0.020322598657778038,0.00902688649507467,0.01632252387473295,0.009392602361213935,0.011134771197930842,0.006130936474396948,0.00452017057685898,0.014490762963072543,0.01994654085597517,0.008492641395870784,0.006954863159921294,0.008833788744404776,0.00743787023182293,0.006388078131553945,0.014677241668713318,0.01172413615036133,0.008758420195716515,0.007043158515877919,0.01795086055541796,0.013808313568220884,0.012632461978210762,0.014225353071245617,0.015141085184717892,0.007031935700270876,0.011858845331494085,0.012326600118341535,0.0059691330098547634,0.007416313526305515,0.012662023888765864,0.008463751671983983,0.016783869813078365,0.009125630949827981,0.014458685190223673,0.004718075428578886,0.008108551792001584,0.009813445335022028,0.005957790615285985,0.00723298807180476,0.0071672577501291496,0.007011206791366295,0.009746247532929771,0.014370257906476879,0.015678694164452465,0.014975221803464165,0.00778954322718888,0.009907355850593129,0.019244044554560517,0.008358673611309082,0.009729692359518781,0.016799155272038988,0.008724528837873861,0.009152235530788725,0.019141497201015323,0.010762687228017207,0.008280920950666732,0.00867157451011811,0.015601620735631393,0.01535049159150959,0.005557559439392714,0.009606896529468436,0.012539072536618739,0.007774553877701849,0.006207535205485858,0.009291289093205484
Tregs,0.10180548206849745,0.13118728165033527,0.09944876553288656,0.10090159319790802,0.10172691126174674,0.12849496647576003,0.07786433195908,0.12989416558132386,0.048770612993493584,0.0869425504626247,0.10301363041827385,0.09496953127823272,0.11012145486326698,0.07885597814194346,0.09436790798543,0.07890903759771696,0.0881633839501472,0.12291085024526313,0.11181146891652151,0.11425694402618371,0.10133337379913332,0.09891884209360284,0.09535459552614403,0.10675782045015754,0.09852199398395683,0.1244862843017441,0.10459982676407699,0.12198232231710267,0.0974154597909598,0.09833491407216832,0.13354198819653254,0.10504449685882815,0.09945393495759582,0.08603953838402606,0.10393949291448033,0.1004078866312706,0.09283131620945796,0.11859200432342046,0.09385162696078833,0.10479620068512739,0.11035353311702789,0.11746615919006943,0.09295643483635907,0.07369856695507221,0.11214342928215303,0.1026009755020846,0.11116805730712498,0.1096710673144457,0.07741801179269484,0.09380343976360143,0.1007851665574169,0.10197626719395358,0.09468001358680625,0.11221224129441866,0.10204815323873413,0.08721555169957693,0.09231140345572779,0.09993644033900732,0.12101904805439796,0.06711910754494277,0.11379442768448308,0.10460174722253907,0.09563832858181857,0.08619107310195613,0.10027778482573357,0.09506655626118161,0.0853510047548908,0.11095306504684951,0.082515826625674,0.0944776497429764,0.09898780434668389,0.07832382059258429,0.09801512013357432,0.11691254459825128,0.12065062424686104,0.1315238037301365
Non_plasma_B_cells,0.14368526719646607,0.40562535791905574,0.2328870353882141,0.14567829500492074,0.1692990278127638,0.1629197959391642,0.14652035066050811,0.140254405670442,0.14148672739719767,0.13683626542433952,0.22545201809634838,0.21890298050108645,0.1637033678063899,0.1611316745444401,0.17086901272904143,0.18334470104484388,0.16642932931073923,0.14512369438220132,0.31456085670588685,0.17596923443791818,0.2402081476066601,0.2145053671680226,0.17631072262969355,0.13219562151517683,0.16299478640303897,0.13367597181440027,0.20667367784732227,0.16157075265639742,0.2228354121058295,0.20327564878287332,0.1717767844227122,0.1757200216894573,0.17574977176456916,0.22086068304807643,0.15678418108475,0.16631000264449003,0.1762030892768388,0.179296559634886,0.17704432504277323,0.23544589765488327,0.21297701348922707,0.14405878024677773,0.24191707291374082,0.20773674305935733,0.13740934815178996,0.07234400994493868,0.12498624049623194,0.16651178009521583,0.16273897993501063,0.20760994344242018,0.16995546497563846,0.18706764700302014,0.0975843005349214,0.16490517228245546,0.1586715683534718,0.2070617946736529,0.22962111712377337,0.1367813179446132,0.20535984396284343,0.18230888001803516,0.17182954310169565,0.19036793575340544,0.1412263385021741,0.272961806266823,0.20153097393855088,0.2607994859289936,0.2025604652231045,0.19627456598661103,0.22586987954000332,0.2222701798566365,0.19513001466789198,0.24649197270626588,0.19967260310885887,0.1536876762971239,0.13990211793310825,0.17240206407486403
Monocytes,0.010197429901320706,0.0,0.006962334914349257,0.012427941058317505,0.010996648640717699,0.01116320516940783,0.013075174770756287,0.009315939422112385,0.01476479306335883,0.009317171287932753,0.0039815419551834826,0.0074834784403330756,0.019498056627165278,0.010927732547819386,0.005682220788745524,0.0149197298276918,0.01247481453679143,0.023771761764814422,0.003584345415403656,0.01403909178597015,0.011876024816496217,0.020370144497553914,0.016086759115451446,0.015771650580234962,0.011731390285430916,0.01015846401322798,0.011134254293858035,0.007011232833537836,0.01713794793299592,0.020239090843080586,0.00849328463296049,0.017305776234778986,0.010665271290660125,0.011008125616012686,0.011380931988542791,0.012135002240118088,0.011041377945096893,0.0008724290513283798,0.016803254546000197,0.010886784248372208,0.00851136571596372,0.014875486653325408,0.009506915986794049,0.012473492015806246,0.01603907198491898,0.012813437827978053,0.017084526378584576,0.008653693359765744,0.02164883977733885,0.012209802259509402,0.014817049376642133,0.010326349147085597,0.021368442479166756,0.013382924426532241,0.01821741003499696,0.009157135336467536,0.008996332883265155,0.014141812145521312,0.006406145227279775,0.012402625797906242,0.017606479641774274,0.007876297860894525,0.017784702907765265,0.015527183469285943,0.009711355049756152,0.015125610821520124,0.016165660009314714,0.007353613318413138,0.006710688843027619,0.012447653972147314,0.01571430414555324,0.012079804649162348,0.003637458682250085,0.014731768045370103,0.008641361461634113,0.005486343571582544
Granulocytes,0.11460281293411599,0.1152305578590593,0.04315366192019203,0.13995717220445905,0.08293777999412949,0.13856081927673677,0.10140179212642499,0.025044406349508004,0.10405060427594783,0.10443448586632348,0.09367324264996293,0.07497292913102119,0.10155250818531242,0.07678646957357639,0.06666547878843676,0.08356227243213474,0.0821725600711623,0.1609874229646998,0.040834119288704514,0.056015201209101126,0.060315702800560186,0.07772367724331858,0.07774978106814359,0.10697203782643383,0.10374467454545723,0.04660985728319883,0.08635452321654924,0.0442944873164489,0.09296821701565797,0.0847866069917776,0.050189954311721775,0.05798256295516266,0.10728710981630597,0.09932953401467823,0.09579604125551457,0.05043183526314371,0.1076875612734676,0.08102445208819205,0.10577679406997278,0.07290283086864945,0.03152032784626771,0.10419428023826413,0.06350160427509938,0.1071237313828487,0.04377800009900254,0.09802879405791078,0.07923421239827626,0.0325452887444171,0.07805805391275158,0.09159348547158878,0.09839710678409684,0.09460624261977117,0.15591298822091929,0.13456799295477548,0.12305128751498846,0.06935099519086232,0.07746257739156584,0.07785749569428807,0.11281527236950618,0.13784841262345116,0.08436506707058997,0.05697341609062349,0.06765537580056727,0.04326667496986242,0.08293871858506126,0.057665316551307175,0.15084713012568654,0.06386791944848216,0.07013393013599122,0.07730100426348617,0.05285065147341245,0.09140539663228647,0.02817759055325041,0.08283954135175119,0.12348914386038412,0.022046022808440584
CD4_T_cells,0.10180548206849745,0.13118728165033527,0.09944876553288656,0.10090159319790802,0.10172691126174674,0.12849496647576003,0.07786433195908,0.12989416558132386,0.048770612993493584,0.0869425504626247,0.10301363041827385,0.09496953127823272,0.11012145486326698,0.07885597814194346,0.09436790798543,0.07890903759771696,0.0881633839501472,0.12291085024526313,0.11181146891652151,0.11425694402618371,0.10133337379913332,0.09891884209360284,0.09535459552614403,0.10675782045015754,0.09852199398395683,0.1244862843017441,0.10459982676407699,0.12198232231710267,0.0974154597909598,0.09833491407216832,0.13354198819653254,0.10504449685882815,0.09945393495759582,0.08603953838402606,0.10393949291448033,0.1004078866312706,0.09283131620945796,0.11859200432342046,0.09385162696078833,0.10479620068512739,0.11035353311702789,0.11746615919006943,0.09295643483635907,0.07369856695507221,0.11214342928215303,0.1026009755020846,0.11116805730712498,0.1096710673144457,0.07741801179269484,0.09380343976360143,0.1007851665574169,0.10197626719395358,0.09468001358680625,0.11221224129441866,0.10204815323873413,0.08721555169957693,0.09231140345572779,0.09993644033900732,0.12101904805439796,0.06711910754494277,0.11379442768448308,0.10460174722253907,0.09563832858181857,0.08619107310195613,0.10027778482573357,0.09506655626118161,0.0853510047548908,0.11095306504684951,0.082515826625674,0.0944776497429764,0.09898780434668389,0.07832382059258429,0.09801512013357432,0.11691254459825128,0.12065062424686104,0.1315238037301365
B_cells,0.15269641501799897,0.4159927096316945,0.24133782670983733,0.15672142441882617,0.18037521494328035,0.17145748965505286,0.15789088415548863,0.15193151783432476,0.15505380352882978,0.14247899423709814,0.23457872961712908,0.2305987863778457,0.1840259664641679,0.17015856103951477,0.18719153660377438,0.19273730340605782,0.17756410050867008,0.15125463085659827,0.31908102728274584,0.19045999740099073,0.2601546884626353,0.22299800856389337,0.18326558578961485,0.1410294102595816,0.1704326566348619,0.14006404994595423,0.22135091951603558,0.17329488880675875,0.231593832301546,0.21031880729875124,0.18972764497813016,0.18952833525767818,0.18838223374277993,0.23508603611932205,0.1719252662694679,0.17334193834476092,0.1880619346083329,0.19162315975322752,0.183013458052628,0.24286221118118878,0.22563903737799293,0.15252253191876172,0.2587009427268192,0.21686237400918532,0.15186803334201363,0.07706208537351757,0.13309479228823354,0.17632522543023788,0.1686967705502966,0.21484293151422493,0.17712272272576762,0.19407885379438644,0.10733054806785117,0.17927543018893236,0.17435026251792426,0.22203701647711707,0.23741066035096225,0.14668867379520634,0.22460388851740395,0.19066755362934423,0.18155923546121444,0.20716709102544442,0.14995086734004795,0.2821140417976117,0.2206724711395662,0.2715621731570108,0.21084138617377124,0.20494614049672913,0.24147150027563472,0.23762067144814608,0.2006875741072847,0.2560988692357343,0.2122116756454776,0.16146223017482575,0.14610965313859411,0.1816933531680695
T_cells,0.1463199368581245,0.2646153781334037,0.16141802868104896,0.1460191017818458,0.15888884197486938,0.16865139458889153,0.13959985655723137,0.18816427408780823,0.08052028796816917,0.1159159569784178,0.15712662237145794,0.13079722147408118,0.16064165461818375,0.13725844771411014,0.14396426843137525,0.13813281702427221,0.14847945657929723,0.16860901443450174,0.16450239558676122,0.18185141279192935,0.1374190051644179,0.16654978285944233,0.16692579739298127,0.18003447727638328,0.1617288891582817,0.17840750220065554,0.16476510127015456,0.19895615807455846,0.16956664449618197,0.17851682034062785,0.2301874903211066,0.17494688836354866,0.16554772813781854,0.1459342854861125,0.17647872489333954,0.18570652465416282,0.15511298581517124,0.1815106375698099,0.1563275909717281,0.14687042866543004,0.18345849180052592,0.20001470198964466,0.161617298687052,0.12449877026699557,0.1838652269284589,0.16638462613786725,0.19903953171998742,0.1751163404474375,0.12208094616389784,0.16083554072729206,0.15932305017992737,0.18548186843489367,0.1469315757815479,0.16122472982818595,0.16129643559735468,0.1481861353822917,0.1188063820366375,0.14862078041016347,0.1912123555768006,0.0920933090735447,0.17907655672671396,0.1531919884713037,0.18683872708609534,0.12275288605642679,0.18922506017469415,0.1632811467190043,0.1416991507489938,0.18262364943312437,0.14066965647659943,0.14349569417530247,0.1571457796563749,0.13628371049999527,0.17596681079186127,0.17029791050287046,0.1761020342420217,0.19189466158261673
Myeloid_cells,0.13992092726799096,0.12637897622763408,0.06451711132887045,0.16581377642412246,0.10692537353211137,0.17406159545889666,0.12925875001518855,0.046035671850363155,0.12127623280506361,0.1249631024994682,0.11425281871033885,0.10129101539905037,0.12709156438884228,0.10400205091731965,0.09216440498540705,0.1144723599311366,0.10650049129412158,0.18700813725819135,0.045646801258520824,0.08327749086679173,0.0917286219171548,0.11214862836583456,0.11069933214728345,0.1366082193401326,0.13148488411868878,0.07356309439409389,0.113385945783795,0.06242623947778347,0.12205688733382854,0.12208938880506823,0.07409497658172771,0.0922809123505351,0.1333841312310325,0.1254582772581839,0.12535870355404263,0.07472822933203849,0.13661586142309337,0.09901366485539538,0.14140880079224658,0.09527758036118131,0.05482671564787062,0.13467501234796694,0.08602898267821106,0.13132141732115796,0.07708814605921319,0.12661847659458625,0.11063985469677283,0.05392657636748986,0.11692365005263161,0.11689663075534526,0.12954451202529815,0.11691438857093929,0.18018720036097272,0.16238234360831194,0.1604677688177089,0.09323835314500417,0.09631471335020071,0.10969750203315921,0.14264192962266886,0.1523175672581088,0.1245523309719199,0.07770105328240767,0.10479221298629052,0.07770603313703271,0.11012931470938558,0.08965107185900566,0.18318365883060628,0.08380467677209028,0.09124542874766498,0.1044775216193737,0.0914217320718127,0.11626006989370033,0.039435090736607684,0.11344624256220731,0.14698013479743904,0.04000290570760387
