,CID005226-1,CID005227-1,CID005798-1,CID005799-1,CID005800-1,CID005801-1,CID006004-1,CID007374-1,CID007376-1,CID007378-1,CID007380-1,CID007382-1,CID007384-1,CID007386-1,CID007790-1,CID007792-1,CID007794-1,CID007796-1,CID007798-1,CID007800-1,CID007802-1,CID007804-1,CID008392-1,CID008394-1,CID008396-1,CID008398-1,CID008400-1,CID008402-1,CID008404-1,CID008406-1
Effector_memory_T_helpers,0.04788172656406612,0.01176264850718299,0.0004650715183007839,0.017415322026954262,0.0,0.010266541049445334,0.015684509284316216,0.017064452458360847,0.018294276449085288,0.02197676089927429,0.02059541782611639,0.015373105727959555,0.01862435588665148,0.019730197740020577,0.02095411019883023,0.01902606955669757,0.011294717686916396,0.03907208649379181,0.019880374632711546,0.018428757545705603,0.017526826301155488,0.013833797561673954,0.015248465881537946,0.01545062832309527,0.007136068455586808,0.013327456159348244,0.023898227954929154,0.02348677397675179,0.013700975921728597,0.020866429445060487
Eosinophils,0.0,0.0,0.0,0.1695857008831665,0.0,0.0,0.1274892100659084,0.08231535799524327,0.0,0.0,0.00021978846305721532,0.06630534427930498,0.013465613926447694,0.0,0.11282850366559817,0.10708007841808741,0.0,0.0,0.0,0.11651488533897345,0.10016690741400522,0.05983365055201373,0.0,0.14115293837217657,0.10108748722001107,0.0,0.004446363736699951,0.0,0.09706503220742015,0.0
Naive_B_cells,0.0,0.0026133303121484417,0.0038100659179018063,0.0007679572967946639,0.08201889985699544,0.0,0.009591112208350875,0.014778212228162321,0.013622173432337743,0.008489258219163291,0.02025859544502817,0.010337920040342147,0.007834671941148856,0.008210701827194704,0.021672255944256636,0.003312076766436961,0.015018980599481702,0.01690452108966094,0.019443094636250435,0.0,0.01216963846109338,0.01239906855469177,0.017995727912559694,0.0032620063881995233,0.01051616402859081,0.017505481651865346,0.009611255898169769,0.013844317424999591,0.014149931880595776,0.018871953799707027
Naive_CD8_T_cells,0.09856227989924093,0.10541784528214909,0.07863756075025677,0.053579630287080855,0.048009379341010065,0.11308024970972345,0.03802610856873296,0.04438524106828543,0.08876914934985325,0.11195292943318193,0.08450624047928142,0.09862976218511771,0.08275204751828948,0.11571462564364376,0.060176847044697154,0.09214687149141616,0.1131890381004055,0.0903179338059184,0.06328279091583734,0.1051708462647699,0.07683946658304774,0.08201625434025601,0.09207735253402159,0.05577572059846557,0.11414931654952308,0.10043374666246693,0.09986122524852507,0.11836950190644614,0.07573956308021923,0.14603412686606237
Naive_T_helpers,0.0,0.0,0.03969094323656332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.378222951050513e-05,0.007663150062416236,0.013946322172659729,0.0,0.0,0.0,0.0,0.0027953434472032276,0.0,6.676938373515963e-05,0.0,0.0,0.0006867131677753404,0.009544311736231647,0.0
Neutrophils,0.0,0.0,0.0,0.1404479653423797,0.0,0.0,0.11526797167515596,0.1004439930429005,0.0,0.0,0.0002540093578477162,0.06223705318201384,0.0038724289649325365,0.0,0.09624158686477538,0.034646454726751194,0.0,0.0,0.0,0.021998322458722047,0.07462559125924108,0.058843463957988264,0.0,0.1276026705800879,0.012252158904335422,0.0,0.0034374805378159516,0.0,0.1646587248407335,0.0
Non_classical_monocytes,0.08891096549872679,0.07224567991959503,0.05611192016032489,0.03699981092198801,0.05228412276503617,0.06512396846515181,0.05248386177870413,0.045119455372778804,0.09014139968925329,0.06729775292505517,0.07965641216538233,0.06462469283113968,0.08249354660827389,0.0985910576494806,0.07046554189594371,0.06540115960061532,0.043729576204186875,0.09364518139941888,0.05643021760418954,0.06746659126229175,0.04474875415837911,0.0695485044803534,0.09763275383184591,0.05128595092480448,0.04090824645471497,0.10503449650498621,0.09608376673012964,0.10674270863570536,0.06649780807905376,0.0738736569998552
Non_switched_memory_B_cells,0.028183668815746056,0.03997376965779871,0.01313030709064468,0.028845416171559658,0.14086238204003143,0.088750248038789,0.02745626336146468,0.035558635195585164,0.044529864952269516,0.04185529090034736,0.06165781405939738,0.03616431139144266,0.04706073816482198,0.02864579769538001,0.051650673996284154,0.06198899265718559,0.06951242395411039,0.048959332398994276,0.03894047326202461,0.04060823957865898,0.04417398493957125,0.03826853661910683,0.027265486660041225,0.030942411028447466,0.05285449289471219,0.030342067901832512,0.057682395700781305,0.035395245477261326,0.034738083141468694,0.03922924596275857
PDC,0.0019451332282748933,0.004410768447895885,0.0011304399213125065,0.005530114808206263,0.0014021823936565016,0.00957320469523212,0.008721226400113222,0.00849646500571957,0.009477138299458263,0.007830769817984083,0.005417942861980079,0.010520679456908037,0.004849864250806073,0.010436438055074156,0.007348828044703925,0.004587963163683728,0.009572672087094471,0.0,0.008297595583195745,0.00518876519084135,0.00916477431404602,0.007534058244683325,0.0,0.0,0.006847837111280262,0.008321411708100671,0.0,0.0,0.0,0.009311335751355074
Plasma_B_cells,0.034938885273919675,0.03496834252092928,0.04988121148743965,0.027331197916873204,0.052017187941987966,0.042974861788083026,0.028928438109130202,0.026704739237088475,0.04382588201836623,0.05009005070696912,0.036651080534636615,0.0363643305699959,0.04675157654834168,0.040813483837740375,0.03453750405323888,0.044462175046661154,0.051943424352773916,0.04476060220323919,0.04643288348137812,0.0382959897924726,0.03691878714444104,0.031693170182055655,0.04582024821605013,0.030495996193630425,0.039406643456510654,0.036827153621166994,0.04767199085478235,0.040725261037717245,0.035206586447692374,0.03681036102393612
