,CD209+ moDC,CD83+ CLEC9A+ DC,CD83- CLEC9A+ DC,CLEC10A+ DC,IL7R+ Activated DC,Mast Cell,Monocyte Inflammatory,Proliferating myeloid,Resident Macrophage,CD4 SELL naive,CD4 TRM,CD4 Tfh,CD4 Th17,CD4 Tph,CD4 Treg,CD8 Effector,CD8 IEL,ILC3,MAIT,NK,Proliferating T cells,gd T cell 1,gd T cell 2,GC-like B cell,Memory B cell,Naive B cell,Plasma Cell,Plasmablast,Arterial Pericyte,Blood Endothelial Cell,Fibroblast,Glial Cell,Inflammatory Fibroblast,Myofibroblast,Pericyte,Post-capillary venules,Proliferating Stromal Cell,Smooth Muscle Cell,Enterocyte,Enteroendocrine Cell,Epithelial M Cell,Epithelial Progenitor Cell,Epithelial Stem Cell,Goblet Cell,Tuft Cell,rho_Spearman,rho_Pearson
CID007380-1,0.0069346761014019735,0.08593678749108023,0.005512079032510621,0.04891874432134352,0.003463027623804272,3.142532425621926e-05,0.0008101524315683775,0.0007578960114848743,9.21623978101761e-05,0.07942629541229447,0.06716595351425726,0.002560096101012513,0.0022309230635632377,0.0003446529702442062,0.0674924220917949,0.003961957157273371,0.08439911710110372,0.004916113347751385,0.08588710236104102,0.003780031643947392,0.0018723224205630707,0.0008688788134433899,0.00010461324051395754,1.5561600461934236e-05,0.0842879489941503,0.0845064446024622,0.00012112063217470548,0.008331498466813882,0.012781044366746718,0.05674174294294021,0.04995960728673702,0.00311867982861032,0.0003651996212380468,1.0770511076027434e-05,0.0022497634291736017,0.0005473536246021526,0.005369708549920657,0.002857884169068953,0.04460145893331644,0.0012887734296221371,0.0022275159201535343,0.0009367781750435996,0.08051201693874989,5.411465493619725e-05,0.0016475833479373952,0.7254838035231456,0.4292611401198274
CID007382-1,0.039821219993594774,0.07980064493217097,0.00036360935226344604,9.646771863963092e-06,0.00587185168297287,0.00011573468380494432,0.08323172105488383,0.0009960488911450877,0.0003465458050410951,0.08398135253445618,0.07874240771297683,0.0377224344198103,0.0006990864230454643,0.00022121583726968742,0.08409455648761799,0.06589118327850287,0.03058117054668824,0.0004926395834107276,0.0829824087287018,0.029983708792694796,0.017702817819457473,0.0005094394077836159,0.00024105604202891533,2.7524925391698717e-05,0.0837005803114326,0.00013776673876155217,8.305733935835755e-05,0.0019125462590908245,0.016995303357367448,0.001388926417798259,0.0002555500219039157,0.008985781695037096,0.03874631127032012,0.00048086612342612174,0.0024889696236903096,0.014612064117586645,0.0022948259403073505,0.0031172226226128916,0.0002831917881196469,0.0040096192862889785,0.0017274319370593134,7.425500878872645e-05,0.0842164331181211,3.374683326149741e-05,0.01002552448208971,0.793308655478354,0.44967560835762377
CID007384-1,0.02357974580663765,0.00018842370538000718,0.00010470384811037752,0.09412111350255309,0.0041954437849782665,0.002555837649341601,2.3322091929410053e-05,0.0005336324711368946,5.933326161449656e-05,0.09336310957145479,0.09353588158706776,0.006905802902654661,0.008903976937361073,0.00025094408110796547,0.09252314523981965,0.014111777454505078,0.08715956855155378,0.011215782725010085,0.09393402722610762,0.006093150266745746,0.008687877947427482,2.7725483164088504e-05,0.00013660278001540902,0.0002292087292746035,0.0941174307360915,7.818670318229802e-05,0.0003486734322359788,0.010528099045118294,0.011416411062990161,0.019130142851046552,0.0004358292407041574,0.0060519934607035555,0.00939366039257948,0.00012167951619676046,0.011241014271994943,0.004068835939026902,0.002567580515097137,0.002994395732906893,0.09218210976764263,0.006052496723964766,0.0024877673428225174,0.0014114991652274616,0.07605661163434373,0.0003072471400350834,0.006568197721137759,0.7110986138595639,0.43171253906400187
CID007386-1,0.01455078322100209,0.1098779741740415,0.005988518765013186,0.002697129643202593,0.007198994222344101,7.44714071857535e-05,0.0023095108910674064,2.9357190318364137e-05,0.0002103857988398084,0.1087024734702779,0.10890657754939347,0.017412242824962277,0.0004793677439612738,2.0631208952467006e-05,0.07259534148287933,0.00023503259525047257,0.03632578308186769,0.01664305435300813,0.0005236693839825257,8.238856952030648e-05,0.0010644790339733683,0.0010675101871107998,0.00020450542821677224,0.0002154371046307767,0.09183597204624828,3.206359839049677e-05,6.295735311699967e-05,0.009062224709413574,0.003692968068025053,0.05788535715267107,0.10993553156930141,0.017277834068312372,8.991263946617324e-06,3.406515842548135e-05,0.014582931242143365,0.006480178694407774,0.004422591242536647,0.0017141827668732033,0.09524121398927839,0.002764623119264712,1.4243305888446761e-06,0.00018645660629588437,0.0726902532268149,6.715915146883513e-05,0.004605401311473856,0.6682669754586449,0.3481335622032369
CID007790-1,0.02698002921837444,0.06729764796630129,0.06324471449374186,0.000542924389241528,0.00241746700437918,1.9135945282019356e-05,0.05552276147150089,0.00026940812073029984,1.46348684625738e-05,0.05331406863112317,0.06212499968758136,0.02656676949132132,0.0010806655520043686,0.00041447036239534817,0.06656391597186373,0.016172630262285707,0.06554042050816372,0.016086503850665405,0.06695958169951964,0.009093487540533915,0.038974988266536066,0.00019677021772121402,0.0003276685656008359,0.0669804274958844,0.0668530447965175,0.06727017108417901,0.0001503238316741096,0.028173092259970264,0.0019174058887246248,0.029399084307689782,0.0015931132387937532,0.005294279293529065,0.0027038129950995304,0.00023212405663006249,0.0005124658212835879,0.012692587015078064,0.0002965254557565096,0.0010307067278853498,0.0063570217589752,0.0009475076937781118,0.0009246349514863721,0.0006843116054390864,0.06612442753909142,2.0299190631612245e-05,0.00011696890657273776,0.7612371885611191,0.4369904235767861
CID007792-1,0.009762660057390904,0.11461169170875696,0.008897467706758023,0.011545012714918692,0.001538689816905815,0.0011065151912762606,0.0032241935937551685,0.00031996406738713884,0.00042370442801372305,0.04604889336420216,0.09174085425700547,0.04295801972197704,0.0006437341579485091,0.0002645395939968767,0.046268803612709006,0.012551922323501908,0.11447133230394722,0.013331370359082629,0.10935269136179197,4.0627793922248746e-05,0.006789846986933923,3.820817889432071e-05,6.611943301300862e-05,9.179324269101387e-06,0.06094688314107121,0.11238650467983868,0.00013950300547915497,0.005571427167866595,0.00026994650208989057,0.014488404669774902,0.006177825703785979,0.0027011069243163825,0.001569794240961245,0.00014105269289350824,0.0015162825227986066,0.004935086135843924,0.0072503608896948854,0.0015060721840443475,0.024088047486242298,0.004132938341356537,7.585124449463553e-05,0.0007410400504725681,0.11393727647947598,2.2361477039384233e-05,0.0013961924021014076,0.7138473519432224,0.4464182780551198
CID007794-1,0.033785698608623356,0.07166409270849816,0.0035957606261761564,0.003530358786497013,0.016122216606486727,9.969567489720277e-05,0.0011786574537207962,0.002153264951586832,0.00017550433129434273,0.07177086481386583,0.06977037879119882,0.05990583070109931,5.7210775331700924e-05,1.738339165583217e-05,0.0666724957485959,0.06064569333322697,0.0683610155821784,0.006418537151274391,0.07167024676592143,0.0028553251338434187,0.00020821528721082209,5.470115744597186e-06,7.368725878341398e-06,0.00029542504689340185,0.0714851606821373,0.07186436430957889,0.00022174365440944587,0.01899104308212692,0.020857965634353985,0.023159432377642734,0.046220762028610876,0.008682654987740181,0.0011296992145274907,0.0045329885050035094,0.012988850323451219,0.0018193084607621458,2.4302309059066325e-06,0.0031221357293138006,0.0019212332939963644,0.0006655770631122418,0.025676059383892055,0.00042499983443725,0.07115360308427188,3.4241844002295035e-06,0.0041098528236258374,0.7367068695813173,0.45427609037056127
CID007796-1,0.015054599346687488,0.1402621086396027,0.051228640338627555,0.0003458306783310959,0.001748931981439954,5.188200435021425e-05,0.00024511455503789466,3.42539347165389e-05,4.4420226589480094e-05,0.020255798784714694,0.14406817269520464,0.047990987075137624,0.003741012889466094,7.497721562697507e-05,0.004121355535246355,1.6951447553471897e-05,0.00012400182631288828,0.007349310029908088,0.00041999390458981415,5.678091183139732e-05,0.009296659652258437,9.468815581694065e-05,3.9451849544886925e-05,9.008334977567088e-05,0.041346309694477605,1.062727931364137e-05,0.000379750723036238,0.12269825646913819,0.0011267802574282722,0.013252209276140903,0.038940532625257485,0.0060684426919074335,0.033666079668627044,7.013106381076492e-05,0.0007656249561414629,0.0011199752530875453,0.0011244771245971568,7.54790131703972e-06,0.14467535142485907,0.003525306818755893,3.0127743887469437e-05,0.00017690221628078635,0.14160768873261262,8.221304548660361e-05,0.0025696580054660133,0.661304682754047,0.3566405008958491
CID007798-1,0.05591902905208269,0.09605323945484336,0.004840179339806136,1.5791137130217533e-05,0.005310850650983751,0.0009147672598129291,0.03113712651965453,7.934153983837909e-05,2.157217399946802e-05,0.09271651259813038,0.09634150015710072,0.03946405740633488,1.5699988233280378e-05,8.446090091088889e-05,0.095809752503432,0.01771893652557774,0.023193113266906925,0.00034088011185086207,0.09438785667572777,0.01211374060872089,0.0004660746098916748,5.162860360700917e-05,2.3200698190679866e-06,1.5093970562026995e-05,0.09252052288567442,3.6385925335148306e-05,1.526014810346237e-05,0.0003152733089434083,0.03311989980050982,0.002126409564256265,0.009044569304192208,0.0010364541130521662,0.09646162768056236,0.0001279860943168914,0.010165528353069574,0.007587263979586278,0.0011494892330139945,0.0037843028589968192,9.54448634704648e-05,0.00036682497349744284,0.005268575558144628,0.000374173169099596,0.06768272779705586,1.3536084351904222e-05,0.0016942191798098444,0.7478483307188023,0.38869413662762153
CID007800-1,0.05192105049066567,0.05326837433117239,0.00037729407116816416,0.05241412060781096,0.002911547067808734,0.007952003347948928,0.052164844299873135,0.0008911936772476254,0.00014622771808374708,0.052772117886327505,0.05338848764695134,0.04540860311740203,0.04582396016260199,1.6472318880545454e-05,0.05170418868901431,0.0012424063296156212,0.05298566913195832,0.014103172557562596,0.05333365246350857,0.02171689899589179,0.0021059097719808707,0.006956766617930403,0.0008130937073998024,0.0007432496891310907,0.05327624309030817,0.0519250788516027,0.00806195596109462,0.05278228807059558,0.019673667693022683,0.05073531278725485,0.0013177956095747681,0.0020989271985618232,0.008192825259368547,0.0004307909998611666,0.017054380115794226,0.0074647216200946056,0.005716421591694989,0.0017640911095595517,0.008683686867818551,0.0005308188444513428,0.009285139997162857,0.0019473487186196419,0.05080112085659277,0.00021349649874067707,0.02288258356028986,0.7314443336219993,0.448849182008205
CID007802-1,0.017048351793822806,0.09306855504679203,0.0004758999131393079,7.361261177811944e-06,0.0050241393693144475,0.00042907034682053907,0.09319809011340721,0.00016680469246478123,0.0002864398687111168,0.08382451128791292,0.0006747213300431689,0.09057216673280036,0.00016224203758120702,0.0002502629379054776,0.09270787917044258,0.08374131653950498,0.023369556977004047,0.0013224431014031252,0.09303343092639792,0.003286094281428134,3.5670817006008524e-05,7.783601198132021e-05,0.00014710199403746032,3.866621023406832e-05,0.09258559096532877,0.004229212188337805,0.000303170479884898,0.03798810290783395,0.020639065209276202,0.009638204157410056,0.00012739294342789049,0.002892655522744688,0.033414292612663855,0.00020049370511723505,0.00015764955725442391,0.012169839359375729,0.003558971109030478,0.00132018619358955,0.000291428179909781,0.0019620743160937027,2.382717904471156e-05,2.9386265067908747e-05,0.09221157050837303,3.304795250715244e-06,0.003304969083651716,0.7825723763177791,0.4442835939085251
CID007804-1,0.04797032381096744,0.09324459821960816,0.0013199398814758114,0.0005286620975804307,1.6663592000421256e-05,0.0006822245357413402,0.09357713017066802,0.002577750342708997,0.0009567614676567086,0.07278127312270366,0.06035017909398842,5.1278893518273537e-05,0.00013794070513068114,7.85338659304886e-06,0.08565899058287194,0.002126147324941124,0.09113162543391672,0.0026773595708638426,0.09204110893463929,0.045680926410367334,0.011039302110053046,0.00024748754909264414,0.012768466410238223,0.0001449589083550534,0.09368203933336068,0.010172448515804962,5.758079610053128e-05,0.011683757004112236,0.00018754626237886182,0.016379509537277525,0.0009985296779269305,0.002773342342452798,0.009239723707125495,0.0006244134190529622,0.002243995750737306,0.0006996890203911225,0.0016702363416319977,0.0005440327730969082,0.02184427108368742,0.0014964831577569432,0.00014948202049115537,0.011629742536179696,0.09247678090237434,9.603051345031586e-05,0.003631412748929449,0.7217246753676761,0.42489893883911756
CID008392-1,0.013365890005311253,0.09529604548551524,0.0014004772343820238,0.013566035598778062,0.00900608031278065,0.0005516749664385349,0.0030511607402150115,0.0007619207962845537,0.00012315024731645942,0.00959486178526096,0.09551619975686167,0.008955963192636867,0.018019147363677903,2.40999687738998e-05,0.05478276920772321,0.008099888569575744,0.08254611537646227,0.01739783141187656,0.09517346635966613,0.0013709134121338146,0.0054978445461896334,3.3681150314778194e-05,0.0009154100768891384,2.099583481870149e-05,0.0731158895372719,0.00036682446844011056,4.716404852646344e-05,5.174611595486578e-05,0.007755497198076455,0.04587940589545269,3.2669109931976305e-05,0.004485592839551808,0.0038551750047489813,7.71277938921846e-05,0.005515744020667359,0.004957288085612646,0.004790377198940642,0.0032220762534946133,0.09528294288854619,0.0012060285034192508,0.09482178318436743,0.0888470549642103,0.005105716097300541,0.020239423963079976,0.005272849428630521,0.7499096206766308,0.3920579753072493
CID008394-1,0.07209928649930877,7.438471640233859e-05,0.00022333858129328373,9.3870117311537e-05,0.09725186790633401,0.0014233611489010876,0.0960549992384504,0.0013840180988701906,0.03054817431980635,0.09439749941497502,0.07156086030196913,0.00446752911342324,0.00024717464568290294,0.07153033106200697,0.08538069289422305,0.013415942610561409,0.0038494351138234576,0.003745571418045778,0.09718072104875958,0.010565511321797377,0.02755293815792763,0.00027716382950442845,7.000442513124861e-05,5.408005640158135e-05,0.09715789061199703,0.00010920137343329144,1.4714412924053676e-05,0.03111449064727597,0.019437290433607264,0.005786163292776385,0.00016384927133298278,0.005446883575354236,0.0044565978872730125,4.518746483287479e-05,0.000508180785407534,0.0061621482834916625,0.0024734163459862357,0.000948105838911625,4.220884723288879e-05,0.0031825158312786695,0.0016202470701760015,0.00022056979334109718,0.014771495690857813,1.0004781073958105e-06,0.022889086023491,0.7432861261435634,0.47264325526288886
CID008396-1,0.023751764864878955,0.07129049376028118,4.5783437666436775e-05,0.05071457766939978,0.0004617212404482997,0.00012118901902136309,0.024445063830313425,0.0016219871355740516,0.000688718077044661,0.06919498758557406,0.0705957266355523,0.002754558289704898,0.07146793243650025,0.0002579898832776135,0.07163598272608801,0.04648393394418035,0.0684527977450246,0.012104624316581478,0.07164807192639859,0.003605055071956669,0.0002184022526186479,0.0012663514110507206,0.0002759390665505117,0.0002785534271428309,0.07118600538713486,0.07137556117777295,0.009646142157185877,0.0009932757588039663,0.0021526049242277176,0.06803881946190637,0.00023728671228209687,0.0030525252216781944,0.0003672701065935244,0.0002850044158150899,0.009035877883151057,0.006939946992572168,0.0023887957266573597,0.0027739074766352776,0.025415992930644903,0.0004040737907937709,0.0016273136021726974,6.0340412024615755e-05,0.05646835640255925,3.381827794745487e-05,0.004134875428610758,0.692161608013176,0.42068412742143146
