,CID005093-1,CID005215-1,CID005217-1,CID005219-1,CID005222-1,CID005224-1,CID005225-1,CID005416-1,CID005418-1,CID005420-1,CID005422-1,CID005424-1,CID005425-1,CID005614-1,CID005616-1,CID005618-1,CID005620-1,CID005844-1,CID005845-1,CID005860-1,CID005868-1,CID005874-1,CID005875-1,CID006320-1,CID006322-1,CID006328-1,CID006331-1,CID006336-1,CID006340-1,CID006468-1,CID006469-1,CID006478-1,CID006480-1,CID006484-1,CID006486-1,CID006493-1,CID006494-1,CID006494-2,CID006515-1,CID006527-1,CID006542-1,CID006544-1,CID006548-1,CID006551-1,CID007329-1,CID007330-1,CID007338-1,CID007346-1,CID007352-1,CID007358-1,CID007659-1,CID007661-1,CID007664-1,CID007665-1,CID007666-1,CID007667-1,CID007672-1,CID007676-1,CID007681-1,CID007688-1,CID007694-1,CID007697-1,CID007704-1,CID007707-1,CID007825-1,CID007827-1,CID007829-1,CID007845-1,CID007847-1,CID007849-1,CID008109-1,CID008114-1,CID008122-1,CID008457-1,CID008459-1,CID008460-1
Blood Endothelial Cell 2,0.0,0.0,0.0,0.0,0.019244640574557804,0.008124584154951374,0.0,0.00033474169482948616,0.000895194044045068,0.03823039353765584,0.0,0.0,0.00014806757517369938,0.0,0.0,0.0,0.00046834918734515963,0.0,0.0,0.0,0.01773664820033194,0.0,0.0,0.012410161574309084,0.0,0.006021728713694652,0.0,0.0,0.00645747316891592,0.011501928315608397,0.0,0.023951468106470808,0.01190525149669487,0.01352854425568354,0.0174823665238729,0.020934815977541526,0.0,0.013939707907956404,0.032339555124644,0.013988965071482853,0.008856891106915595,0.03470383458418519,0.019457548906794086,0.01778029574132396,0.02280895462026338,0.008376433120166735,0.002791751835979848,0.0,0.023422188807795508,0.01742581940640776,0.00704298503224593,0.007496483951645582,0.0,0.02882514441433163,0.0,0.0,0.02636628482332565,0.008070965570112689,0.0,0.02856114793471533,0.007670294477622101,0.0,0.024188238402526843,0.0,0.0,0.0057867982738626774,0.008730642630975992,0.024035990421229406,0.011978234967236953,0.0,0.0,0.011222317852001116,0.021923023855785324,0.012885047670287584,0.014114261281239389,0.03503642464110443
Glial Cell,0.017967876915956717,0.0,0.018698721851398495,0.019740915143055128,0.01297992958157905,0.0,0.018950204392647125,0.02692752241477712,0.0,0.00775333908049458,0.017346354682060132,0.0,0.007654292941859141,0.017281859032170954,0.026008800085044775,0.008297295657519306,0.01574847156826587,0.018325256909955335,0.012121371596104422,0.026875843526493165,0.0011398786650120777,0.016177704632534658,0.007704369302070962,0.021463585673974415,0.021496327251901808,0.008600889968234732,0.012609977173988407,0.01682755126275144,0.011627792481126295,0.002891426075122317,0.02373296120232934,0.01903890678147712,0.023515389130052522,0.03075982145725525,0.025017862463567787,0.017874897008650928,0.026461501594700038,0.02457818351270203,0.005974790160891851,0.026341902176947117,0.023463674206578654,0.025854204159315313,0.015893324377552635,0.021486758709173746,0.021678028606079158,0.014523712047262027,0.022250408342064848,0.013208239587691394,0.008562012154517115,0.01460267474134973,0.005496179064314501,0.012895382197901999,0.031488622237546095,0.01229595077406002,0.009487810180031819,0.01865307661932706,0.019122511300300255,0.0,0.007176873724838225,0.0005993236934707277,0.007126965022400065,0.026509460857900777,0.015454699895659724,0.006411317930056507,0.012308747642193668,0.0,0.018362004700980847,0.02438660656320717,0.01947973077628416,0.0,0.0,0.0,0.027435118948120136,0.031371116571662666,0.024226491312923915,0.018048207560336982
Inflammatory Fibroblast,0.0,0.05366599088870962,0.0,0.0,0.0,0.11349125466962418,0.0,0.0,0.08301598069822169,0.0,0.0,0.0,0.12210426488505974,0.0,0.0,0.0,0.0,0.007663147118764056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006628620195903771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014847706459242318,0.04477772209350959,0.0,0.0,0.002777462337502618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00426137916126598,0.07545351181246474,0.0,0.0,0.0,0.09547054949449502,0.024645830074454957,0.0,0.0,0.08900369383923913,0.07901486454235702,0.0,0.0,0.0,0.05516634713417586,0.04792102795391122,0.0,0.0,0.01732294340972659,0.0,0.026222645488506127,0.0,0.0,0.0,0.0,0.0,0.0
Myofibroblast 1,0.011927938596693438,0.0031981927214552695,0.0074650980660744765,0.007796009839822727,0.0036504830057918934,0.0,0.0,0.007780473245912161,0.0,0.00969049154709141,0.0,0.002506304044710346,0.0,0.011923606835677204,0.007858704660164736,0.014942800337094877,0.006964769413836375,0.01127431324100583,0.003714763409776504,0.009802804767598036,0.0029703766425068115,0.006769867929455716,0.0022807591916273883,0.0037086194060080304,0.009136677026289146,0.007024373206130761,0.009415151629682567,0.012389998721253442,0.0007540076983503016,0.0,0.002159707345526405,0.0,0.0,0.0,0.0,0.000544869468674391,0.0028891280932303127,0.0019442714984042868,0.0029814097190358833,0.0018098579886372576,0.0,0.0,0.0,0.0,0.0,0.0,0.002951873461911266,0.0,0.0,0.0,0.0,0.0,0.0030489749316948223,0.0,0.003565117914605752,0.0,0.0,0.008798841771483884,0.0,0.008518908888117502,0.005545527913423441,0.00912372168852478,0.0,0.000254080525492796,0.001739352802253195,0.0008586680846063045,0.0,0.0,0.0,0.0024992053214982807,0.002280258551373517,0.003483118259174509,0.0,0.005827649982864766,0.0012041570538177775,0.0015817850011484414
Pericryptal Fibroblast RSPO3+,0.07752236789516169,0.0,0.07899560852188797,0.0217517859748463,0.04478403955672987,0.0,0.1058076432964059,0.14103455735151219,0.0,0.031105441554515334,0.07554465688528647,0.03133419206878884,0.0,0.10747235271909121,0.07793306909926596,0.12049470389721155,0.09184152822636452,0.0,0.018764358435015227,0.1266010785682344,0.027340728508629567,0.10829214924654365,0.07683817473821054,0.08863113073029769,0.10669094905814976,0.13479219071412682,0.07375877401297984,0.15378970525476393,0.04617962151248238,3.2368810573365135e-05,0.005465758467316925,0.034557890338348204,0.0074111571298885485,0.045994893937312833,0.028143153047189756,0.062114656425393135,0.05950786642835965,0.0,0.0,0.11917677466274419,0.057012991712225604,0.004315749350603617,0.008043767012559726,0.10001034920961023,0.06800816536458902,0.07443089261289737,0.08733965192897405,0.09454616042326962,0.004635245972277725,0.005107451243470607,0.0,0.049005399054905086,0.04589953309215834,0.01710689402722916,0.0,0.0,0.0060787563144426675,0.08252612599074326,0.0,0.0,0.04903644423258,0.12054043882294657,0.03305856712536563,0.0,0.0,0.013228944921791058,0.022885732169550695,0.0,0.0850520032179648,0.0,0.047667573032295796,0.0,0.012759719231835004,0.06554575158138505,0.032130085882216435,0.055571494678491644
Pericyte,0.0,0.0,0.0,3.0055579638099596e-05,0.018285994579102807,0.0,0.0,0.0,0.0,0.027688582218548606,0.011431491620693415,0.0,0.020881041199650327,0.0,0.0,0.0,0.005227995034113064,0.0,0.0020126736534516383,0.0,0.015276041158867888,0.0,0.003447137313783585,0.01165225184088015,0.0,0.0,0.0,0.0,0.029120089994050417,0.01792141075940162,0.0,0.014844448097353014,0.01593953288065075,0.017800746584523023,0.02345337089819589,0.01034103711526312,0.006913863180736214,0.0,0.002417060066819296,0.017917502745867366,0.0,0.025981015388623394,0.017027157425390477,0.009484609115172063,0.033600577013360534,0.0,0.011857762002268584,0.0,0.01584894703442889,0.019630791776476732,0.010930377764876585,0.02756853172709745,0.0019283986853213617,0.04798288544954279,0.00010263909561605906,0.014933258089158344,0.01576172734708368,0.0004872943074346949,0.0030580897866032816,0.0,0.027475191452167914,0.0,0.024797377135014474,0.010182327059909523,0.001494295006903621,0.0,0.012743248065080688,0.04340762020684202,0.011911569449396014,0.008979037711041917,0.0,0.0,0.00662834065508435,0.0,0.022338909356426247,0.00628146090481601
Post-capillary venules,0.0,0.0,0.0,0.009487394374052459,0.010202361014308494,0.0,0.0,0.0,0.0,0.023206896576430262,0.011330313953685788,0.0,0.025952206989287137,0.0,0.0,0.0,0.007402059491477139,0.0,0.0,0.0,0.04553872858804538,0.0,0.0,0.0075133669488162925,0.004030174708602615,0.01595823993977623,0.0,0.0,0.005551450524437604,0.0030853750386750146,0.01008325183491185,0.0008212960454095023,0.016547910367279036,0.0,0.02337273967008915,0.0,2.0206945415111736e-05,0.0026385029152778327,0.0148022804323486,0.0,0.012698542714323014,0.013670611038413145,0.04057428499447269,0.027971040436410077,0.057318996452503594,0.00237044935060448,0.010256825180964213,0.0,0.020920274631597294,0.018916254025536833,0.009413749397883166,0.021264969726161115,0.0,0.02127113622830316,0.015536877148245894,0.0018775604920021546,0.017701256248725632,0.0,0.0,0.007303076816892384,0.014301542134766435,0.0,0.008144511218969898,0.01129070885997588,0.0,0.0,0.0,0.032901777264423164,0.012489213839196423,0.009541675453335934,0.002620340853128535,0.003515823712582894,0.00983425450304566,0.02032837722905721,0.013707965196535745,0.052951572326981715
Villus-associated Fibroblast WNT5B+,0.033687873754909954,0.007811410455222343,0.04110841066559074,0.027223196132259538,0.012028489777887775,0.022829109818748253,0.0488658532557002,0.049060371942635635,0.008774666452270947,0.0,0.025958908507858765,0.033385085762864274,0.0,0.03694357805289675,0.04034767455255744,0.050635066324953626,0.02142173849816446,0.031222750986128773,0.0014663804972053988,0.059651511251382745,0.016079110429351232,0.05387673457474262,0.02078836163734641,0.027445739136575945,0.053267159890276854,0.05289754610193163,0.02189444174361157,0.06535631860265256,0.004347888329059142,0.012954909769255174,0.010498683201543433,0.0346864615509779,0.006787798343154339,0.02124908915113422,0.023470915062157004,0.044983031953812105,0.029852188867304855,0.017852700953814592,0.0,0.029575132011056264,0.02541912714589964,0.006039645748396128,0.0,0.027114157134781672,0.0077340409356854815,0.03202281628634667,0.031374890404392744,0.045414533527009145,0.0,0.0033606128177793146,0.0,0.007030044934217389,0.02008573122874092,0.0,0.0,0.0022815694772568215,0.0037747673873096067,0.029187921032360755,0.0013703212386058908,0.0,0.0073203346995714,0.056652933958820935,0.008792872271048245,0.0,0.0,0.015351793983509776,0.005731551307027426,0.00269982931120446,0.03834883622579849,0.0,0.01018603438430323,0.01183004365800479,0.008615668723783767,0.05415144516623777,0.003761429100192785,0.009282028070535051
BEST4+,0.0,0.0,0.030925175072317155,0.0,0.0,0.028346721517193668,0.0,0.0,0.02598470079478953,0.0,0.07560069553630765,0.030857266013907904,0.0,0.024170496451338994,0.0327451077432493,0.0,0.0,0.0,0.0,0.013650389866348409,0.0,0.03079126505377629,0.007523246990403611,0.008881543639192354,0.05220153694492552,0.0,0.0,0.018256922498287514,0.0,0.0,0.012522689686803309,0.0,0.0,0.014140355917370524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006590623161145338,0.0,0.0,0.0,0.0,0.0,0.036651817540934974,0.0,0.0,0.0007600308888056634,0.011898433330042155,0.037495752154167214,0.00628160918759954,0.0,0.02948623874138847,0.0,0.0,0.007302747961346367,0.0,0.04921562815445118,0.01032647791372999,0.0,0.053469491288476674,0.0,0.0,0.0,0.0,0.024335558903897336,0.012022479005035853,0.0,0.0,0.017374395107245904,0.0,0.05531280191352409,0.0
Enterocyte,0.0,0.0,0.0,0.0,0.0003391035475581909,0.07703793246532084,0.00346463794357327,0.0,0.06985027799621527,0.0,0.018850986498594884,0.03307632410737334,0.030320686377381823,0.0,0.05004581532984751,0.0,0.0,0.0,0.028246667942527434,0.0102502711462697,0.0253486315630332,0.025026746075309927,0.0,0.0,0.021868199404965788,0.0,0.003210316033392409,0.01665992113416662,0.0028099043402893165,0.0,0.0,0.0,0.0,0.007904081708564296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002506449027287206,0.03945648470741363,0.0,0.0,0.007838672212873125,7.430547877567941e-05,0.0,0.0,0.0,0.003242179538174834,0.0,0.0,0.0,0.0,0.026758733616565798,0.0,0.0,0.01808618261802036,0.030820167396031446,0.0,0.0,0.0,0.014712441763829756,0.021642356652137006,0.0,0.0,0.0,0.0,0.0,0.0
Enteroendocrine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003069322654939069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016038162775324334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goblet,0.0055432119674769026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037377071782833584,0.0,0.0,0.0032635458577711827,0.0,0.0,0.0,0.007859872151235379,0.0,0.0,0.03135123127635817,0.0076933100844404755,0.0,0.0,0.0,0.0,0.0,0.0,0.015561831347056144,0.0009503939355093568,0.0012196821820684225,0.0,0.006267922054004603,0.0,0.0,0.0,0.0,0.0,0.002103830882995709,0.0,0.0,0.0008331229103488517,0.0,0.0,0.0,0.0,0.018891801113919405,0.0,0.0,0.010137923097986506,0.007274396971871935,0.0005715095662306071,0.0,0.017382568100068455,0.0142433279706478,0.0,0.0,0.002584953030672212,0.0,0.010111485678364273,0.0,0.0,0.017372652459756797,0.0016032577300157608,0.0,0.0,0.0,0.0,0.0,0.018737292643014786,0.010496095487207,0.0018812973638111213,0.0,0.0,0.0,0.0
M,0.09837964544470314,0.10025762182333532,0.08226795959570234,0.2990718061511684,0.08803265612021476,0.0,0.0,0.11299044365682763,0.0,0.2960364984894284,0.0,0.0,0.06468127782490805,0.06656760039646133,0.0,0.19370358801319712,0.0718746551586445,0.2900518309475414,0.0,0.10504573280704643,0.0353331208868317,0.0,0.13469248485802932,0.0,0.0,0.2309549343437876,0.0,0.013601180684992999,0.08467551836845079,0.2414343207318271,0.0,0.016896049419915158,0.2096955965678004,0.0,0.0,0.09160363482108336,0.14182179348060525,0.039870117817510424,0.10640549143591448,0.18433656250071606,0.04164896410029642,0.0006940485903138557,0.2236218640836911,0.18784963274123279,0.08557045735137095,0.05846924177171871,0.015284986973336218,0.0,0.242506639268288,0.0996720058475159,0.0,0.13438311402724762,0.0,0.037603979900278826,0.10045650784745323,0.0,0.1305183655449631,0.19060810762093275,0.0755802832724965,0.0,0.0,0.0016977387272056551,0.04943040879329363,0.0,0.0,0.10182915010336012,0.09779934602338737,0.09470659516413311,0.10497288525539436,0.0,0.008686977433991407,0.0774061937366507,0.024041854004787533,0.09808451717679846,0.040995560143243646,0.20149203839431115
TA,0.09362809065263826,0.05288013553212551,0.1073261159471828,0.1226269833885088,0.09481085255997816,0.13771319462845868,0.14822288212147477,0.034366304605130016,0.17238598398572824,0.05932761061800491,0.09135484271959864,0.19853725683401333,0.12354044933240396,0.040625613754523685,0.0713013208376186,0.08908906428572838,0.1065303212533479,0.03865402516661999,0.20142125335645986,0.05877088712679709,0.17985536949608788,0.03855057836678823,0.10350529798221153,0.1582087694161023,0.08876309475334665,0.027215556912682674,0.1369238136266602,0.09267096680804446,0.03825365643610571,0.056438168713913314,0.19694291538263076,0.08612104674570405,0.0929852633978301,0.07241167234065224,0.06346682916212569,0.0602401834349274,0.05431200103232697,0.1359924501457271,0.09896001947517784,0.03363538205034526,0.0729078282690698,0.04203997551883571,0.07856285120791581,0.0662016522681816,0.1584633751554626,0.14745738696039426,0.08471069449861776,0.18688863072955586,0.09059180762732387,0.09523016495994581,0.11071333335595882,0.061807243417943504,0.09135492950909511,0.0583734503386002,0.1404546236417295,0.11639268147840812,0.08049618450327353,0.11067364353862148,0.14140456449028563,0.18735868638029268,0.10712754507163169,0.12879245751684912,0.052335403385254727,0.09350453320444367,0.1379346522972519,0.1273037212390819,0.13383544549554036,0.06917559859536013,0.028758283083679566,0.15935747145345408,0.132457782646274,0.12086714368677871,0.1625657454222921,0.03339043934235475,0.11863444507729609,0.06771650514986154
Tuft,0.0,0.024764134028425748,0.010133351802995448,0.0061888803501415415,0.036570360039884516,0.02362585185527074,0.0234923832216109,0.03781159819182619,0.0,0.0,0.0,0.002945448889234879,0.025072393814791958,0.026250922848288314,0.03465621863957268,0.039767989732489,0.02832966631861277,0.007542683296585733,0.08423734929427115,0.016784811573666087,0.00815310963528671,0.02253500050272031,0.026078361027780217,0.035645932391248705,0.037448671877473666,0.03134887757714058,0.03352962067878375,0.03205561914815684,0.025001325246151958,0.03181903842969894,0.07134090567378343,0.07769689036887449,0.021183636081021664,0.06036877633621052,0.05493430270258826,0.0446760261397804,0.046257395133268646,0.032822012308604896,0.03532685513350943,0.040872600759059144,0.05620680777934392,0.05969074301417995,0.04048179095978981,0.0,0.0,0.014460922810898424,0.018567910940724023,0.03176732564318719,0.041974981551245065,0.03160031830438866,0.022298600760015636,0.015044923373275081,0.055856865129424324,0.036010407586410074,0.0,0.01618520256316282,0.06328393832181564,0.037291750607810335,0.000348884672191715,0.0,0.018870998695731715,0.008592144754134863,0.06085947850029321,0.0,0.07717270214187326,0.06424376214803765,0.02527399618793279,0.051691175655703185,0.04134474925224098,0.017693970764343328,0.06652738798097965,0.03766639207921658,0.05096113926150311,0.03891103224966876,0.0025007351547006577,0.021985358331310934
