,CLEC9A+ DC,Inflammatory Monocyte,Mast Cell,Mature Macrophage,cDC1,cDC2,mo-DC,CD4 Helper T Cell,CD4 Tcm Cell,CD8 Effector Cell,CD8 Tcm Cell,Cycling T Cell,DP17 Cell,ILC3,Intraepithelial Lymphocyte,NK Cell,Tfh Cell,B Cell Memory,B Cell Naive,Cycling B Cell,Plasma Cell IgA,Plasma Cell IgG,Arterial Pericyte,Blood Endothelial Cell 1,Blood Endothelial Cell 2,Glial Cell,Inflammatory Fibroblast,Myofibroblast 1,Pericryptal Fibroblast RSPO3+,Pericyte,Post-capillary venules,Villus-associated Fibroblast WNT5B+,BEST4+,Enterocyte,Enteroendocrine,Goblet,M,TA,Tuft,rho_Spearman,rho_Pearson
CID004696-1,0.033895387297749,0.04168985428854725,1.4255391558578372e-07,0.006572084877131988,0.04269191593925883,0.0014272774640952672,0.004296615421629786,0.04911262825807826,0.0009648509568949116,0.05709017158575405,0.05064168151252445,0.04850290887443883,0.05059649922115968,0.012299321549920797,0.05135906234214197,0.002020614844821904,0.045511973466040745,0.030967455211940272,0.0007271771953636873,0.024573701240465803,0.013162962422860141,0.057185943710198354,0.0007573487422382517,0.05412418224341876,0.006890061523674173,0.0037237398705299847,0.006191314446835241,0.000607803490827206,0.004149562969807015,0.05404490408602047,0.03369620880979468,0.003249847555447509,4.1241023162840874e-05,0.019840010780089394,0.001670150113741743,0.057985441794442684,0.05771211523134364,0.05802117577252187,0.012004661311173264,0.7058619560401456,0.4971858537049524
CID004697-1,0.020805253031285963,0.010907520800304459,7.809490803802374e-06,0.002008756759883677,0.03295776089251621,0.04656708630865161,0.004735679529596123,0.011416243988873576,0.00528155156460569,0.06296450655037895,0.049129510875418815,0.06445049186531887,0.0650755682891693,0.011860870977616324,0.04715972496260189,0.013313699377608724,0.02380901651749369,0.010703525459156739,0.005450339774294026,0.049043469574879796,0.013405055961805162,0.0627863167387996,0.004256074842070639,0.05767406610512036,0.00748233208690827,0.003239261943511013,0.031702190711124095,7.139548237657493e-05,0.004476137161614124,0.05272815272961098,0.020489767334034008,0.005755388659357981,9.693597959613237e-05,1.8623993834135265e-05,0.002708812190160036,0.05506672711127102,0.06506238552545131,0.06144789337663743,0.013884095476258922,0.6691842614002502,0.5061417757315397
CID004698-1,0.037765815877218493,0.01427884712256286,1.2513242509393204e-05,0.005049755341316925,0.03268606020691771,0.039692289760228865,0.0007179976067335006,0.035227162892557395,0.007799821828514211,0.057458734159298426,0.03352287821741153,0.05802845957235205,0.05007106425744787,0.006969366222530153,0.05496000189665134,0.0033672002531328236,0.05768257144199473,0.005099816389241512,0.0174760370632663,0.021896644965173365,0.007511280450350542,0.05501709831609802,0.004300562442284428,0.058633873681236064,0.010140543148475635,0.004610266457568692,0.0001973743838186449,0.0003104820930116737,0.0036701946370031376,0.05751279099847074,0.04869182222770328,0.0031958498880084417,0.00015452198024132484,0.010552645642108413,0.00294988777260225,0.056725223380578046,0.05955377627410907,0.05952539852051844,0.016983369388754027,0.7403006376831212,0.5040442418085729
CID004699-1,0.05609861990635667,2.4052866486746418e-05,8.516455396828011e-07,0.00829874926630104,0.03894746555169618,0.0001384198990378614,0.0001656141024736974,5.2160789409020643e-05,0.05936654626732715,0.0003402425914306371,0.05976045442092715,0.05814111616408033,0.00028969959778264384,0.027512222333543297,0.020388525585987166,0.0009474283693593143,0.05793273037844295,0.058652802368874005,0.058668395935211254,0.03083090032801043,0.0069731135175103865,0.001345231549383271,0.05107006329219022,0.030585264787159602,0.000213199819582797,0.024706721958038844,0.000957894404805658,0.002000320941176319,0.017086641566977433,0.01166133495510737,0.0009737873114288954,0.05773802880254059,0.015345357283920554,0.04385413269880392,9.241710464034272e-05,0.03652552768363782,0.05957007789352535,0.05766159148523834,0.04508229457605495,0.6784458014678969,0.49370434686792686
CID004700-1,0.00033753081306943,0.00010874034495234125,0.0012978282257298515,0.07591459411738043,0.028780126943420272,0.000398009699573453,0.0012144954565352704,0.0022317578511847273,0.04186420991859346,2.420887581466053e-05,0.07374227637113268,0.07494365489729524,0.0008683319972094321,0.04073393682597771,0.003878559310902391,0.00012730147855768813,0.07562152679004551,0.00871829209634845,0.0010826236818220099,0.038273334220559556,0.02487748911445717,0.007515823673087283,0.05646508312304752,0.007351259100728605,0.000982854157116997,0.014966903355853503,0.012307462826506004,0.009984580066277305,0.0014844431314520372,0.006755691584927789,0.010521729594137823,0.07265934162515898,0.015480973964554997,0.04613789728404843,0.0005290066167592893,0.07031361135349215,0.07552918777004025,0.07513860788989755,0.02083671385235187,0.6390321897093102,0.4436473200139244
CID004701-1,0.008074042886142267,1.133096126718303e-06,0.002331423212667277,0.022427191351214112,0.01332338947934492,0.0007185271783648282,0.0011799765141802133,6.73328123500758e-05,0.08789976425558838,0.0011115601040729212,0.08701124873168839,0.0008902440450271943,0.0008329623954225242,0.07113546787945918,0.005205811040101515,0.0004161040614052244,0.03397440944839673,0.027970104709239996,0.030394270607394882,1.0717611607054997e-05,0.013807404265925725,0.030310741636343203,0.08783325337819292,0.0068010819587325366,5.495243903528653e-05,0.03789635472849979,0.0021519815107395794,0.01844133142830272,0.061078612573627164,0.012887879605590246,0.01042460060908297,0.07968951390066878,0.04318376113861904,0.08432767026838954,0.00017443858840324536,0.00011876010907947677,0.08830997793428529,2.9741584630958962e-05,0.027502260922056893,0.6452051154138441,0.5407861323694356
CID004702-1,0.001008305190067271,2.169877944176245e-05,0.000573382865639544,0.02666751715597044,0.016872579378012082,0.0005589524578534744,5.173621276438809e-05,0.0005149575952967533,0.003488662396486008,8.443988398074455e-07,0.11275147318179964,0.04146664122116201,0.0006650291256224507,0.01208662091687488,0.011604984589378328,5.1001837693998154e-05,0.11172706946348773,0.00427521425881402,3.0728581747698754e-06,0.029421559589425005,0.0391320848981146,0.0016425449274193576,0.04143486066516247,0.0006050702184184721,0.0003538003169138491,0.005191209021303661,0.010074730721768581,0.005528331775986952,0.11056219117968663,0.0058650523439940936,0.005421775583943625,0.027538077946168117,0.008849124597157329,0.019341851814578405,0.1046592389137673,0.020343638776053292,0.1101461467156608,0.10940218317722078,9.678293387768766e-05,0.7042813384369362,0.38983559451438254
CID004703-1,0.03813821060578481,0.047670075261311846,0.0033896253283379517,0.009874023490059529,0.02273158423804914,0.0014903941911847119,0.002396989585597434,0.06367148627252382,0.0643612013007009,0.019142919440815486,0.06353414666790085,0.054442439262117344,0.06372665448525072,0.006412312842680441,0.00146532731069897,0.0008918856681500041,0.03444881494650858,0.017277895216767244,0.04992358622318296,0.010253981990262194,0.006459317956408458,0.06128506502973239,0.044359120470622515,0.0621674647299572,0.007299470964272513,0.003645488550433589,0.009775055813717458,0.002835748071417652,0.003939935574729093,0.01832729753509372,0.0029070832998272615,0.011186734474211394,0.0008113143767920248,0.020587736847422503,0.0012488604168689977,0.01394755289979715,0.0630265124340451,0.06381655256433456,0.027130133662431572,0.6818424497106641,0.531591203702766
CID004704-1,0.024273731619771748,1.3035330717657268e-05,1.0274745011140956e-05,0.0007002601047564149,0.051992869299795345,5.554845338746916e-05,0.012060349923374724,0.05000585267199575,0.06406149194267609,0.021340758400446348,0.06403590990346504,0.05951498415742166,0.008966158277277465,0.03063468205720381,0.002990251313226552,6.214959254945071e-05,0.05271181059913563,0.030103097933093563,0.024596416760105683,0.033481162172641035,0.01125078564312699,0.004350430576526539,0.016572463073277293,0.055321489768413334,0.009061305919728726,0.029374271552602534,0.0047826609066616375,0.003456508758876728,0.06396573353682063,0.02012367620117298,0.001592015606176794,0.01836751823338719,4.522988432370429e-05,0.00017857515771177982,0.022772527524122607,0.04599463071402975,0.06409024619533843,0.06379901757281012,0.033290117916839626,0.6728434561581258,0.448075387179942
CID004705-1,0.05693636551844458,0.05263452338603589,0.009514291017100664,0.01436619837726779,0.0629592301906568,0.006723297545272617,0.001114849723453393,0.06333388187006038,2.8032565733716813e-05,0.004049173329602321,0.05725174302112684,0.036151184784681226,0.05826516588828394,0.05681456145514011,5.312763484169685e-06,0.00022726120660321964,0.04566726513847991,0.004829211177994297,0.03317623435960449,0.013795962661772816,0.012576299538458345,0.062285493081484684,0.0005666211397124639,0.022621802901690167,0.009335091313978978,0.0033852840374029042,0.024410896101716494,0.006156625519640573,7.3453093029113e-05,0.0024575463281349508,0.0029169833953358996,0.02011186154074294,0.02850049248230705,0.0636683594900383,0.011248308334212932,0.00011509304684549727,0.06335849653842834,0.05339183656526023,0.034975709570780805,0.6697073651491604,0.5434629189173606
CID004706-1,0.03790129835275404,0.0001673332112317122,0.006522639955628251,0.0037955041060386,0.05508843277363057,0.00020914092831053648,0.009177698243660527,0.05699625218861576,0.0032342407267019688,0.00847981480258727,0.05807972813198769,0.05660400149880539,0.05374995091269532,0.0362411757021857,0.00021908197826364152,0.0004261454872319507,0.04346191416857398,0.015353171285971435,0.011073979340012216,0.021395325352970892,0.028179444410640977,0.05649640231007811,0.021535997671166162,0.052782168427023206,0.019957978267096797,0.009569938485486422,0.01315970766796278,0.00441621944386774,0.0007031228694781297,0.0025796359960537593,0.0006649185972444867,0.01902071327058191,0.021501610637196286,0.06095325609208923,1.413152721209718e-05,0.05122588219440878,0.05913087047508738,0.062245004949397525,0.03768616756007089,0.6746159410305869,0.5141143812388533
CID004707-1,0.051934539927108815,0.000142419470961649,0.0038825783077375037,0.006890589034936468,0.03353832196926972,0.0011140477248929403,0.002220637110766043,0.06225666102084047,0.0008598806060717468,0.00046231215244585345,0.06287270463453658,0.04847376397087661,0.06188191542258673,0.03225644934486258,3.0346268990992343e-05,0.00022520483412209402,0.057696182559430056,0.0520919094250347,0.05848183602077144,0.01620765052909129,0.019881201902802882,0.039747064459159424,0.01683779331019672,0.06166863658713644,0.01343243728266533,0.003831911719056724,0.01759877521858068,0.005889597282001113,0.00865873838287783,0.002458347976149899,0.0011989590948752243,0.009782387360675814,3.124330730846027e-05,0.0596290178666961,1.6084244626455584e-05,0.04289914183038704,0.06283702726305462,0.0603048117616496,0.01977687281476544,0.6817789153735402,0.5278112209889816
CID004708-1,0.06542943775838445,9.457128773967136e-05,3.1711691990713254e-05,0.019883921600458872,0.036777882320439506,0.00047268380794427274,8.068316795854375e-05,0.06295226735740428,0.0031268620771290356,0.018081221658816777,0.06598470739403337,0.06455336231358447,0.05024997260112956,0.00842912878777157,0.06668000506772992,0.0012204804192193384,0.053864571801853674,0.00835418386048328,0.06336751420304687,0.03724557834502536,0.0011524018772423453,0.05016587706531199,0.000310854982573537,0.010913736591861725,0.00046643347174913155,0.006206647648204092,0.0026323315773403395,0.0034775745105696857,0.023117014095409692,7.3427943204607164e-06,1.1184408594376461e-05,0.026033300572510795,3.228653986654755e-05,0.06664027357392091,0.034233741546482406,0.010209855034465158,0.026188690642212468,0.06666542344362647,0.04465428210159438,0.6616397625441115,0.4850499756194484
CID004709-1,0.052278512487738966,9.288110503982091e-05,9.692687446949097e-06,0.008604401127704787,0.05004123112119063,0.006073335193802629,0.00018317713119909022,0.052204890520553104,0.06007179630925664,0.05778053872601749,0.060013199322203434,0.01698455408383227,0.037131469366411395,0.01835326809988782,0.060174946471048416,0.0028406974833012754,0.012772241780074649,0.05453826136112174,0.05966001542956453,0.0002518613861866947,0.01962251247246239,0.009936986104477779,0.0012638983970985293,0.03162424808605761,0.005361209867416409,0.060215604234344605,1.5772197669296446e-05,0.0018959471819955697,0.021273447566485557,0.015419713145058418,0.009943278131562167,0.03244154082018334,0.0014601817463991587,0.00027464840096180765,0.00023417835081416627,4.673960020524702e-05,0.05982338571254402,0.0595946958256432,0.0594910409650385,0.6942761633463721,0.4910711993101584
CID004710-1,0.04805083491776329,1.0205920229632048e-05,7.767862702307648e-05,0.011328597891367942,0.041802979467762055,0.00048771799583849807,0.0004525454580894427,0.05552869102281307,0.05119931134211132,0.02580205761926773,0.05396310781782295,0.040460752917910764,0.05512453254906553,0.027970342163258107,0.05537341977611163,0.0010603861979192651,0.054150738068896684,0.020632230781573214,0.05420350859753014,0.006447851145138784,0.004445201541382303,0.00021114829045261026,0.028154959415699194,0.04764466108407497,9.30318074470906e-05,0.03614370654641466,0.00028575166958836435,0.0001229679882578963,0.05223817572976436,0.0062028380630271595,0.024442086093557976,0.027453641919058625,0.014526551367138173,6.315618072351409e-05,0.009668161437027563,0.0027999174743268693,0.05562998634820402,0.035165071664764014,0.05058149510159741,0.6467996231714037,0.4807678245977324
CID004711-1,0.0438522177136585,1.767374974197707e-05,2.768084298234243e-06,0.0666557414798017,0.026450607355592397,0.001123467933277797,0.002524935746460578,0.06644277546365115,0.00010815645415885622,0.004124571577635678,0.06425123757523041,0.04599654807778389,0.05915311893846756,0.004913446181625462,0.06741291869610266,0.0009290168459644693,0.051134573437932276,0.06659514141763276,0.03920676809368005,0.027266805435456207,0.005177563196759011,0.012108256546512725,0.023772129946841986,0.00944442861056688,1.2080102308954444e-05,0.005860830214727156,0.0005708352494594657,0.003335122632483767,0.06752344806444571,0.0009457952193650645,0.006545114942804805,0.016696354204996478,0.005383904805458496,3.0690531519668644e-05,0.060175130915861776,0.0008156583818725452,0.06751614185504295,0.06505681699997384,0.01086720732084597,0.6437691433414884,0.47942713073274756
CID004712-1,0.03589730412472425,5.9440892761257316e-05,0.004391713015038017,3.212632385086531e-05,0.017992224103935542,6.301504936695983e-05,2.3253219365698782e-05,0.03530303235967849,0.10106809437153433,8.086255663446924e-05,0.10185576478202871,0.04181721147784928,0.005232232408865639,0.011849183744247264,0.07278172971248348,1.218478298882681e-05,0.0309748330398206,0.03239510364544511,0.10168295050928877,0.013870261666502494,0.001890515905565935,4.8757691424248606e-05,0.023088574497841654,9.403835705503193e-05,0.00976390364873203,5.765525199544104e-05,0.0001417041055035311,0.0007660997494003059,2.6627922387435087e-06,0.0002546841460070121,0.008508863950349868,0.011341032606602065,5.388780490889291e-06,0.09503221723724577,0.0037475441410719343,0.00012925571727644453,0.10198391749194113,0.09670989875126773,0.03905076339158017,0.6272461524833441,0.4542578816641467
CID004713-1,0.013342250128252629,3.3916566182100185e-05,0.0002448135548528585,0.0069566674219057436,0.01854395762855487,0.00015269054728159112,2.0337237676348927e-05,0.0005385451687591026,0.05901654933348188,0.0001868355547040284,0.06219933967096199,0.04567444072305745,0.04634364768944889,0.0711200708709705,0.07059254569247513,0.00015587796046999196,0.014225916903554488,0.011477851767026698,0.023308110689732507,0.019757212250459306,0.02598066672946806,0.004297298600073574,0.030689935934480477,0.026655781815341874,1.10041269169954e-05,0.04017298653030021,0.00024230694020372785,0.00016418481701970487,0.05417009389548526,0.0018328293988516308,0.0031063482560338847,0.05730247687653438,0.04059759532264762,0.06868619537963526,0.0002543043989404313,0.0012188144515843944,0.07094470719588919,0.06716827227112886,0.042612619699656386,0.7007807476807202,0.5043446797696486
CID004714-1,0.001799023593020984,9.362879176410758e-06,4.0438455524613453e-05,0.05960372491918603,0.030573024888181338,0.001039007175171792,0.0006418394954014382,0.004059850704102285,0.016519846827709454,0.0005680799006753268,0.07026775839366639,0.06585374348510083,0.02080608042893104,0.0516959947353151,0.03910125916644391,4.298395679560298e-05,0.050953080902242584,0.0032775880418169823,0.0019447463505608924,0.05555092891596225,0.006160267579210367,5.216974089610301e-06,0.014653480088612808,0.02094353651036751,0.00031559408766963857,0.017408787824602926,0.0068118297709016,0.004904487324246003,0.04416517227322599,0.006355231315700729,0.007199294401796232,0.065329653456921,0.05562844619448942,0.042239465978588006,0.008850406766992322,0.07104518513416808,0.0694475758902721,0.07117739678095714,0.013010608432203169,0.6595175787916714,0.3715234838142556
CID004715-1,5.668628925169725e-05,0.0012956812909482394,0.0007154993107164962,0.03965251231984074,0.012440105501118978,7.888228235984362e-05,0.007491804661833019,0.08189533323005796,0.0642664652435116,1.6496751681829458e-05,0.02257606984747817,0.0667131982396083,0.07534803859875687,0.008209925942640939,9.476003976503415e-05,4.808283815371871e-06,0.08363936271034322,5.1769719110030514e-05,1.1596682299261589e-06,0.003709794445333435,0.003032029480328905,0.0011763561377074684,0.0037627331129248464,0.03094142611653243,0.001986481599335701,0.0032303892221057905,0.0030127341236183287,0.0017798746648973198,0.03234980832247147,0.003107319950050478,0.0013478673042466704,0.02438350951581973,0.081728521863093,0.00046208637390199477,0.08656874001220682,0.08504560259553755,0.08587314572698815,0.08158140665545427,0.00037161284637734885,0.6976858535768836,0.3573895934433833
CID004716-1,0.0011915870972849247,4.489159287895318e-05,0.0002577171358339503,0.013745777239975639,0.04104087922875762,0.00011313171894261304,0.0010901475099987896,6.965050262436234e-06,0.009581126885794782,0.00022210697311840396,0.10702800825658647,0.05413340031857963,0.003822738280018744,0.03148626692820276,0.03624565456338874,7.917070334059407e-05,0.10720778884855205,0.0021803216795880384,0.00224993262343055,0.02490966611250714,0.006529952038219254,1.5374877808603785e-05,0.016186004336315167,0.01869229499795873,0.00019806658670194318,0.004995242903156289,0.004324945156696677,0.004168713188724455,0.09128755257006722,0.00530237250896129,0.00455819879455473,0.028417086597959086,0.04779323379004009,9.036639536002591e-05,0.1063466525489764,0.007954159123153599,0.10708677644426066,0.10406413783306659,0.005351590560976416,0.6925225446764467,0.3974353912962483
CID004717-1,0.04531345681421952,0.00010609072904776614,0.0011045559032782292,0.007360662197672858,0.029616256328072094,2.8306282854493825e-05,3.664192780656971e-05,0.10378826821594098,0.0007674849622621096,0.002059108610839989,0.012479357963652547,0.06896245899194975,0.09886981461938253,0.04583721169204198,0.009199283007609239,0.000668443792294654,0.10376790148473415,0.01132129714049427,0.001988864965196632,0.016445762118849773,0.006968269736150382,1.5138116270691932e-05,0.0091154275092907,0.014126529262105666,0.010460207112839476,0.0010727724388962553,0.0017593142896064461,0.0003851537503889651,0.017404454256115115,0.016422198745780197,0.00025951246967314813,0.015497560394540897,0.002678694352630092,0.10407983433186928,0.0009335614788019147,0.004885703027718856,0.10265681811040947,0.10280958244003598,0.02874804042867631,0.6597178747346305,0.4836573960195232
CID004718-1,0.0014722237492762929,0.05702956632767189,0.0005518961461926173,0.0012508104957792234,0.03916972244271273,0.0031148444687300408,0.006166489239826738,0.057460050219769895,0.0024249339240814765,8.359037680717836e-05,0.05745972888508809,0.08396818661311115,0.0652217318085216,0.03411603740785119,0.034644059491480604,6.484228987564775e-05,0.05136784897235227,0.001796548168038552,0.0008214092416653521,0.014850771234058544,0.001913309746933715,3.608687260535822e-05,0.010086169488584653,0.021879264306215535,0.000580897336487382,0.015219682244843678,0.0042731349290786825,0.0036686281240296574,0.0004609443041144705,0.00988212210709051,0.00010037441878386623,0.05445759103769806,0.02257709254123317,0.08417666041589231,0.009234553326509862,0.07155908910955977,0.07767977936401675,0.08393990083936184,0.015239427984069596,0.676139115122166,0.25599284383173915
CID004719-1,0.0005371532695720719,2.0717004040684394e-05,0.00018527363155800778,0.006679063885309499,0.01419115411862333,3.071641928054826e-05,0.00019211833134783553,0.05000293930393119,0.06408849548061406,0.0003590206411843889,0.07843046726029035,0.07068964310484074,0.03132938031578149,0.01949718724719743,0.0018320226909058891,2.0915532004078295e-05,0.07961014344544401,0.0018309259972088374,4.584046548453872e-07,0.021676471771010015,0.004410048638168606,4.699445055333682e-05,0.02799609230162704,0.0264064656714962,5.1131752892188625e-05,0.02664328539443695,0.0004279978996452226,0.0007389098013930773,0.0064742522107693705,0.01162077949923037,0.002430654884143806,0.06785257520884228,0.03274759913890976,0.0771160268479266,0.021587936105031912,0.07317076639407002,0.06562470502396626,0.07954205506849905,0.03390745585359861,0.7030224807844195,0.3015625784388667
CID004720-2,0.0209915090692408,0.03583752023186158,6.159860708692729e-07,0.003560958646468403,0.07512226550819909,0.01599074607531565,0.0039362754263549595,0.06656998343910192,0.04668942816174896,0.0005025689005970395,0.07183637589882141,0.033330897011029176,0.05515074049604019,0.023834490400288996,0.0001452035580120186,0.00012360150634510537,0.029965955191230183,0.03686221669894766,0.0005198428675064673,0.011452741195564315,0.06169317755498958,0.02407092712101098,0.004300594430913615,0.023179286529573725,3.202780398657112e-05,0.017695502805427595,0.0029072450897955613,0.00016506426354735294,0.07434656738298963,0.009549591199812687,0.004025989470592343,0.015600424835393051,0.07244666410019242,0.00042050225989650504,0.007797357253163741,4.325679361667832e-06,0.074978635941572,0.06323762224462813,0.011124557764408013,0.6432509487391882,0.4639843242961136
CID004721-1,0.0348473899429059,0.07875218870236979,0.0009343716610500293,0.02631686830116666,0.02233264097397193,0.04379697024971235,0.004994202560211498,0.07910890906450863,0.0033251303849884764,0.01351155653609833,0.036104200266467434,0.024501561826569675,0.08176063975524882,0.015613558361924951,0.016757616379440263,0.002546424286527911,0.03107588649325413,0.05273661083502631,0.0005180924388615978,0.0025376865807143585,0.02803252662145235,0.0016830987788137208,0.03726955636566538,0.0077156719981181145,0.017063041489014864,0.000662617217686169,0.0028410490029962695,0.00018132308411398197,0.0013175406552076855,0.036808257039357035,0.026142586142602463,0.012056721618866159,8.244765244255002e-05,0.08143943074465776,9.15481184924962e-06,2.827977634755041e-05,0.08228075314371283,0.06814030941221394,0.02417312884386261,0.6693006512791577,0.4679335305775919
CID004722-1,0.012462882410356759,1.9719663414421392e-05,0.004424636187593783,0.005650767703752477,0.013406539400644549,4.247331873074354e-05,0.001801729169207559,0.0026985303990018014,0.0690733116856214,0.00014895546210569118,0.0642884467364396,0.07730233014162421,0.028116467963238415,0.05954741170476838,0.030627188589489283,1.2821390465547915e-06,0.05243636143273793,0.009362738788744673,0.0018774125158372752,0.053813065921248696,0.008651263813272156,0.0002028286964212742,0.019876383193538516,0.019568020565053326,0.000950260592921539,0.019140638485286146,0.002264061134603962,0.0014667352248684375,0.000199587964653015,0.00028375852035620333,0.00010939893498600036,0.08292553359971598,0.07949453509165598,0.0857488600273595,0.002289716619248897,0.008307566355366863,0.08577921121354842,0.0809890983751167,0.014650290258422748,0.6960198425094061,0.5045517879692959
CID004723-1,0.003407589727195477,0.0001332203550380014,0.0008971873402801312,0.010120231661823784,0.03597227947359218,2.9654762031067192e-05,0.0006218216843277497,0.0357085519989724,0.08750772364138522,0.0001544357300017325,0.07074111442572621,0.05416056245292129,0.0015132191770897564,0.02446927216836574,6.442920598220993e-06,7.857248728231823e-05,0.06688455498594623,0.005637978112250907,0.00012029794972261692,0.018962384067705448,0.008147009268964032,0.000367363575021424,0.017984722449714427,0.020881276128994982,1.704350770763904e-05,0.021155690568820287,0.00034017096333404555,0.00032587388414383975,0.03265064521279932,0.009001197968972573,4.57267376771106e-05,0.08919885930803245,0.08109961024404455,0.09163606723112976,9.92918821695685e-05,0.0004956647911638963,0.0841965361997455,0.07827847039540671,0.04695168455990112,0.7135289963825634,0.4160218554895849
CID004724-1,0.0013233666292875033,5.034430119859613e-05,0.000297801880925192,0.006343949972051537,0.025676094762536066,0.0002013453874834922,0.001833706358783768,0.06148571555756835,0.07331840883413433,4.235146681792574e-05,0.07395953203470709,0.06239292715528104,0.07165286344804882,0.010465300383346114,0.001687982294126376,6.146031715532973e-05,0.07395669330100853,0.0014639503079466659,9.199673251506939e-06,0.03965076237957722,0.003441710340242242,1.6016744206623156e-06,0.011616070994207348,0.012941461242601964,7.241967148788812e-05,0.0030142595186114793,0.002515180752640178,0.003961959711367565,0.07377821693921965,0.0034107403368019143,8.428276978853628e-05,0.04157202688149195,0.06756708955243768,0.059794511243018655,0.0732683247792903,0.0028867367375566616,0.05607778132726523,0.0739151395341397,0.0042067295481748625,0.6886401726031092,0.4213601701895163
CID004725-1,0.047505677789001104,0.028524457285374977,0.0003675461603060615,0.006611870867416291,0.038596202512023586,0.0019238715203171465,0.006110794979208604,0.06430039275459123,0.0003627203719854933,0.050432724201814313,0.05661836284402379,0.06116919746523661,0.05633530109016437,0.00938909397866677,0.00141355288011652,0.0006110291412135102,0.0371608373386346,0.04797882642822033,0.06489106465857017,0.03830046899804672,0.02666837049668612,0.049175975921329024,0.0004836643050424944,0.02900753450279202,0.01299455332849223,0.009305291956902701,0.003957821827239085,0.0017335939888051446,0.002465631273974436,0.003214093420278611,0.00435713937717811,0.006809528265322723,0.00041305785438268216,0.01220867725526615,0.002040410891710755,0.06563269418877309,0.06595797052234234,0.06601102180707687,0.01895897555147326,0.6732600026969237,0.5335730232066692
CID004726-1,0.03619081923453353,0.05561980667312271,2.9536124856576337e-06,0.019977949882608318,0.04624076028893165,0.005531535085573564,0.0002341722359141082,0.0552395767476294,1.1465228506207955e-05,0.024476711395377434,0.037270185175748614,0.05493382790291167,0.03589539282592543,0.048898489669146096,0.049569389686608255,0.0036296077459402323,0.005958471873759487,0.015783825705058013,0.046960393300285605,0.02682792894710834,0.023142393278332413,0.030208547398229528,0.00038698489608676614,0.04857376984231509,0.006783363060925984,0.008699103597020417,0.010050095894712443,0.0028224748425589767,0.004658573472026894,0.016738768382069363,0.005546096350160091,0.04195350288033837,0.045511477888900476,0.05483666538930644,0.004265315900921553,0.005296779328348352,0.05298182960469506,0.04682804624552919,0.021462948530348115,0.6967427294239088,0.5702064793244114
CID004727-1,0.02213635090777836,3.949280591901085e-05,2.709829896757522e-05,0.005713164494709254,0.015166691002464879,1.8093059287451628e-05,0.002332719139569806,0.00014061125690097216,0.02164163796941325,1.1063251309748796e-05,0.10041153809741107,0.040791331929480035,0.001047168104649077,0.0121179855895592,0.0018875642526625506,1.55740697818057e-05,0.10372321366164065,0.008380306593075149,0.0012469622432759444,0.04002984296157003,0.011361210130313095,0.0003588709141099556,0.0005305845717833369,0.01120919711453433,8.993953072358203e-06,0.002209897665695564,0.0007042261401616614,0.013540165255308961,0.10044646008583251,0.0019133828851410001,0.003446674527894692,0.03126188924792353,0.07326858852020098,0.05828608319079335,0.10565857473265422,0.0008933510215502079,0.09897917582829852,0.10544505420558108,0.003599210319724931,0.7154316856714211,0.3766961137030933
CID004728-1,0.056463649318982,1.724383015885261e-05,2.9059093771502497e-06,0.012833500168542109,0.023728849905577897,0.0003067587285711756,0.00011235516355275161,0.020915813549000458,0.06538138323317792,0.00025331353368199044,0.05835833536140096,0.05451236589956163,0.01012508014020224,0.017359425013716914,0.056620396418317676,0.00018232454674975825,0.05260859536952956,0.06510187154290621,0.06735392992566507,0.029424420106029015,0.005551741571866114,0.019604046146973766,0.01115859361197081,0.06705183950773272,7.133994398777177e-05,0.010208765676365791,0.0011174834806707249,0.001383919844276283,0.009300577103475273,0.006505473421354187,0.003095894829653049,0.024508931050111277,0.014498173516429555,0.06724001365367077,0.019800645433794433,2.605119024487498e-05,0.06482615577538055,0.06749271502056722,0.014895121556773633,0.6791816763306429,0.5512974065408677
CID004729-1,9.138550002084002e-05,7.326610347294617e-05,1.9045718246547918e-06,0.02585809158982286,0.01379273118569529,0.00016635009542831795,7.906388861222875e-05,0.04993283195551621,0.08384722522152782,0.0003566773957629729,0.08831532992308848,0.06866685745681893,0.02173842740654307,0.01043223922917235,0.0029879494140495734,0.00013999035759436123,0.057404232903774374,0.010758595585509297,8.39711858015823e-05,0.051602230771784385,0.0068558622285311895,1.3503610493703404e-05,0.024740652914473808,0.02120666186431348,6.811336773566697e-05,0.012084193009624796,1.688632327984883e-05,0.004490363015852131,0.04671028975220686,0.0073261178528078825,0.0003609676265593158,0.06860013854129872,0.08140597540092384,0.0065425544523371555,0.04194740030777637,0.006335173421756989,0.08877202147727078,0.08854352227668372,0.00765025081425295,0.6570790221894998,0.5190144736336877
