,F0303,F0304,F0305,F0306,F0307,F0308,F0274,F0229,F0230,F0231,F0232,F0460,F0222,F0223,F0224,F0590,F0599,F0600,F0601,F0602,F0603,F0604,F0605,F0606,F0607,F0617,F0591,F0618,F0619,F0620,F0621,F0622,F0623,F0624,F0626,F0627,F0592,F0628,F0629,F0594,F0595,F0596,F0597,F0598,F0462
Naive_T_helpers,4.800178469840714,3.473024620682838,4.692749825852667,2.670015667490848,4.241830302337813,3.3487931497525047,3.705038938177146,15.827781479023804,9.762194119029695,7.673385016940417,9.65716949616216,0.0,6.638552504534119,16.562579343658406,14.507042622256206,1.8764823185959716,5.68258017346198,0.3607800682982759,2.268912574270182,1.2243373204350043,3.173736678874353,4.128077680396621,4.798103125899181,2.870167606754783,7.746911027638357,7.074925609758857,1.393240131756888,1.015123170769378,0.8422997803748942,1.5177652660155143,5.828918221625472,3.825079133205675,5.4291032485841235,1.3342805986645883,2.676195393864979,6.750898186534951,4.856955272813486,1.3747766388307225,3.023095144800546,3.801948381936811,4.113805383261134,3.486363953731165,1.696067311130092,7.7918842723296144,3.376254173680034
Neutrophils,49.339405883752576,46.91107894621845,19.63905434806277,42.29468934527645,26.713868634138922,31.727651242413835,68.37566974964061,7.638963983470688,6.816513476521367,6.9099820907059755,16.428283909770023,72.27180717165078,17.822574592070637,3.7327100311808796,5.302507046175274,64.44839952487804,55.28093976393579,48.566977561209164,53.0207043490435,57.415309917105226,62.97799155347795,54.87625984381883,49.58288835557415,54.53135637040772,46.92127200177501,67.72826114202272,61.423232605164635,77.53306287967685,83.10292382847231,69.69607519340751,50.9005443104874,54.61487915553433,64.90374361325885,66.05113355580916,60.41967368403572,47.352403809858195,61.497308536299755,67.50047732151039,65.76653415948168,58.17702234674243,60.73950836773705,60.938029989533085,38.077482803555164,45.87069905628211,66.16196539602369
Non_classical_monocytes,0.6531117324810867,1.4450967648736277,0.6406205735258117,1.52741370688854,0.5594425909124836,2.315790396005592,1.1225816193867346,2.208328658769859,8.634411348429339,2.2889228897818024,2.145991767351678,0.0,5.527235060679974,7.100891983064901,1.6132653619828397,0.5015235330060909,0.7264453630501824,1.5380489998093188,1.061764753615521,0.9905991431686467,1.9499661937558392,0.8112870103684354,0.887303253352688,0.8452278469295499,1.0099384287971656,0.130961558013918,1.2981510552141664,0.3790546771272652,1.217734124874161,1.0010278261351226,1.3873264497484765,0.7920730881301574,1.1281943457599826,2.714735013926494,0.5392367693913617,2.129893433051238,1.1070756890759437,1.5717145350716568,2.3367738936758244,0.5654548717795331,0.8292206095430351,0.027116025482186647,1.3155940486153122,0.4499196419720948,0.9793642154453447
Non_switched_memory_B_cells,1.6050803299795666,1.7938543064732562,0.763902530778251,2.948118995836564,0.814321610745121,2.606950997214787,0.18916981665812205,1.9585816368885727,4.238534998013037,3.2311550551889714,0.2546133992936095,0.023069903573542463,3.01913869528601,1.6813903812787547,1.9453712755034844,0.6449564796511579,1.5711035365849664,1.1778661228109693,2.0328249719008027,1.3466009949360531,0.6364607596295636,2.6794640798369898,2.0705337486253312,0.5077228703205046,1.3570544854684619,0.9763705447084339,0.2653967633091875,0.5477896826762414,0.14982549845866366,0.6715051252732487,1.7585947173777483,1.6276029365149436,0.4432408785847554,0.21182191865520492,1.5615212977824056,2.611055781501166,0.7161860818479592,0.3289338446431828,0.5816530217341455,0.7279273555812819,1.0316363892390046,0.7135705003901338,2.568437956441726,1.8041849635426952,1.2140863641383217
PDC,0.2109428802994392,0.09655091526063884,0.17193854749919837,0.13661451744324432,0.15359650014591902,0.03342700906207602,0.26371206519860363,0.23943132023028635,0.0,0.0,0.24658851326795372,0.31050076566574203,0.0,0.20138848609519328,0.21538109631698896,0.26889501704419433,0.12227090005628555,0.15880770921782078,0.09444382558191537,0.0039953908569429625,0.10875144751440705,0.09833746161321194,0.11269914258537513,0.20432703280465056,0.08888793531692443,0.10010845908795876,0.0,0.09423486675576645,0.1810826361963152,0.16633157744767127,0.20813648719389324,0.11030216487291486,0.19152200310628947,0.1098900768028474,0.13370877860908473,0.03749627335055472,0.2854949806491507,0.16316207502768465,0.3672370218434964,0.06326548309638813,0.23506520068209075,0.1145353613230319,0.07110961177016244,0.10508892904351293,0.09941114729388151
Plasma_B_cells,0.4442660592254859,0.0,0.40532236194334864,0.09740263457032826,0.43522929880250105,0.2000909773558966,0.7112461719330088,0.36175054798423323,0.8273111948572144,0.6042936361562579,0.41434580425773854,0.20572863844114916,0.7912990474773642,0.3091197280378019,0.8811560071420961,0.012772020737960885,0.23502130817296585,0.7713935971038386,0.31187632913623303,0.6354124165227624,0.5376826230800548,0.3250642383819389,0.3396592661908312,0.22671790605514267,0.09714412427198515,0.6307737067350927,0.3822534249651253,0.6243109274712283,0.44363148027870836,0.6019435998614787,0.11328797020764608,0.19841499194417617,0.7059271038775855,0.3163725085835784,0.39852314473146616,0.4428955568804522,0.3665727121979504,0.7278190776765249,0.8530072553396998,0.7112951643012442,0.4552674495164954,0.3770828155576912,0.4561606431514787,0.4292243561704047,0.3827698570116664
Plasmablasts,0.02247705989206412,0.08781621439197611,0.026997715162122893,0.10046785279835878,0.05630139124598857,0.16072374316846752,0.040760426047714064,0.20214560114452562,0.18331686327079463,0.11963974397589015,0.0705125883191174,0.04121413464729505,0.10282384938878641,0.15857093618710014,0.1272743666419759,0.06866291926590795,0.03204589276893413,0.7463432497338602,0.044608312385361365,0.029293700920265377,0.020883056966061884,0.0,0.05080072033070908,0.0,0.16528655476898077,0.055686975374117126,0.013546439982585048,0.10065797066402594,0.01650340101437618,0.03612175594270073,0.049184140081515976,0.011687217159636392,0.021814590332974625,0.014860510782341223,0.0960369541578344,0.027493506046898125,0.07117282650950724,0.054252777256209764,0.03336516310615209,0.0580954502239425,0.15541432199959496,0.043930624033705415,0.1693670677960813,0.1406254222913345,0.10762764970024595
Regulatory_NK_cells,1.2661501513341575,0.8166194440420459,1.261251612286412,1.362004476585011,1.3738736591760936,2.0940790504195226,0.5777148240461047,2.734853059530536,5.802509189423401,3.300142341140655,3.1281953032956062,2.962849046325442,4.345697179866407,4.236666157609835,5.9109462695093695,1.666508799515564,0.9384559825092688,2.631494016457534,1.5738500425685964,0.0,0.769778453136752,0.9006519438453469,1.3727032052824097,1.5768145422485544,1.4092036982962404,0.0,0.7782002101707571,0.23867103863185476,0.023185283810443828,0.661726504296656,2.529366711332627,1.6637032819364481,0.36317283157334207,1.2173338654192931,2.69652419170148,2.1237489588796854,2.356462879854282,0.8280043882573381,1.1938581881246006,3.506186911439298,1.069535058972798,1.208977355154617,1.0777069100574945,1.203885876544062,1.1211984651510156
TEMRA_CD8_T_cells,0.2997195547958244,0.09104898258078617,0.2393867677903606,0.05700306057348372,0.3507601888710272,0.12031759884854605,0.12609902587140065,1.8318347916482438,0.7282928863977777,1.260450558834328,0.5445728579435024,0.30156984339013954,0.7115044002017541,0.31609307267911385,0.5874237789682684,0.21084667533444026,0.6393669850075582,0.611043961716965,0.21069990435876457,0.16584918787936684,0.26077506649298027,0.34768684635141367,0.14187596502361086,0.16878910012997342,0.12362358512081936,0.4659322827552154,0.29312383896486555,0.13967238586675054,0.45180218704581165,0.18594831356831534,0.27397127398343346,0.5798087400081721,0.3864577400831212,0.19248335713784034,0.363335771468233,0.14973450672499608,0.4857716893007512,0.009401943178801993,0.8651507634647276,0.18064667730675024,0.29786326757531617,0.26570329631179024,0.4423746329913017,0.314980677735237,0.29663603311596004
TEMRA_T_helpers,0.27249350859203386,0.11614044669084489,0.0,0.0,0.0,0.06500145492149814,0.2316173718591014,1.1930975276006213,0.7749046433185549,0.8944580000978934,0.5651389580826853,0.39967871567007035,1.2874346377260042,0.18110089766174467,1.1590013550248113,0.2774330935549141,0.9422790270807391,0.40678423467778907,0.00556670107525786,0.035024767309971595,0.28723589452820925,0.28696050902438386,0.047797863869924136,0.03247852838773043,0.0,1.1199629313909887,0.0,0.13339995247790465,0.40580945712281463,0.1740187884493474,0.08645922153459372,0.5223391986512161,0.2352875623322668,0.18740577384441934,0.35576413862992534,0.06624076903869497,0.5059689124823501,0.06466180609914078,0.0,0.20617782716074712,0.055691961458100674,0.05648888826038836,0.8704521160313367,0.0367664989463152,0.12228399091564089
Transitional_memory_CD8_T_cells,0.29150471433786285,0.21522578949002186,0.3221333162000967,0.1655353658514014,0.37609457571995797,0.26307756061467735,0.2908892367058928,1.328934548899236,1.0364184664174483,1.4095970307071468,0.7493306693009872,0.31990648406554884,0.7967520497901358,0.6957917638799074,1.4622959773437427,0.205569959862327,0.07724952178583874,0.10730488716407778,0.13062237685869688,0.0,0.11658387221238056,0.6326813573969855,0.4099433697145349,0.2851955811231338,0.3911410018103244,0.13959613778171812,0.09188424737249742,0.04265982416562668,0.22792315367561178,0.0,0.2595457501228127,0.29936894060982056,0.24056650373593738,0.058172855504267845,0.33561068302373875,0.5459264056434616,0.26949261435408156,0.0012751782910556705,0.2852847644185525,0.5334283400509884,0.5559093073373582,0.42883450341681456,0.5893507414511232,0.5338314518731185,0.5754859499542847
Transitional_memory_T_helpers,0.7202015424536473,2.0520882479150693,0.7730807149118903,1.3716756285073204,0.48596499481854555,1.4092609798105908,0.0,2.51077346078503,1.2423298980634379,2.4150987624571285,1.9893748292633864,0.9523854478924747,0.5889426001709884,0.7385292956401928,2.0042436064566678,1.6935077250585702,1.4995716555701248,2.160414664950579,0.8644418476610991,0.17631277952242014,0.4276755456676982,1.4660696467874723,1.5534840932798508,1.9804092949906125,1.902058123562986,0.07447837117558669,0.6689670573276548,0.21531974553495392,0.21976836593103824,0.306789573715935,2.1077075358263357,2.881555676194556,1.2086975027555071,1.1808522709069849,1.70039596259445,1.5908992751900946,0.918844098342186,0.2851139120047084,0.0,2.1053228526224004,0.5541826687062048,1.2498361401051161,2.321847997006733,1.8435189701100234,0.9034086172205474
Tregs,0.9249138492077319,1.5533187186678667,0.5208066033804737,1.3074127174040318,0.863030588726035,0.74649002712548,0.6924875666998899,0.12427360345509092,1.3306715622627105,0.0,1.5567684460319868,0.0,1.2046210188838244,2.411402309203957,3.1178856522887615,1.062375330580209,0.6285589015542953,0.014903483662092334,1.4492225797926557,0.8043476138484477,1.607178385247245,0.2606334109823069,1.2773230939096103,0.7414983147078615,2.119427414791528,0.7078055991957947,0.7015003234486715,0.7480569030913274,0.8979741124987599,0.43200446114934976,0.17218821245713245,0.6403477410156948,0.3090889103504557,0.2774784302302556,1.989408137401514,0.6888011551491032,1.3804575108149466,0.7601491242351006,1.4471140530075426,1.4534826226427866,0.6659325188228657,0.8956026231933182,0.7988231345032558,0.3203469598046514,0.6661078245446814
