,CID003352-2,CID003353-1,CID003354-1,CID003355-1,CID003356-1,CID003357-1,CID003358-1,CID003359-1,CID003360-1,CID003361-1,CID003362-1,CID003363-1,CID003364-1,CID003365-1,CID003366-1,CID003367-2,CID003368-1,CID003369-1,CID003370-1,CID003371-2,CID003372-1,CID003373-1,CID003374-1,CID003375-1,CID003376-1,CID003377-1,CID003378-1,CID003379-1,CID003380-1,CID003381-1,CID003382-1,CID003383-1,CID003384-1,CID003385-1,CID003386-1,CID003665-1,CID003666-1,CID003667-1,CID003669-1,CID003670-1,CID003671-1,CID003672-1,CID003673-1,CID003674-1,CID003675-1,CID003676-2,CID003677-1,CID003678-1,CID003679-1,CID003680-1,CID003681-1,CID003682-1,CID003683-1,CID004696-1,CID004697-1,CID004698-1,CID004699-1,CID004700-1,CID004701-1,CID004702-1,CID004703-1,CID004704-1,CID004705-1,CID004706-1,CID004707-1,CID004708-1,CID004709-1,CID004710-1,CID004711-1,CID004712-1,CID004713-1,CID004714-1,CID004715-1,CID004716-1,CID004717-1,CID004718-1,CID004719-1,CID004720-2,CID004721-1,CID004722-1,CID004723-1,CID004724-1,CID004725-1,CID004726-1,CID004727-1,CID004728-1,CID004729-1,CID004730-1,CID004731-1,CID004732-1,CID004733-1,CID004734-1,CID004735-1,CID004736-1,CID004737-1,CID004738-1,CID004739-1,CID004740-1,CID004741-1,CID004742-1,CID004743-1,CID004744-1,CID004745-1,CID004746-1,CID004747-1,CID004748-1,CID004749-1,CID004750-1,CID004751-1,CID004752-1,CID004753-1,CID004754-1,CID004755-1,CID004756-1,CID004757-1,CID004758-1,CID005704-1,CID005705-1,CID005706-1,CID005707-1,CID005708-1,CID005709-1,CID005710-1,CID005711-1,CID005712-1,CID005713-1,CID005714-1,CID005715-1,CID005716-1,CID005717-1,CID005718-1,CID005719-1,CID005720-1,CID005721-1,CID005722-1,CID005723-1,CID005724-1,CID005725-1,CID005726-1,CID005727-1,CID005728-1,CID005729-1,CID005730-1,CID005731-1,CID005732-1,CID005733-1,CID005734-1,CID005735-1,CID005736-1,CID005737-1,CID005738-1,CID005739-1,CID005740-1,CID005741-1,CID005742-1,CID005743-1,CID005744-1,CID005745-1,CID005746-1,CID005747-1,CID005748-1,CID005749-1,CID005750-1,CID005751-1,CID005752-1,CID005753-1,CID005754-1,CID005755-1,CID005756-1,CID005757-1,CID005758-1,CID005759-1,CID005760-1,CID005761-1,CID005762-1,CID005763-1,CID005764-1,CID005765-1,CID005766-1,CID005767-1,CID005768-1,CID005769-1,CID005770-1,CID005771-1,CID005772-1,CID005773-1,CID005774-1,CID005775-1,CID005776-1,CID005777-1,CID005778-1,CID005779-1,CID005780-1,CID005781-1,CID005782-1,CID006558-1,CID006559-1,CID006560-1,CID006560-2,CID006561-1,CID006562-1,CID006563-1,CID006564-1,CID006565-1,CID006566-1,CID006567-1,CID006568-1,CID006569-1,CID006570-1,CID006571-1,CID006572-1,CID006573-1,CID006574-1,CID006575-1,CID006576-1,CID006577-1,CID006578-1,CID006579-1,CID006580-1,CID006581-1,CID006582-1,CID006583-1,CID006584-1
B Cell,0.0,0.0,0.08904456333346114,0.0,0.043669613785499155,0.07112768201508508,0.0,0.0,0.03007687246240976,0.04785513410880819,0.0,0.17160272011875163,0.0,0.0,0.21587218234613434,0.007475921547595989,0.0,0.0,0.06709666108828655,0.030619137300472592,0.024253244364086084,0.0,0.009066708653502243,0.0031022231657046816,0.009002337591460914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16562459073305105,0.0,0.0,0.0,0.10351862723400355,0.18014644799207913,0.04331899332539812,0.1816357952497968,0.0,0.0,0.13640743998814647,0.06925657282513606,0.0,0.0063659302607887505,0.004412399668584597,0.0,0.10901728278210418,0.0,0.19419395781835944,0.0,0.0,0.0,0.06753133031412259,0.0,0.019154391153461684,0.0,0.062469736567088194,0.0,0.13280775575638493,0.019373695835043087,0.07515571894515782,0.0,0.0,0.0,0.0,0.0,0.037086939042414654,0.0,0.0,0.0,0.0,0.0,0.0,0.04975518744473039,0.0,0.0,0.0,0.0,0.049330703224250844,0.0,0.0581204340894743,0.10355682096379314,0.0,0.10933413678300206,0.009028780191841565,0.0,0.010830774329598659,0.16334448515527628,0.0,0.0,0.03506462274346034,0.09921171481773171,0.04462104506820037,0.0,0.0,0.10620913944077036,0.0,0.10579555695242433,0.0,0.0,0.14848201440983622,0.0,0.0,0.0,0.03713108763591236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13509317335034263,0.13222532358764433,0.0768892466878831,0.0,0.13369350661890853,0.0,0.005682882718562292,0.0658734942428497,0.09671033762966029,0.0,0.0,0.0,0.0,0.12760339903559806,0.0,0.0,0.0,0.0,0.002385502856285016,0.11208315740816928,0.06016067372269156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033357256103964644,0.09269524252085903,0.0,0.0,0.0,0.0,0.11199377144234093,0.26159282957154456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21577582672818876,0.02343461743729754,0.0,0.0,0.10274223273173226,0.0,0.011149335611527672,0.03309673377600323,0.0003914076545168164,0.0,0.0,0.0,0.006324432639750819,0.0,0.0,0.0,0.03951704649804083,0.0,0.09378784567429829,0.0,0.0,0.0,0.0,0.0,0.10312353563418579,0.07583461379846895,0.1694709317297139,0.0,0.02319419422468268,0.0,0.0,0.0,0.22255112149043846,0.0,0.0,0.0,0.27347709394873815,0.2796650747229495,0.24761220323398425,0.40688407086455747,0.0,0.0,0.0,0.0,0.054842817898816044,0.2775926185999113,0.12667932259225936,0.08724547910164605,0.01147405640776511,0.0,0.0,0.19876999914309823,0.06219609075708585,0.0,0.0,0.16608632301695783,0.1750607228261581,0.002884573607300184,0.0
Epithelium,0.1240537504352772,0.5556173612071155,0.40551620703932134,0.35446494259107075,0.20055999515248352,0.29023775389642803,0.37173206238647,0.33214148084323897,0.14392021506849312,0.28159403918765963,0.3864699018321948,0.38100899608638095,0.22023569185469113,0.39653090471264224,0.0,0.06971841923522241,0.2661143682490043,0.3402666463768158,0.31770489715153893,0.17537021577570597,0.19422763419712688,0.4123086306978047,0.5911625736138243,0.5391323999696896,0.446833239236022,0.25617952507592406,0.4978059591139834,0.45842764682982967,0.41787204064597167,0.23971356043039924,0.35755900844553434,0.3230189099439061,0.3784533583705842,0.4343646193849286,0.0,0.4419927256345073,0.5857931680051748,0.0,0.0,0.0,0.0,0.1340255717006715,0.46504202202485095,0.2514140939260306,0.35120938647722433,0.38951622539187286,0.3912253730819739,0.556488633087158,0.30503505143326226,0.4014426066429362,0.44407322988330855,0.4858952144630335,0.4734272189109847,0.21490102964050345,0.16236643194689662,0.20350330021696517,0.2796497784743941,0.323536823682526,0.20775147174115863,0.3967261690537359,0.22102693151322886,0.25286146814830596,0.30354729395977564,0.3483479704432373,0.3177483437029482,0.37382862668048206,0.09542461784860555,0.21976831892517917,0.28021514602661274,0.3996476607574397,0.31235281809714177,0.3874564650083669,0.5692152803112758,0.39959733384002666,0.42122590353695144,0.4382399966835388,0.3615029288901077,0.253742707631335,0.24269949642422978,0.43205843444523395,0.39767068404280476,0.4504333677017277,0.2751052209357065,0.2976011903761687,0.4116003124916986,0.31932795144922554,0.3527554444284728,0.34953273173056687,0.15687279753595015,0.4589406835122424,0.3212299677764839,0.2541354833559425,0.2881767887757484,0.4719445734384055,0.38734535928574987,0.41938450772933333,0.22613433259502555,0.34362707476485826,0.31392678772607463,0.22511711282649516,0.3866523416518691,0.2778124081884717,0.3311441585002106,0.42686092787251934,0.1982889165421947,0.33335546226647433,0.53416017365844,0.3837190645928937,0.33813584418073117,0.2223249108848142,0.2876205144276198,0.39733465297414233,0.41967338145707517,0.31354997627989895,0.3849205355899596,0.4002163588034673,0.07599415759900127,0.0,0.2512373788506691,0.006461001558256018,0.0,0.4602135180661611,0.26077250742762165,0.281477556329378,0.33553684167993914,0.3100385818551171,0.3583986478903652,0.0,0.3791031996703583,0.35283033382131435,0.2481528856432646,0.10311808540800749,0.20632032122667482,0.1298103717872548,0.39024198395527865,0.3607297367431108,0.23452831417638176,0.13189899811187042,0.2620104133602,0.4231985889404655,0.4565505290471561,0.37950914952384196,0.46041340244445406,0.3824010550104863,0.3749881186920736,0.3140765497016522,0.49042054551219505,0.32430626926759254,0.39109358307965625,0.3704212758961769,0.3087700011577504,0.30511853869881045,0.2900765150672091,0.2515447464599827,0.4789106422981985,0.14747273953826512,0.2755675363414581,0.02447793345392287,0.22716586045264162,0.0,0.01784565954895817,0.3223244184353782,0.2290065883964846,0.3467805246116712,0.43618129593269417,0.3267861764553249,0.4729324177646804,0.12010209502817897,0.08289187980190275,0.1245629586138788,0.4941496985097826,0.0,0.49636844036179106,0.13871806359089128,0.4252074521221108,0.11669691107669346,0.0,0.18273829366266234,0.14169460751715718,0.32227788598993223,0.08692603394837216,0.3497660980756327,0.34924743580785705,0.17464808126831485,0.2797705772398508,0.3974030498858632,0.43293099762711285,0.3669721622784147,0.22990068841472394,0.40208431202338674,0.27033882046102675,0.40442124602515933,0.4202283539884165,0.46332716987183775,0.44937997847808286,0.18345898167785846,0.013003397086618435,0.3183996069579636,0.30424025006372596,0.31376466154998567,0.09528708713513417,0.083554051599426,0.3852989811240053,0.0,0.07757071878049608,0.1307076337544093,0.015251644246725458,0.25821541657136715,0.4364638700566641,0.0,0.17684128863227425,0.3980051253153765,0.37171535225857866,0.20505475644808124,0.22936283925779008,0.0,0.0,0.03422745467147344,0.0,0.0,0.13594890413259908,0.0,0.17412241132003867
Myeloid,0.07159073180077799,0.0,0.0,0.05140246088441572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086535348334191,0.11704754416936333,0.08038078403347071,0.10172241927196327,0.019509142731349995,0.060156836308594405,0.04206936637845541,0.027935471725452354,0.0,0.0029197376991915887,0.035403630896887646,0.2865354518594988,0.0,0.009640615687838005,0.06502491034522512,0.07259571275039783,0.0,0.0,0.0,0.0,0.17622249381030208,0.03848931259672296,0.03644681854352859,0.1359360774518789,0.06391729018835683,0.0,0.2277396658552601,0.0,0.0,0.0722908176748557,0.0,0.0,0.013325266717570089,0.07361878080386168,0.10470940049090892,0.0,0.0,0.0,0.0,0.0,0.036554552019360656,0.025666562072447614,0.0,0.0,0.0,0.0,0.0,0.0,0.048981277981681705,0.0,0.0,0.0,0.0,0.0,0.0,0.06527468109097144,0.0,0.0,0.0,0.0,0.02519951720286429,0.0,0.0,0.0,0.3129275995321023,0.0,0.0,0.0,0.08898538885071408,0.15204667344035014,0.0,0.0,0.0,0.0,0.12057778700858725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08715134152732501,0.0,0.0,0.0,0.0,0.14599462071493619,0.12674389078281195,0.0,0.0,0.0926233018946505,0.0016121379520186922,0.0,0.04869653149363487,0.11092645079698094,0.09374991054278432,0.1224125969313598,0.1278564033012216,0.0,0.0,0.0,0.0,0.006157551063998884,0.0,0.0,0.0,0.0,0.0,0.0,0.14686795525549837,0.0,0.0,0.0,0.0,0.0,0.05188426592447693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013504924108605233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07810466032858711,0.0674244939580255,0.1653376695098154,0.1368440404701423,0.12005740846486727,0.03807289938648827,0.0,0.0,0.029220293164956262,0.0,0.0,0.0,0.2511709639898355,0.0,0.3499665847919624,0.0,0.3039771502850484,0.0,0.21142115935555636,0.0,0.12997478412469554,0.19598121991416562,0.126433729858097,0.09437882988470908,0.018502430325400453,0.008332137960214207,0.0,0.0,0.16490926196799746,0.09753648611974124,0.06881657516322186,0.0,0.059501872101233755,0.0,0.0,0.0,0.0655018074795812,0.0,0.0,0.0,0.06495256574005544,0.04077686225778944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08420128116624832,0.06547780411909622,0.0,0.05333082832591168,0.046344731508081584,0.26025859475084956,0.052367594962011856,0.0,0.0,0.0
Stroma,0.5784645658113333,0.12666854485453027,0.2868323595799397,0.031025485957456193,0.3626484926549727,0.2953569119151836,0.34484543700497416,0.3619918335693124,0.455857006510523,0.3703657281225524,0.40709535898272886,0.21138710738219374,0.3915654699239348,0.3640060904372369,0.39013753728241857,0.4527148559286478,0.3301526021131098,0.3002713670382162,0.18002563053050202,0.3376270936409489,0.3085952340382709,0.2780972699317802,0.34002084798363247,0.4548456391654141,0.4613814549096745,0.2549073379785093,0.28740310915289025,0.29665918440760547,0.20453765146024794,0.26677498148403034,0.27519560739431054,0.35985117806266875,0.3472732541934299,0.36576719040174477,0.23664329277098028,0.2193192010391713,0.37660462253688315,0.4955178011994891,0.5171824994516622,0.4769880780321955,0.38660504025958836,0.2847996472723719,0.2791979326592807,0.3993762806192976,0.3420431619644844,0.3697936815563595,0.10013101248573411,0.0377228086644175,0.16932503116644082,0.242556285061147,0.24812029449873038,0.260393134077057,0.3323788232706558,0.39848501971917705,0.44661429871248115,0.42061193291605353,0.3926055585212121,0.42249435450569567,0.4968066661657262,0.4261062389465538,0.3987946671846454,0.41228039954770446,0.18892359108713888,0.31474287492062103,0.299437688239871,0.18311071420159297,0.4457397486033746,0.41210559846850736,0.3689960991005414,0.0043419893703853605,0.38364784884053327,0.3395751977327995,0.4284659008423317,0.38720281628272535,0.20058257846909364,0.3097881011890053,0.4077787055369904,0.40334929319493834,0.22786013351196677,0.32117952704513164,0.38040357434284827,0.4156029559568364,0.19623426165214558,0.29717651611992546,0.3935853959288379,0.2840420202774583,0.4213806390177291,0.3003574399493293,0.23468689429777567,0.38604762108307616,0.4374585316024179,0.37156267807206433,0.3225001435989738,0.3648206969476556,0.40839438337610146,0.35654672461859904,0.46515558909890176,0.35374167230493997,0.4401803213481541,0.5228656524379095,0.4173057553542948,0.4205781783396233,0.3747015322893463,0.4376242831551376,0.27724448296090853,0.3537926124062914,0.4095370598504067,0.3492569366870582,0.23939619533726475,0.2265754243058012,0.26672033696476244,0.358452694162784,0.28285028202578727,0.21420060471981084,0.27878287573003685,0.4633153028312967,0.5766595826937486,0.6488259536804134,0.36355849480666186,0.5289865566647961,0.4469018063513759,0.13320754818644345,0.38728648361872675,0.4820073163745049,0.3277107799799974,0.5234591898291431,0.4838803380556213,0.6557901586653457,0.32584792433495663,0.34571552038144987,0.42238181178411255,0.404499813476724,0.4215495250601545,0.5152381829057876,0.36583179154724826,0.42496015464446385,0.4960602754986138,0.49055682877990775,0.4939609675960484,0.36737980361638084,0.4785080887580982,0.4153947457138025,0.46857452757248763,0.4390434229442213,0.3609457046872989,0.4683135810405185,0.5082289620769445,0.4324560787462971,0.3708111974333527,0.37404702784644117,0.3407443697838264,0.41186228722069923,0.42870643052013724,0.5528885517609675,0.4090955862594606,0.23943071556337428,0.3488235841912591,0.43668916879791025,0.2560715828320263,0.41157559851617437,0.4858926383684743,0.3306187431033266,0.3739985160464207,0.23272501709210905,0.053891501277268154,0.4354062092196036,0.41779907864863614,0.19796021631622515,0.5032088773282922,0.16555708263869148,0.3305925517111107,0.2152842377874204,0.3324044144107902,0.2466412752653263,0.32471013388195363,0.36396857597921006,0.3833329536783079,0.4258544746163192,0.3256592743880067,0.3425453415490225,0.350105657232652,0.42024421975067366,0.5004137914395911,0.31259179710226953,0.30717098814793486,0.17801933573696205,0.3931751495722589,0.2136275957877866,0.40317087663892487,0.2985772263020803,0.3899548694618448,0.248732101686116,0.34835046031429645,0.35168050186710204,0.4360627448993158,0.16741072738106622,0.18355078802367839,0.3837760211514572,0.37228163356256105,0.39393520059039855,0.3489271286052766,0.37276977565472824,0.24719274629508842,0.1664591335283772,0.4762997523144149,0.4392783666092773,0.3275035314193395,0.3375423431651666,0.3492890596069061,0.374100380782371,0.44220707525203795,0.3446572575048689,0.3871820394423857,0.3288422446152825,0.29938811475073823,0.46370285170623676,0.5431158256077473,0.5767938331495959,0.35001067388951945,0.32074119870531687,0.36592706892747007,0.47898152626624113,0.47063496371258023
T Cell,0.22589095195261152,0.3177140939383542,0.2186068700472778,0.5631071105670573,0.39312189840704465,0.3432776521733033,0.28342250060855584,0.3058666855874486,0.3701459059585741,0.3001850985809798,0.20643473918507635,0.23600117641267368,0.388198838221374,0.23946300485012087,0.3074549320372561,0.3530432591191705,0.32335224560441517,0.2577395673130047,0.4156636684983225,0.39622671697427814,0.4308545210220608,0.28165862764496274,0.05974986974904096,0.0,0.04737933736595496,0.20237768508606788,0.21479093173312638,0.2352725530747268,0.3125653975485553,0.4209157453351726,0.3672453841601551,0.31712991199342516,0.2742733874359859,0.19986819021332666,0.42150962268566655,0.30019876072959845,0.001155390914413461,0.36854612134863196,0.31538158312597747,0.3428654739757254,0.34233630055975345,0.39953898577715985,0.2557600453158683,0.2769188077798161,0.17034001157014478,0.17143352022663164,0.4953183477147219,0.32580384718377403,0.4165181172408034,0.35600110829591686,0.19878919283585686,0.2537116514599095,0.0,0.38661395064031956,0.35446471732126156,0.35021820479453364,0.26021333269027125,0.2539688218117783,0.27628747093965345,0.17716759199971027,0.31770866473503756,0.33485813230398953,0.32574008121501885,0.31753545880109857,0.307658249112023,0.44306065911792497,0.4588356335480198,0.36812608260631347,0.3507887548728459,0.5307356687812035,0.2669123940199103,0.27296833725883357,0.0023188188463925427,0.213199849877248,0.35299200079109067,0.2519719021274559,0.23071836557290185,0.29315281172899627,0.21651277053170115,0.24676203850963443,0.22192574161434694,0.1339636763414359,0.390344425337183,0.25317562006355565,0.13669385748998922,0.2930732073095231,0.22586391655379814,0.2407756915371018,0.47883374096584536,0.15501169540468146,0.2304807262914996,0.21095735341671693,0.38932306762527774,0.16323472961393884,0.1691956345946883,0.12485705283433593,0.2640890332378723,0.30263125293020177,0.24589289092577124,0.14580809529482494,0.1960419029938361,0.1958138565194807,0.2941543092104431,0.13551478897234312,0.2888332445597355,0.31285192532723427,0.056302766491153206,0.2670239987200482,0.3853368728460917,0.4051050440944484,0.3189152578248058,0.24421265286307361,0.2974763365171376,0.37962611710563976,0.33468445072798486,0.13646833836523603,0.29864972821361524,0.24024759552260563,0.29145421579988473,0.342139844845588,0.29014861699705985,0.2743536101597511,0.27505176226576844,0.23651512729611712,0.20305887172115494,0.1603446772517409,0.15203813133545122,0.27833634709180455,0.19833853836502474,0.30145414579723573,0.32946530257262285,0.49238210111526853,0.22526219845767237,0.2273480462713595,0.24392622449747306,0.2143101086124253,0.26941141032500443,0.37754417310822186,0.1897588502629897,0.09733845003498431,0.004780708472054177,0.20509610476235549,0.0710120699830583,0.17855552204529243,0.2640661766206274,0.21760986925782924,0.0,0.2432376519861104,0.20473796338302638,0.16283645373652286,0.35048562905842323,0.2830191740804903,0.28121705441265366,0.1955667017790498,0.0,0.2733990549982289,0.3081843855092573,0.37349522823835146,0.3799185162451898,0.4683669930189584,0.45818880269607926,0.3470568384612952,0.3969948955570947,0.3912741651312635,0.2941513760618489,0.21437299688777398,0.10926850358668344,0.4307667246657604,0.31115701013807273,0.3599133739554673,0.16410841416757904,0.44764187815152795,0.17083573757290188,0.403219501788226,0.25008241399593556,0.3893597288194009,0.41436139376777564,0.26497350186292146,0.43826728821012706,0.3166743421356449,0.5151191243607207,0.22998968217369362,0.05655092707825361,0.3478508596614181,0.31552194849247306,0.35576103921395286,0.17389385280062827,0.3598983698325649,0.2638048993121654,0.22350384787606406,0.1702353783474145,0.28134484480914346,0.20822699147260432,0.18499232826106018,0.11455727662260133,0.5841777252010198,0.5401178311414753,0.2978243718905792,0.323478116373713,0.2923001378596158,0.2823086903108511,0.2640110980228963,0.11989606934692203,0.4266567956070653,0.446129528905089,0.4300139996363133,0.657244824333935,0.4042422402634663,0.15940425243761375,0.3483070006177177,0.2542723135234285,0.17009213807810847,0.22962855189127054,0.38190171777038795,0.40577124187237545,0.337527149150665,0.3413572553092552,0.34263398067084916,0.389730731359631,0.46080488331571345,0.3230633041137727,0.5181339001264587,0.3552426249673811
