,CID005226-1,CID005227-1,CID005798-1,CID005799-1,CID005800-1,CID005801-1,CID006004-1,CID007374-1,CID007376-1,CID007378-1,CID007380-1,CID007382-1,CID007384-1,CID007386-1,CID007790-1,CID007792-1,CID007794-1,CID007796-1,CID007798-1,CID007800-1,CID007802-1,CID007804-1,CID008392-1,CID008394-1,CID008396-1,CID008398-1,CID008400-1,CID008402-1,CID008404-1,CID008406-1
B Cell,0.14232144999433735,0.1695704991715785,0.10633941281126776,0.0,0.2753763015387541,0.21961053511866435,0.0,0.10779794477608351,0.0,0.0778918664096317,0.120591002029439,0.0,0.061045111935950525,0.12903315617788078,0.19393823809194594,0.13843587819933956,0.16128958189827602,0.19164838253205502,0.0,0.018751412131318132,0.09006789127416333,0.01893000437541425,0.0,0.0,0.13573908274969254,0.07238606858038901,0.09443310248990362,0.06493954329639012,0.05039952955630984,0.028628767580853743
Epithelium,0.4413117957097307,0.44653205104583316,0.18920166898981788,0.0,0.5134312443974103,0.21908283887159508,0.0,0.0,0.0543120675421373,0.2374238382955079,0.12592004254436168,0.0,0.16925429199838665,0.26904012596140836,0.017387744152068656,0.09974107320725352,0.023917366994329534,0.39415940849675907,0.0,0.0,0.0,0.020561177288641465,0.21721805893017396,0.0,0.021975994642052393,0.21442377400885992,0.1459893292231161,0.2431942561021036,0.1813705270220867,0.14604840425124377
Stroma,0.23160191721620146,0.14638376365901323,0.4546934016033851,0.0,0.13923474904213973,0.0,0.04031289303089348,0.07363779962864199,0.1831029150076046,0.18280201300848928,0.11913064062114644,0.005374967682911652,0.0,0.25968578033228834,0.0,0.0,0.10801769011661662,0.10101990532947573,0.1231193723115819,0.0,0.025780680686929666,0.0,0.10812152998342119,0.0,0.02499502466231612,0.22012198365099928,0.10368158975564748,0.053828604057666346,0.0,0.08733132023413796
T Cell,0.18476483707973038,0.21607236472779331,0.17886406043172046,0.0,0.07195770502169584,0.10657102032711799,0.0,0.13021150984240265,0.13794426112539207,0.13997373158065807,0.13904124362869383,0.05974378154640447,0.12775243359312272,0.18736790029180045,0.06643337070023297,0.1822776883989334,0.13251922169905747,0.17008120070335875,0.04795224980849397,0.081098473672277,0.07329423847018478,0.06562656193289113,0.14559249749084086,0.0,0.2026052498808034,0.18767535969665097,0.22339994440359523,0.21434386505267153,0.0506648350446795,0.36652459887967875
Other1,0.0,0.021441321395781726,0.018955204778128395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004397273526164447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other3,0.0,0.0,0.05194625138568038,1.0,0.0,0.45473560568262267,0.9596871069691065,0.6883527457528719,0.624640756324866,0.3619085507057131,0.495317071176359,0.9348812507706838,0.6419481624725402,0.154873037236622,0.7222406470557524,0.5795453601944734,0.5742561392917203,0.13869382941218697,0.8289283778799241,0.9001501141964049,0.8108571895687222,0.8948822564030531,0.529067913595564,1.0,0.6146846480651357,0.3053928140631008,0.43249603412773757,0.4236937314911684,0.717565108376924,0.37146690905408586
