,CID003352-2,CID003353-1,CID003354-1,CID003355-1,CID003356-1,CID003357-1,CID003358-1,CID003359-1,CID003360-1,CID003361-1,CID003362-1,CID003363-1,CID003364-1,CID003365-1,CID003366-1,CID003367-2,CID003368-1,CID003369-1,CID003370-1,CID003371-2,CID003372-1,CID003373-1,CID003374-1,CID003375-1,CID003376-1,CID003377-1,CID003378-1,CID003379-1,CID003380-1,CID003381-1,CID003382-1,CID003383-1,CID003384-1,CID003385-1,CID003386-1,CID003665-1,CID003666-1,CID003667-1,CID003669-1,CID003670-1,CID003671-1,CID003672-1,CID003673-1,CID003674-1,CID003675-1,CID003676-2,CID003677-1,CID003678-1,CID003679-1,CID003680-1,CID003681-1,CID003682-1,CID003683-1,CID004696-1,CID004697-1,CID004698-1,CID004699-1,CID004700-1,CID004701-1,CID004702-1,CID004703-1,CID004704-1,CID004705-1,CID004706-1,CID004707-1,CID004708-1,CID004709-1,CID004710-1,CID004711-1,CID004712-1,CID004713-1,CID004714-1,CID004715-1,CID004716-1,CID004717-1,CID004718-1,CID004719-1,CID004720-2,CID004721-1,CID004722-1,CID004723-1,CID004724-1,CID004725-1,CID004726-1,CID004727-1,CID004728-1,CID004729-1,CID004730-1,CID004731-1,CID004732-1,CID004733-1,CID004734-1,CID004735-1,CID004736-1,CID004737-1,CID004738-1,CID004739-1,CID004740-1,CID004741-1,CID004742-1,CID004743-1,CID004744-1,CID004745-1,CID004746-1,CID004747-1,CID004748-1,CID004749-1,CID004750-1,CID004751-1,CID004752-1,CID004753-1,CID004754-1,CID004755-1,CID004756-1,CID004757-1,CID004758-1,CID005704-1,CID005705-1,CID005706-1,CID005707-1,CID005708-1,CID005709-1,CID005710-1,CID005711-1,CID005712-1,CID005713-1,CID005714-1,CID005715-1,CID005716-1,CID005717-1,CID005718-1,CID005719-1,CID005720-1,CID005721-1,CID005722-1,CID005723-1,CID005724-1,CID005725-1,CID005726-1,CID005727-1,CID005728-1,CID005729-1,CID005730-1,CID005731-1,CID005732-1,CID005733-1,CID005734-1,CID005735-1,CID005736-1,CID005737-1,CID005738-1,CID005739-1,CID005740-1,CID005741-1,CID005742-1,CID005743-1,CID005744-1,CID005745-1,CID005746-1,CID005747-1,CID005748-1,CID005749-1,CID005750-1,CID005751-1,CID005752-1,CID005753-1,CID005754-1,CID005755-1,CID005756-1,CID005757-1,CID005758-1,CID005759-1,CID005760-1,CID005761-1,CID005762-1,CID005763-1,CID005764-1,CID005765-1,CID005766-1,CID005767-1,CID005768-1,CID005769-1,CID005770-1,CID005771-1,CID005772-1,CID005773-1,CID005774-1,CID005775-1,CID005776-1,CID005777-1,CID005778-1,CID005779-1,CID005780-1,CID005781-1,CID005782-1,CID006558-1,CID006559-1,CID006560-1,CID006560-2,CID006561-1,CID006562-1,CID006563-1,CID006564-1,CID006565-1,CID006566-1,CID006567-1,CID006568-1,CID006569-1,CID006570-1,CID006571-1,CID006572-1,CID006573-1,CID006574-1,CID006575-1,CID006576-1,CID006577-1,CID006578-1,CID006579-1,CID006580-1,CID006581-1,CID006582-1,CID006583-1,CID006584-1
B Cell,0.0,0.004343681042563397,0.05082574065614643,0.06873220758914445,0.0,0.01823341347688528,0.0,0.06511339932900215,0.046271408925053215,0.020961965201733445,0.07969637454460325,0.06866422847703647,0.0,0.04130931025453482,0.03262605200963172,0.04592974454685857,0.0,0.018546367117296635,0.004903075381747401,0.03143268298491318,0.0,0.0,0.11720460252276062,0.17853855158524976,0.08232198749969584,0.0,0.05881469526955164,0.011080582784440204,0.0,0.0,0.0,0.009326186229459037,0.05118597922215439,0.044093371934697985,0.042636342653625516,0.0,0.16984382442528598,0.0218039535851348,0.07204576744254311,0.08094059609047574,0.06784839175254379,0.0235101793650536,0.02787987632943503,0.09401906115935978,0.08960992239774372,0.059093195816499744,0.0,0.027194175597708835,0.03669903114872902,0.0,0.029044263833623754,0.04325888334985648,0.17052564572138507,0.006218841641897185,0.0,0.0,0.043003902787453745,0.03520446972410778,0.04059346223711724,0.11844741809059299,0.04419695748890097,0.0,0.0,0.036036666657507606,0.04324790355380764,0.0,0.002809671216835314,0.0,0.0031100545745989237,0.0018080889368852677,0.01754783198276338,0.010957301778349637,0.1509887826625281,0.03751320659156996,0.0,0.00010572518826311825,0.009666409629965905,0.0429066933571279,0.0,0.014158391656645593,0.05069975194978818,0.042393674044828106,0.07629364595623882,0.019442718988813865,0.11904764642041271,0.07435241987223669,0.08235750256853133,0.0694941970669652,0.0,0.05810903109027814,0.07225689705641396,0.12281518198514063,0.0,0.018888494744888386,0.08262028457054746,0.0711541701420447,0.0801030146377173,0.027260565964074224,0.009534368377100056,0.09549825855141664,0.1353811526102201,0.11895047223304997,0.022746476744875413,0.10260491353435038,0.04202365902676104,0.0028629864334915114,0.13938529152597354,0.019167143260850776,0.04966938068750754,0.008576650475990103,0.0,0.016678074875437165,0.0,0.007990252191982032,0.009893241153763636,0.08198604378945865,0.0,0.044011791947114326,0.0,0.0,0.07344783121040721,0.0881977999921592,0.08976193003373764,0.08944153652313969,0.1281275243359168,0.0486800902201722,0.11683612750156007,0.03579527236287703,0.12650655186299412,0.06662810203734292,0.03662021733161592,0.0,0.0,0.030502512283408913,0.0,0.014393339184072942,0.024856431438596574,0.03258587136147804,0.06251826158465648,0.08997575085236874,0.13903975391620677,0.02375323424700609,0.08881880459369682,0.05670138090342149,0.024484623691335954,0.08346258610056105,0.16091061863628026,0.09349209026643103,0.03277409282474943,0.1516316411460619,4.620063209460051e-05,0.0020240285841387753,0.0,0.03216222508640256,0.286831217173909,0.12773004653573372,0.03681330175997464,0.0,0.0,0.0,0.00857628979018445,0.004860122158780363,0.0,0.0,0.10022945042476454,0.005430075018683481,0.07560847391081427,0.0,0.08157664184574814,0.0,0.13137611921713582,0.00874131934374273,0.062447094222398226,0.0,0.0,0.0,0.00777099922570505,0.0,0.0,0.0,0.00713860559919173,0.041274209510621676,0.1717910374959255,0.0,0.017832377979437094,0.0,0.009167720383983662,0.0,0.068130270315126,0.029953942252606537,0.10852674485743824,0.0,0.09184381282007624,0.049177427168702444,0.0973063008880411,0.0,0.0,0.0,0.0,0.0064569903260420355,0.09011778023036839,0.09742355750909766,0.20178136890555798,0.07970668622164197,0.0019551641094444957,0.0,0.0,0.0,0.0984492276639749,0.042591915756916135,0.0850235151110142,0.06701745119095256,0.1358426670848038,0.0,0.009305591447194202,0.0553768186134456,0.03344103774747143,0.050074710416946555,0.0,0.0,0.0490695345717551,0.010242184710351302,0.0034446102567360424
Epithelium,0.0,0.20193498484401642,0.15046175313689023,0.03838816349730561,0.0,0.0344373645687821,0.04582907779742188,0.0943794794787418,0.0,0.030205312364651207,0.17906692614413994,0.0780741103371696,0.0,0.15144077086881802,0.0,0.0,0.01833474108857494,0.08520870431922915,0.0,0.006944988315743019,0.0,0.07496441569200309,0.37877207819502423,0.3465416768099352,0.13918272860559644,0.021048375194279177,0.2675969721508271,0.16933243562743802,0.11023934349477049,0.0,0.027479714954490735,0.08542530923206193,0.14639207500629137,0.12579865602950288,0.0,0.17832831690255269,0.4883180058127309,0.0,0.0,0.0,0.0,0.0,0.1669668622161375,0.015807464142381746,0.07910564363509402,0.12954281183473942,0.0016846204537012495,0.14141910564749255,0.02107771254197804,0.10183747253825776,0.1437014344774089,0.21188564120085357,0.40267433598495295,0.0,0.0,0.0,0.09224309036260069,0.1569665451545284,0.018536427020260784,0.25157648385257303,0.0,0.020821937599573445,0.0,0.02219947210320626,0.0,0.06184452550187615,0.0,0.0,0.06180648653957584,0.08266050766414157,0.008643088660037398,0.10548196845509537,0.4491615131830066,0.23931329723694764,0.0643619933617015,0.17938159766222878,0.21676761066665362,0.07676110978643616,0.043592584170508424,0.11602668135373762,0.1936703566348615,0.2305406352317042,0.016486202843532593,0.040957203645315715,0.2606802760427214,0.06098593962269897,0.14788376206657483,0.15168014690170215,0.0,0.19489744917606486,0.15745095197168485,0.16584409324498858,0.006074536304218587,0.09815140979627134,0.16731343428235113,0.18025201404498756,0.03040243509016488,0.07747905146062935,0.12383732842168475,0.005284796207237749,0.2575601379392823,0.08285656793451861,0.06825890301416208,0.2323506421564732,0.0,0.07691632078954877,0.3617637896401534,0.08639249600787026,0.10047843505220279,0.0,0.018524359433587403,0.19807688670592252,0.12051745224265052,0.05432664252224428,0.11886596348124182,0.22382435581348833,0.0,0.0,0.06783759295785398,0.0,0.0,0.1521099052073896,0.06917631067259504,0.06166098996411756,0.1891134440533459,0.0417261211815972,0.10146063285590863,0.0,0.21971205098890195,0.1531447650761626,0.027701093237318043,0.0,0.0,0.0,0.11676190786733559,0.10741743020335937,0.051601521741909885,0.0,0.039759804103358255,0.17685889917653086,0.29085102412835084,0.24674667593340693,0.3071803081890579,0.19921248212323606,0.20556413355307207,0.08763589249559171,0.44122282897531057,0.1604066760964382,0.12686147457811495,0.26987256987562536,0.053868702740985916,0.08557860614171224,0.026566860054629264,0.10245981222514576,0.5290480675798992,0.0,0.05735105331704097,0.0,0.05109768034848003,0.0,0.0,0.10878923889326553,0.04353569006288698,0.0662524485642301,0.15041813223178846,0.023493003597784376,0.3147024516686286,0.0,0.0,0.0,0.30466420479565276,0.0,0.2297800028506708,0.014469419765124744,0.14695866152419337,0.0,0.0,0.0,0.0,0.08400224631844155,0.0,0.1648163968622935,0.15654443017969297,0.0,0.04638993768973812,0.0,0.17310410686286498,0.0,0.0,0.08398308720483241,0.1548305076434995,0.11598401774093527,0.12616673913130286,0.18563453579611314,0.19320459458414185,0.0,0.0,0.05812202094412752,0.08214800271137598,0.11212377652733745,0.0,0.0,0.21873952129307853,0.0,0.0,0.0,0.0,0.0,0.24957386797274275,0.0,0.0,0.12058993580034288,0.21838050639057036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myeloid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008349563564704916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015503674125852875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01577977173571791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroma,0.22021923899787393,0.0,0.0741890869176153,0.0,0.009246424765776334,0.0,0.06000174427132885,0.07089377348233257,0.034582924297493677,0.10273768802512206,0.15878097522517218,0.06183293650794215,0.0906188711507347,0.1437142104176714,0.030556929722808858,0.01948073672672791,0.024806332294640236,0.05510963824810444,0.0,0.0,0.0,0.0,0.08676867061047712,0.22834342078834693,0.24253714228194295,0.03956367490097773,0.04015786399857897,0.030862985958859047,0.0,0.0,0.0,0.08124031137994557,0.06903428307142245,0.18453251675784707,0.0,0.0,0.21110449667735354,0.15244119155656916,0.2664595527945761,0.1916911924499301,0.05459855267937244,0.0,0.0,0.1131352388071999,0.08768343493317773,0.10385159114235024,0.0,0.0,0.0,0.0,0.004855508352525122,0.0,0.1623289425239367,0.08187590761016585,0.05855454615171078,0.04243078352121091,0.13312720791098004,0.14781535771454798,0.17755120537416663,0.12278480569171601,0.022066476468289135,0.09092672511642849,0.0,0.0,0.0,0.0,0.05119402970713669,0.07540953757629708,0.0,0.0,0.06748776824293655,0.08553101289486734,0.19732392865268372,0.09537532252578375,0.0,0.06406700845229792,0.20953737908033043,0.05570798052698311,0.02425774593799784,0.06782974668978832,0.07922780038923259,0.043030233109837245,0.0,0.030029545490983925,0.06744794906107043,0.026645115185022227,0.13870524098774045,0.005450540370104972,0.0,0.18448182167773855,0.1551035069524189,0.09104291133571811,0.0,0.13489403998596883,0.08002658695603986,0.13684406177668185,0.15278359015797063,0.049142031268859535,0.17624578209233613,0.22511752133459445,0.10544801021813893,0.1109043527452186,0.09072899397144421,0.16100528512852585,0.0,0.10408937397730454,0.18307075566601155,0.1097661280536409,0.0,0.0,0.0,0.013904961981033118,0.0,0.0,0.0,0.1489038582980634,0.30055553126111645,0.3489866064421639,0.04705215092516681,0.1490745385697201,0.09679816417907813,0.0,0.08801809984185532,0.1996571468529042,0.017876136834943594,0.1848386388650148,0.1816783272207073,0.2349815649179226,0.05541445556729051,0.022558619836786777,0.07463631779447522,0.06916380746533872,0.12148659380566622,0.23712729920846773,0.0654465927360168,0.1615458070168561,0.18447936481251134,0.09278841121080425,0.20348222362467522,0.09253397262026417,0.2701924086141984,0.1573728468453198,0.18438785832840188,0.19703656545022918,0.02308856087484663,0.17701331474635076,0.2546429979541821,0.13157670748641645,0.13165463894403767,0.12980855725110488,0.007923759250069943,0.1379611655345977,0.11960752617511436,0.3973526919773167,0.18412071524619184,0.0,0.04312538934317297,0.06742033138442026,0.0,0.020307381399743914,0.07478633447067831,0.01950936390046893,0.03776443401748957,0.0,0.0,0.15854569878190813,0.1894246624885251,0.0,0.11770482404768805,0.0,0.08941019083918884,0.02920894629011526,0.08397009312909702,0.0,0.058863042388272065,0.003912064747446505,0.033045026343267454,0.13139314888193296,0.0,0.0,0.0,0.10282827952129876,0.2461412865838265,0.008205751492712696,0.0,0.0,0.19549859938350778,0.0,0.14799226987302783,0.04776301012928914,0.03625567910798415,0.016559598953988112,0.062496324449711614,0.0821458711491126,0.13162168079742878,0.0,0.0,0.13760728815535495,0.12009484348221978,0.1433819777901969,0.0562826101275999,0.14224434867399022,0.06982333981533785,0.03720571611019699,0.09171290888558897,0.05857501156116509,0.0,0.004120228490283165,0.02730399569723358,0.07060207157320957,0.17919191314258048,0.1056942340375107,0.2185393480106408,0.0,0.0,0.27298060102128757,0.23699657891223122,0.20202366665608998,0.0,0.0059273737123142975,0.06431978268288821,0.12368089030663097,0.19838477942334612
Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137691690000778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01500765763550812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001363202601966946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0719595346660474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008999606264576898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05585528082677402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other3,0.779780761002126,0.7937213341134202,0.724523419289348,0.8928796289135499,0.9907535752342237,0.9473292219543326,0.8941691779312493,0.7696133477099235,0.9191456667774531,0.8460950344084933,0.5824557240860846,0.7914287246778517,0.9093811288492654,0.6635357084589757,0.9368170182675595,0.9345895187264135,0.9568589266167848,0.8411352903153699,0.9950969246182526,0.9616223286993437,1.0,0.9250355843079969,0.4172546486717381,0.2328071818163903,0.5359581416127648,0.9385529935482727,0.6334304685810422,0.7887239956292628,0.8897606565052295,1.0,0.9725202850455092,0.8240081931585336,0.7333876627001318,0.645575455277952,0.9573636573463745,0.8216716830974474,0.11522999895877667,0.8257548548582961,0.6614946797628807,0.7273682114595942,0.8775530555680838,0.9764898206349464,0.8051532614544276,0.7770382358910586,0.7436009990339846,0.7075124012064106,0.9983153795462988,0.8313867187547985,0.9422232563092929,0.8981625274617422,0.8223987933364423,0.7448554754492899,0.24946341813421716,0.9119052507479369,0.9414454538482891,0.9575692164787891,0.7316257989389656,0.6600136274068159,0.7633189053684554,0.507191292365118,0.9337365660428099,0.8882513372839981,1.0,0.9417638612392861,0.9567520964461923,0.9381554744981239,0.945996299076028,0.9245904624237029,0.9350834588858252,0.9155314033989731,0.9063213111142627,0.7980297168716877,0.20252577550178158,0.6277981736456987,0.9356380066382984,0.7564456686972102,0.5626653980210831,0.8246242163294528,0.9163698981557759,0.8019851802998283,0.6764020910261178,0.6840354576136305,0.9072201512002286,0.9095705318748865,0.5528241284757954,0.8380165253200421,0.6310534943771534,0.7733751156612277,1.0,0.5625116980559185,0.6151886440194823,0.6202978134341527,0.9939254636957814,0.7480660554728715,0.6700396941910616,0.611749754036286,0.7367109601141472,0.846118351306437,0.6903825211088791,0.6740994239067511,0.5016106992323587,0.6872886070872128,0.8182656262695182,0.5040391591806506,0.9579763409732389,0.8161313187996553,0.31578016316786156,0.7846742326776381,0.8498521842602897,0.9914233495240099,0.9814756405664126,0.7713400764376073,0.8794825477573494,0.9376831052857737,0.8712407953649945,0.5452857420989896,0.6994444687388836,0.6070016016107218,0.8851102561169792,0.8509254614302799,0.8297540046105147,0.7596922948004512,0.753043659451812,0.6492403266598386,0.6648828947757938,0.7247551497332158,0.6000249124218241,0.7292231627192004,0.5983669415808134,0.7576685130497077,0.8610423716365908,0.9308361925346613,0.8785134061943338,0.7323701885081233,0.8177914993966476,0.7166434235957115,0.7390626820069822,0.8746257174277177,0.69423971068731,0.6406313773508361,0.22795727867519652,0.5721272429742672,0.41961302888884344,0.5470495715231133,0.7468626818807453,0.6518882066574965,0.1432235544342271,0.6145245261507143,0.708709793653098,0.4486872317272078,0.9381613373768496,0.7744361997395511,0.8538256137702565,0.4680252707111349,0.0,0.8722699534642663,0.8627102555798114,0.9325796686155797,0.9489023196515199,0.9796926186002561,0.9166373757391374,0.8668412750474852,0.9186998759196234,0.9337475514357699,0.7493524173434469,0.8116312619751663,0.420264411932032,1.0,0.8007185341065637,1.0,0.47454948514802264,0.962049734366142,0.6238028097978339,0.9855305802348753,0.7941782960875347,0.9960879352525535,0.9591839744310275,0.868606851118067,1.0,0.9159977536815584,0.9928613944008083,0.6910811141057861,0.42552324574055506,0.9917942485072873,0.9357776843308249,1.0,0.6222295733696437,1.0,0.7838774598118462,0.8382999604132719,0.7003870683910781,0.8674563833050765,0.7194931235989093,0.6830421658860719,0.5778674237303882,1.0,1.0,0.8042706909005175,0.7977571538064041,0.7380372553564236,0.8535996096420317,0.7603320938169121,0.5096557699860256,0.8830875976681609,0.9063319270049667,0.9414249884388349,1.0,0.9958797715097168,0.6246729086660487,0.8868060126698742,0.7357845717464053,0.7066983789711939,0.37138219768721104,1.0,0.9906944085528058,0.6716425803652668,0.7295623833402973,0.7479016229269635,1.0,0.9940726262876857,0.8866106827453567,0.8660769249830177,0.7981706103199178
