,CID005226-1,CID005227-1,CID005798-1,CID005799-1,CID005800-1,CID005801-1,CID006004-1,CID007374-1,CID007376-1,CID007378-1,CID007380-1,CID007382-1,CID007384-1,CID007386-1,CID007790-1,CID007792-1,CID007794-1,CID007796-1,CID007798-1,CID007800-1,CID007802-1,CID007804-1,CID008392-1,CID008394-1,CID008396-1,CID008398-1,CID008400-1,CID008402-1,CID008404-1,CID008406-1
B Cell,0.0,0.0,0.0,0.2010510158462064,0.0,0.009413486176219605,0.009625608432954957,0.2503299853423774,0.0,0.0,0.0014511598914205375,0.0,0.0,0.0,0.20222037594055448,0.03908079432746713,0.14772784889458918,0.0,0.06308027951269024,0.12519233612840172,0.1393513083840645,0.0,0.0,0.18017982207929045,0.10901509481136046,0.0,0.0,0.0,0.0,0.0
Myeloid,0.0,0.0,0.0,0.289216943865163,0.0,0.0,0.2116535759951455,0.17131921561365904,0.0,0.0,0.0,0.09645505665064268,0.0,0.0,0.024281348179062245,0.0,0.0,0.0,0.06396838969015699,0.10373444519141599,0.014509722941007025,0.0,0.0,0.2765202362299151,0.0,0.0,0.0,0.0,0.0,0.0
Stroma,0.0,0.0,0.1789359082980366,0.3221016524013452,0.0,0.0,0.28862426818116965,0.2350257868096644,0.09304002738342562,0.0,0.029900019050571415,0.07157453581788592,0.0,0.022117816970467122,0.0,0.0,0.1456825896422968,0.0,0.20728619766451176,0.11556824757162895,0.07556543801951675,0.0,0.0,0.211942678488444,0.031066993739706436,0.020149465423274025,0.0,0.0,0.0,0.0
T Cell,0.0,0.0,0.0,0.1695157075072729,0.0,0.0,0.0806097693903224,0.2643370475511681,0.05343244711422707,0.0,0.00576725638609403,0.13587074691916895,0.0,0.0,0.08749775626864752,0.06775093244941627,0.16288405994973604,0.0,0.14259641711339635,0.2049659269470325,0.11849153274380884,0.004858460672503902,0.0,0.2501706843132604,0.1511428930133479,0.013998875029943817,0.026199741597320927,0.0,0.0,0.13448602199346052
Other1,0.0,0.0,0.0,0.01811468038001255,0.0,0.0,0.0,0.07898796468313098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021273722591399615,0.0,0.0,0.0,0.08118657888909003,0.0,0.0,0.0,0.0,0.0,0.0
Other2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other3,1.0,1.0,0.8210640917019634,0.0,1.0,0.9905865138237804,0.4094867780004075,0.0,0.8535275255023472,1.0,0.962881564671914,0.6960996606123024,1.0,0.9778821830295329,0.6860005196117358,0.8931682732231166,0.543705501513378,1.0,0.5230687160192447,0.4292653215701211,0.6520819979116028,0.995141539327496,1.0,0.0,0.7087750184355852,0.9658516595467821,0.973800258402679,1.0,1.0,0.8655139780065395
