,B Cell,Epithelium,Myeloid,Stroma,T Cell,Neutrophil,rho_Spearman,rho_Pearson
CID003352-2,0.17474311484492056,0.07867193830963415,0.057916609503069275,0.4857291647057117,0.1647815552594137,0.03815761737725059,0.7547212008642584,0.7031532683422647
CID003353-1,0.013901798632204108,0.6178092360214941,0.004447444647668573,0.11553473788038192,0.24664882125573923,0.001657961562512134,0.9099273607748184,0.8132000110209948
CID003354-1,0.049107561443372715,0.42549056436558236,0.004683995199727045,0.3483766293538349,0.17157878697436463,0.0007624626631183325,0.8801894238358328,0.7723038721485703
CID003355-1,0.4787443364764244,0.29991711248208386,0.00018838961925056745,0.009853957680263082,0.21008875195626459,0.001207451785713541,0.6877920222371624,0.5244808914526083
CID003356-1,0.047237337361210996,0.2046887828494804,0.03914139759275356,0.359944478461078,0.34379713058627287,0.0051908731492041615,0.827542549562185,0.7231874254534045
CID003357-1,0.18083113270266674,0.35420414026640995,0.0007356092782012094,0.2027332588148106,0.26028684283821096,0.0012090160997005317,0.6310355707149475,0.4314931364245045
CID003358-1,0.00034993071183161186,0.6567783149551069,0.011054583008456645,0.2189017860085215,0.11210361048527201,0.0008117748308113197,0.8639903398213516,0.7316119165964183
CID003359-1,0.0003445502879983396,0.4280723234261676,0.0014270903683560087,0.5390245192958485,0.0305440625539536,0.0005874540676759155,0.8542994758464373,0.7419019197733965
CID003360-1,0.3426554884140582,0.076952911648657,0.03840053194291236,0.35811617918570104,0.17002976881582862,0.013845119992842879,0.7321784617717297,0.5786794315636523
CID003361-1,0.2298202007064416,0.29609471980041063,0.05230547489975637,0.30047262827002325,0.11702389630376832,0.0042830800195998876,0.8004643493423298,0.6261629426579075
CID003362-1,0.09463557513610785,0.3906857491711835,0.0029472129035346788,0.41761020440062685,0.09382001424174044,0.000301244146806721,0.8971489665003564,0.7487654706211444
CID003363-1,0.3854075104190821,0.3818774758276703,0.006086529187224036,0.1735216992995921,0.04672441154680824,0.006382373719623172,0.7459093448402073,0.6489835280450632
CID003364-1,0.15662565305612683,0.22119974393270156,0.0067391197273369684,0.34057602820416294,0.2744571179751105,0.000402337104561197,0.7357669858026237,0.6722451414859564
CID003365-1,0.15653738073149637,0.40363680456385453,0.0042834783664025145,0.30467678940914816,0.12870095793541234,0.0021645889936861714,0.8280595634836547,0.7435623889520676
CID003366-1,0.060019280445426086,5.683248746616649e-05,0.23821692239436676,0.43540472177529055,0.26419252590161507,0.002109716995835475,0.7155488338117432,0.648279927821166
CID003367-2,0.16976789716627075,0.017416383411272697,0.12128791206313373,0.35131043282683705,0.3392087202661917,0.001008654266293942,0.8201622379742997,0.6409373199073974
CID003368-1,0.24872867720945327,0.19738170717623887,0.06330093812264921,0.20706511981445597,0.281180436392559,0.002343121284643597,0.802305869661536,0.680471538841395
